AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
MARCH6_MXE_32839	MARCH6	chr5	+	10378758	10378832	10386993	10387066	10377797	10377894	10390331	10390500	0.495578947368421	0.193814814814815	1.11294642888356e-08	-1.35443605014361	-0.301764132553606
HNRNPH1_MXE_34267	HNRNPH1	chr5	-	179620891	179621035	179621241	179621397	179619268	179619407	179623036	179623164	0.806	0.581703703703704	1.19199832406675e-08	-0.470495348928183	-0.224296296296296
TMX3_MXE_34669	TMX3	chr18	-	68700404	68700485	68710020	68710144	68697931	68698031	68711363	68711403	0.666631578947368	0.810592592592593	4.60100101626019e-08	0.28208733086986	0.143961013645224
PRRC2C_MXE_35262	PRRC2C	chr1	+	171512031	171512200	171513000	171513172	171485526	171485735	171514535	171514645	0.656947368421053	0.810851851851852	1.1187244750021e-08	0.303660555187465	0.153904483430799
TRAM1_MXE_35860	TRAM1	chr8	-	70583649	70583793	70594505	70594590	70583163	70583324	70596262	70596321	0.343315789473684	0.0901851851851852	1.11179398514697e-08	-1.92857384493348	-0.253130604288499
RAB24_MXE_36178	RAB24	chr5	-	177302396	177302496	177302751	177302830	177302127	177302178	177303008	177303077	0.66478947368421	0.875925925925926	1.11294642888356e-08	0.397911332605301	0.211136452241715
NEDD9_MXE_36	NEDD9	chr6	-	11192344	11192446	11213280	11213727	11189963	11191205	11305991	11306155	0.59721052631579	0.811925925925926	1.16389788292047e-07	0.443108518307287	0.214715399610136
HIPK1_MXE_40052	HIPK1	chr1	+	113962316	113962438	113966129	113966272	113958065	113958291	113967765	113967948	0.511263157894737	0.32937037037037	3.56031787088224e-08	-0.634355289433241	-0.181892787524366
HSP90AA1_MXE_40914	HSP90AA1	chr14	-	102083545	102083693	102083792	102083983	102083033	102083302	102084398	102084564	0.453684210526316	0.591777777777778	1.11756675269352e-08	0.383367071235427	0.138093567251462
MED13L_MXE_42455	MED13L	chr12	-	115983116	115983540	115984179	115984372	115982383	115982603	115986265	115986489	0.557736842105263	0.739111111111111	1.11756675269352e-08	0.40620668865846	0.181374269005848
PSMC2_MXE_44771	PSMC2	chr7	+	103361956	103362088	103362685	103362758	103355693	103355793	103363343	103363439	0.754105263157895	0.897444444444444	2.75746276225274e-08	0.251056714089772	0.14333918128655
BAZ2B_MXE_45746	BAZ2B	chr2	-	159438302	159438695	159439008	159439212	159432756	159433363	159446781	159446975	0.553684210526316	0.291	1.11988325551105e-08	-0.928044227827795	-0.262684210526316
SULT1A1_MXE_4729	SULT1A1	chr16	-	28606950	28607077	28608290	28608388	28606760	28606855	28608477	28608603	0.535157894736842	0.696481481481481	1.11988325551105e-08	0.380120382202827	0.161323586744639
DHX9_MXE_47941	DHX9	chr1	+	182880496	182880608	182884612	182884813	182879249	182879410	182887082	182887982	0.334684210526316	0.155592592592593	1.1187244750021e-08	-1.10502711172706	-0.179091617933723
PTP4A2_MXE_50283	PTP4A2	chr1	-	31910037	31910112	31918969	31919658	31906420	31908960	31937986	31938387	0.279	0.603962962962963	1.11409992667901e-08	1.11419495930387	0.324962962962963
POLR2A_MXE_50320	POLR2A	chr17	+	7503120	7503292	7503384	7503490	7502517	7502701	7503585	7503791	0.471315789473684	0.578185185185185	1.39355384970572e-07	0.294837629518846	0.106869395711501
ABR_MXE_51153	ABR	chr17	-	1073624	1073677	1100636	1100735	1072613	1072754	1108933	1109100	0.647894736842105	0.538222222222222	4.0561549366818e-08	-0.267557479676218	-0.109672514619883
FKBP15_MXE_52314	FKBP15	chr9	-	113206508	113206578	113211476	113211592	113202960	113203035	113221190	113221361	0.791	0.896259259259259	1.88105491276673e-08	0.180238423683742	0.105259259259259
UBA3_MXE_58383	UBA3	chr3	-	69062981	69063137	69075429	69075510	69062076	69062179	69077797	69077918	0.591526315789474	0.241148148148148	1.12104309505028e-08	-1.29452262129153	-0.350378167641326
PRKDC_MXE_60014	PRKDC	chr8	-	47794289	47794501	47799209	47799390	47789150	47789238	47800792	47800986	0.355421052631579	0.536259259259259	1.1187244750021e-08	0.593401513999406	0.18083820662768
HNRNPD_MXE_61470	HNRNPD	chr4	-	82355303	82355401	82356795	82356895	82353313	82354154	82357312	82357444	0.722157894736842	0.962518518518518	1.11064259464252e-08	0.414499991198493	0.240360623781676
NLK_MXE_61720	NLK	chr17	+	28163542	28163628	28168447	28168657	28161159	28161266	28172516	28172618	0.458631578947368	0.796296296296296	1.12104309505028e-08	0.795969652729134	0.337664717348928
OAS3_MXE_62371	OAS3	chr12	+	112963312	112963457	112964234	112964408	112962651	112962902	112965743	112966029	0.44678947368421	0.683185185185185	1.27516816794694e-08	0.612681494104527	0.236395711500975
CD300LF_MXE_63291	CD300LF	chr17	-	74695724	74695859	74698368	74698481	74694308	74695251	74703034	74703098	0.501	0.229851851851852	1.1187244750021e-08	-1.12410631382996	-0.271148148148148
RRP12_MXE_65095	RRP12	chr10	-	97385165	97385257	97385894	97385993	97381714	97381826	97388251	97388379	0.389947368421053	0.718222222222222	1.88672935122285e-08	0.881150876385444	0.32827485380117
IGF2R_MXE_65350	IGF2R	chr6	+	160044513	160044657	160047158	160047336	160043147	160043288	160047791	160047907	0.482157894736842	0.589259259259259	1.87163084048273e-08	0.289396852652115	0.107101364522417
TMEM165_MXE_65907	TMEM165	chr4	+	55417802	55417985	55424537	55424643	55417071	55417247	55425375	55426175	0.516894736842105	0.896851851851852	1.11988325551105e-08	0.7949991780916	0.379957115009747
DENND3_MXE_66958	DENND3	chr8	+	141160631	141160787	141165185	141165289	141155848	141155970	141166189	141166389	0.44821052631579	0.581666666666667	2.55137232131027e-07	0.37601609936715	0.133456140350877
PHC3_MXE_71732	PHC3	chr3	-	170113359	170113519	170128683	170129552	170106831	170106946	170136418	170136665	0.393368421052632	0.739925925925926	1.1187244750021e-08	0.91149970443274	0.346557504873294
CD55_MXE_75818	CD55	chr1	+	207324558	207324750	207331107	207331296	207322381	207322567	207336692	207336818	0.437631578947368	0.19637037037037	1.11064259464252e-08	-1.15613958202726	-0.241261208576998
TAP1_MXE_76801	TAP1	chr6	-	32850943	32851149	32852387	32852502	32850319	32850517	32853038	32853971	0.263421052631579	0.418777777777778	1.6476556101181e-08	0.668814237942274	0.155356725146199
ARPC1A_MXE_78227	ARPC1A	chr7	+	99338180	99338285	99344292	99344515	99333324	99333417	99348851	99348959	0.65	0.878740740740741	1.11294642888356e-08	0.434997864498939	0.228740740740741
BMP2K_MXE_78253	BMP2K	chr4	+	78872613	78872798	78878733	78878891	78871849	78871948	78887173	78887284	0.703842105263158	0.821407407407407	2.13783699019323e-08	0.222846135906799	0.117565302144249
ACSL3_MXE_78671	ACSL3	chr2	+	222928861	222928936	222930620	222930812	222927016	222927189	222933165	222933280	0.320263157894737	0.635592592592593	2.77102352416253e-08	0.988844466753927	0.315329434697856
TM9SF3_MXE_78710	TM9SF3	chr10	-	96565303	96565426	96576633	96576829	96561977	96562138	96586733	96587052	0.128789473684211	0.337296296296296	1.45426678387134e-08	1.38900179397613	0.208506822612086
VPS8_MXE_79206	VPS8	chr3	+	184915354	184915474	184920126	184920198	184914980	184915053	184924861	184924981	0.602736842105263	0.423666666666667	1.11988325551105e-08	-0.508598627271965	-0.179070175438596
SS18_MXE_80001	SS18	chr18	-	26032398	26032532	26035004	26035127	26016252	26018380	26035830	26035923	0.250736842105263	0.37137037037037	1.09190589814424e-07	0.566684720398824	0.120633528265107
SLAMF7_MXE_8047	SLAMF7	chr1	+	160749820	160750093	160751344	160751448	160739056	160739356	160752185	160752248	0.328947368421053	0.115666666666667	1.88483620255243e-08	-1.50788360913612	-0.213280701754386
ARFGAP1_MXE_8163	ARFGAP1	chr20	+	63285653	63285713	63286365	63286442	63284865	63284922	63287563	63289790	0.290263157894737	0.627	1.11988325551105e-08	1.11110397576688	0.336736842105263
ESF1_MXE_82100	ESF1	chr20	-	13769906	13770021	13771330	13771483	13766776	13766924	13772514	13772615	0.495263157894737	0.224	1.88672935122285e-08	-1.14469657211471	-0.271263157894737
ESF1_MXE_82104	ESF1	chr20	-	13766776	13766924	13771330	13771483	13759691	13759853	13772514	13772615	0.419473684210526	0.218333333333333	1.79575277759814e-10	-0.942047899730592	-0.201140350877193
ZSWIM8_MXE_83231	ZSWIM8	chr10	+	73799001	73799490	73800295	73800472	73798229	73798453	73800639	73800759	0.589842105263158	0.205407407407407	1.1187244750021e-08	-1.52184060225427	-0.384434697855751
RELT_MXE_83626	RELT	chr11	+	73394235	73394317	73394476	73394734	73393836	73393917	73395086	73395285	0.548105263157895	0.769888888888889	2.00716197069505e-07	0.490197261511292	0.221783625730994
GCC2_MXE_84485	GCC2	chr2	+	108492572	108492790	108495290	108495485	108489837	108490014	108496969	108497109	0.560684210526316	0.730666666666667	1.45575011159557e-08	0.382024949940828	0.169982456140351
SMG1_MXE_92073	SMG1	chr16	-	18845428	18845651	18847452	18847607	18842207	18842454	18847815	18848033	0.469052631578947	0.309074074074074	1.11641008775595e-08	-0.601797171809954	-0.159978557504873
AKAP13_MXE_93460	AKAP13	chr15	+	85736089	85736134	85741045	85741495	85735559	85735630	85743491	85743825	0.485052631578947	0.163	1.11756675269352e-08	-1.57326933376765	-0.322052631578947
FAM172A_MXE_96103	FAM172A	chr5	-	93881469	93881688	94050730	94050831	93824147	93824267	94053125	94053227	0.681315789473684	0.859407407407407	1.1187244750021e-08	0.335018570478547	0.178091617933723
AP1G2_MXE_9630	AP1G2	chr14	-	23559937	23560036	23560254	23560418	23559562	23559850	23561295	23561431	0.618947368421053	0.903925925925926	1.11756675269352e-08	0.546387816358614	0.284978557504873
MAP4_MXE_97557	MAP4	chr3	-	47869213	47869327	47870812	47871105	47867245	47867338	47871226	47871286	0.485052631578947	0.808111111111111	1.11756675269352e-08	0.736412371520777	0.323058479532164
UBAP2L_MXE_10083	UBAP2L	chr1	+	154261591	154261697	154266500	154266568	154260891	154261109	154268756	154268954	0.806105263157895	0.431592592592593	1.1187244750021e-08	-0.901298137514074	-0.374512670565302
USP15_MXE_101914	USP15	chr12	+	62389796	62389988	62390863	62390979	62389604	62389699	62391156	62391429	0.512421052631579	0.39962962962963	1.11294642888356e-08	-0.358666197058232	-0.112791423001949
SNX6_MXE_10298	SNX6	chr14	-	34567685	34567771	34567853	34568013	34561411	34563175	34575755	34575842	0.582842105263158	0.850925925925926	1.11756675269352e-08	0.54592844581348	0.268083820662768
NQO2_MXE_112323	NQO2	chr6	+	3006467	3006559	3010024	3010189	3004494	3004651	3012543	3012674	0.25221052631579	0.426518518518519	2.87321452751471e-07	0.757979892054766	0.174307992202729
BAG6_MXE_116726	BAG6	chr6	-	31645406	31645604	31646393	31646523	31644945	31645198	31647590	31647844	0.405421052631579	0.546037037037037	1.6476556101181e-08	0.429577803978695	0.140615984405458
DHX58_MXE_118597	DHX58	chr17	-	42105017	42105167	42107603	42107795	42104765	42104927	42107981	42108108	0.412578947368421	0.592888888888889	4.04838962786937e-08	0.523091553144681	0.180309941520468
USP34_MXE_121512	USP34	chr2	-	61294948	61295032	61295167	61295290	61293463	61293550	61296799	61296925	0.62721052631579	0.923148148148148	1.11179398514697e-08	0.557612420192075	0.295937621832359
P2RX1_MXE_122139	P2RX1	chr17	-	3903550	3903631	3903927	3904024	3903201	3903343	3904329	3904399	0.405210526315789	0.608518518518519	1.11988325551105e-08	0.586629515807733	0.203307992202729
LYST_MXE_122207	LYST	chr1	-	235752004	235752171	235757280	235757458	235751209	235751362	235758971	235759599	0.538	0.353296296296296	1.44687009277949e-08	-0.60672754764893	-0.184703703703704
NDE1_MXE_123191	NDE1	chr16	+	15667285	15667439	15687374	15687511	15664735	15664861	15691143	15691323	0.724421052631579	0.595259259259259	1.27255013221623e-08	-0.283310316723572	-0.12916179337232
ZC3H7A_MXE_125557	ZC3H7A	chr16	-	11768314	11768501	11770782	11770987	11767416	11767578	11774235	11774519	0.482631578947368	0.357259259259259	1.75972134409601e-08	-0.433950912440404	-0.125372319688109
USP8_MXE_125943	USP8	chr15	+	50465046	50465191	50476848	50476993	50462279	50462322	50477275	50477499	0.581684210526316	0.405444444444444	3.11730514868863e-08	-0.520731899226737	-0.176239766081871
ABLIM1_MXE_135008	ABLIM1	chr10	-	114445311	114445403	114447879	114448020	114444028	114444134	114451623	114451671	0.420315789473684	0.626444444444444	2.40584713888392e-07	0.575712917938647	0.20612865497076
LPIN2_MXE_140743	LPIN2	chr18	-	2927721	2927811	2934350	2934450	2926722	2926805	2937691	2938037	0.781315789473684	0.602777777777778	3.29301581736495e-10	-0.374279538653541	-0.178538011695906
USP28_MXE_143327	USP28	chr11	-	113801482	113801678	113803797	113803877	113797874	113799415	113804672	113804751	0.262578947368421	0.111444444444444	3.62053515128201e-07	-1.23642655139497	-0.151134502923977
TARS_MXE_144517	TARS	chr5	+	33445323	33445404	33448540	33448731	33441045	33441143	33453288	33453412	0.708368421052632	0.885185185185185	5.19686639878819e-08	0.321479407400874	0.176816764132554
TMPO_MXE_150335	TMPO	chr12	+	98537474	98537572	98544229	98544349	98531679	98531838	98544441	98544537	0.582526315789474	0.779	1.27516816794694e-08	0.4193001028953	0.196473684210526
SUPT7L_MXE_153075	SUPT7L	chr2	-	27657344	27657669	27660983	27661388	27655364	27655602	27662178	27662281	0.246789473684211	0.612407407407407	1.2777909506724e-08	1.31121087263777	0.365617933723197
PPP1R12A_MXE_17965	PPP1R12A	chr12	-	79828319	79828464	79845301	79845420	79822115	79822190	79872807	79872938	0.415	0.596703703703704	1.11641008775595e-08	0.523903395181673	0.181703703703704
PPP1R12A_MXE_17985	PPP1R12A	chr12	-	79781814	79781862	79786373	79786478	79778549	79778600	79788647	79788783	0.564894736842105	0.780074074074074	1.2777909506724e-08	0.465629066485422	0.215179337231969
UBA1_MXE_18646	UBA1	chrX	+	47199047	47199106	47199479	47199614	47198802	47198919	47200893	47201000	0.601105263157895	0.754259259259259	2.12932963541957e-08	0.327442849887476	0.153153996101365
LRRK2_MXE_22248	LRRK2	chr12	+	40351538	40351733	40359259	40359444	40348408	40348509	40363401	40363554	0.47521052631579	0.345037037037037	1.76149652115606e-08	-0.461815561137455	-0.130173489278752
DNAJC2_MXE_23052	DNAJC2	chr7	-	103319755	103319844	103322702	103322794	103319608	103319678	103323597	103323663	0.553526315789474	0.707481481481481	1.87916676914028e-08	0.354040478154326	0.153955165692008
YY1AP1_MXE_23761	YY1AP1	chr1	-	155670319	155670464	155672559	155672731	155668626	155668777	155675009	155675096	0.643842105263158	0.522888888888889	6.29184148701706e-08	-0.300202513644058	-0.120953216374269
C16orf58_MXE_28007	C16orf58	chr16	-	31496848	31496950	31499301	31499407	31493865	31493936	31499492	31499525	0.658105263157895	0.483592592592593	1.09468704174334e-08	-0.444526213440344	-0.174512670565302
PARP14_MXE_28610	PARP14	chr3	+	122703741	122703978	122708189	122708268	122699389	122701635	122713423	122713573	0.560473684210526	0.379407407407407	1.11756675269352e-08	-0.562898790439664	-0.181066276803119
CNN2_MXE_29951	CNN2	chr19	+	1032558	1032696	1036129	1036246	1032391	1032458	1036415	1036562	0.658263157894737	0.482	1.11756675269352e-08	-0.449631307855998	-0.176263157894737
CNN2_MXE_29958	CNN2	chr19	+	1032558	1032663	1036129	1036246	1032391	1032458	1036415	1036562	0.635368421052632	0.433444444444444	1.1187244750021e-08	-0.551746295500848	-0.201923976608187
MARCH6_MXE_32841	MARCH6	chr5	+	10378758	10378832	10390331	10390500	10377797	10377894	10391541	10391731	0.443263157894737	0.162555555555556	1.11179398514697e-08	-1.44723059402933	-0.280707602339181
TPT1_MXE_35787	TPT1	chr13	-	45338659	45338776	45339993	45340184	45333470	45337388	45340711	45340785	0.539736842105263	0.670296296296296	1.10834297002589e-08	0.312542794146118	0.130559454191033
PARP8_MXE_35997	PARP8	chr5	+	50761820	50761898	50763147	50763242	50760291	50760362	50778068	50778129	0.624684210526316	0.866111111111111	1.11525447936054e-08	0.471425051461106	0.241426900584795
NDST2_MXE_36226	NDST2	chr10	-	73803892	73804016	73804772	73804869	73803573	73803748	73805586	73805769	0.653894736842105	0.819259259259259	1.11756675269352e-08	0.325261662014885	0.165364522417154
RBM18_MXE_45410	RBM18	chr9	-	122251846	122251973	122261379	122261508	122247517	122247604	122264714	122264864	0.578526315789474	0.793037037037037	2.14637417040081e-08	0.455005659777011	0.214510721247563
ZMYND8_MXE_46783	ZMYND8	chr20	-	47276313	47276795	47287228	47287284	47262287	47262428	47290186	47290274	0.377894736842105	0.0971851851851852	1.11756675269352e-08	-1.95917611281221	-0.28070955165692
PICALM_MXE_47732	PICALM	chr11	-	85976622	85976682	85981128	85981228	85974707	85974812	85981744	85981775	0.613210526315789	0.740185185185185	1.11641008775595e-08	0.271503797989291	0.126974658869396
TRIM22_MXE_48741	TRIM22	chr11	+	5698314	5698545	5708172	5708273	5697247	5697343	5708576	5708603	0.353684210526316	0.601444444444444	2.4405681592927e-08	0.765969667049793	0.247760233918129
STT3B_MXE_49656	STT3B	chr3	+	31619675	31619830	31622096	31622308	31617939	31617988	31623673	31623861	0.405578947368421	0.524222222222222	5.22143085661127e-08	0.370195744581186	0.118643274853801
RNF213_MXE_57298	RNF213	chr17	+	80361733	80361888	80364432	80364553	80360060	80360206	80367747	80367848	0.612736842105263	0.498296296296296	2.27303783455197e-08	-0.298263748136445	-0.114440545808967
TRIM27_MXE_66305	TRIM27	chr6	-	28907235	28907262	28908972	28909088	28903001	28904665	28911695	28911718	0.671473684210526	0.855814814814815	1.19446001573146e-08	0.349967793380843	0.184341130604288
COPB1_MXE_67983	COPB1	chr11	-	14460207	14460297	14461185	14461331	14458531	14458687	14464910	14465030	0.585631578947368	0.833777777777778	1.12104309505028e-08	0.509669571292484	0.248146198830409
GRAMD4_MXE_72127	GRAMD4	chr22	+	46637839	46637960	46666824	46666873	46626760	46626961	46668095	46668167	0.488789473684211	0.767074074074074	4.05227065825979e-08	0.650152684886064	0.278284600389864
PDCD6IP_MXE_76279	PDCD6IP	chr3	+	33852487	33852736	33855165	33855260	33845418	33845588	33864005	33864129	0.478105263157895	0.138962962962963	1.11988325551105e-08	-1.78262786691139	-0.339142300194932
HNRNPUL2_MXE_85097	HNRNPUL2	chr11	-	62715499	62715607	62716988	62717189	62712624	62715379	62720022	62720191	0.481263157894737	0.756	1.1187244750021e-08	0.65156024945018	0.274736842105263
SMC3_MXE_93766	SMC3	chr10	+	110601965	110602178	110602473	110602665	110601636	110601884	110602824	110603002	0.558578947368421	0.801962962962963	1.1187244750021e-08	0.521774410260767	0.243384015594542
GPATCH8_MXE_96654	GPATCH8	chr17	-	44424348	44424492	44464471	44464544	44405920	44406051	44474828	44474903	0.488105263157895	0.322185185185185	1.23935334263028e-07	-0.599302151018169	-0.16592007797271
SUMF2_MXE_98326	SUMF2	chr7	+	56072996	56073111	56078101	56078186	56068481	56068638	56078363	56078508	0.604578947368421	0.346296296296296	1.11988325551105e-08	-0.803923784628839	-0.258282651072125
CSNK2B_MXE_101158	CSNK2B	chr6	+	31667867	31667970	31668538	31668654	31666820	31666903	31669096	31669172	0.507105263157895	0.611074074074074	6.28012631414441e-08	0.269062025404805	0.103968810916179
OSBPL2_MXE_110601	OSBPL2	chr20	+	62256056	62256221	62279156	62279339	62238484	62238597	62281057	62281165	0.612894736842105	0.746666666666667	6.69584442404106e-08	0.284825010569167	0.133771929824561
DEK_MXE_124874	DEK	chr6	-	18237380	18237516	18249650	18249839	18236451	18236600	18255730	18255851	0.520368421052632	0.781148148148148	1.11294642888356e-08	0.586062774030805	0.260779727095517
RPN1_MXE_127120	RPN1	chr3	-	128625533	128625653	128625873	128626012	128622163	128622409	128626732	128626832	0.485631578947368	0.30637037037037	1.11988325551105e-08	-0.664585459752	-0.179261208576998
RPL37A_MXE_130879	RPL37A	chr2	+	216499269	216499398	216499948	216500031	216498796	216498877	216501340	216501465	0.634578947368421	0.784333333333333	1.11294642888356e-08	0.305667255166826	0.149754385964912
LRP1_MXE_137988	LRP1	chr12	+	57181156	57181291	57183378	57183510	57180666	57180807	57183774	57183909	0.382526315789474	0.149518518518519	2.43574777021808e-08	-1.35523482147349	-0.233007797270955
LPIN2_MXE_140789	LPIN2	chr18	-	2921532	2921647	2922046	2922199	2920777	2920881	2923774	2923861	0.432894736842105	0.627666666666667	1.11525447936054e-08	0.535982333826691	0.194771929824561
PUM2_MXE_142044	PUM2	chr2	-	20282946	20283231	20290651	20290790	20278582	20278819	20294375	20294518	0.669263157894737	0.409518518518519	1.65769038440395e-08	-0.708644905587552	-0.259744639376218
TEP1_MXE_144159	TEP1	chr14	-	20378379	20378535	20378980	20379105	20378023	20378236	20379929	20380053	0.559473684210526	0.37962962962963	2.26836479776327e-07	-0.559477675858179	-0.179844054580897
SMARCC2_MXE_147271	SMARCC2	chr12	-	56165317	56165699	56168059	56168194	56164647	56164731	56169528	56169695	0.911526315789474	0.671814814814815	3.57755191815165e-08	-0.44022069737406	-0.239711500974659
FOXP1_MXE_153343	FOXP1	chr3	-	71046941	71047095	71299819	71299880	71041327	71041532	71359149	71359244	0.227842105263158	0.0632962962962963	6.67102922062982e-08	-1.8478413922561	-0.164545808966862
ADAM28_MXE_153991	ADAM28	chr8	+	24299973	24300077	24351986	24352052	24294039	24294195	24353769	24353832	0.57021052631579	0.80362962962963	1.4443051830548e-11	0.495036084615492	0.23341910331384
PRPF3_MXE_19678	PRPF3	chr1	+	150344433	150344547	150349156	150349218	150344161	150344261	150352832	150353228	0.58378947368421	0.872444444444444	1.1187244750021e-08	0.579615068427966	0.288654970760234
SEMA4D_MXE_34025	SEMA4D	chr9	-	89393561	89393655	89405350	89405699	89392422	89392536	89418055	89418118	0.269631578947368	0.154703703703704	2.59430970983826e-08	-0.801481737011654	-0.114927875243665
SPNS1_MXE_34621	SPNS1	chr16	+	28981469	28981615	28981900	28982056	28979404	28979471	28982355	28982545	0.553578947368421	0.189333333333333	4.81435061018268e-13	-1.54786064925358	-0.364245614035088
USP38_MXE_34811	USP38	chr4	+	143212317	143212424	143213580	143214943	143209563	143209657	143220294	143223874	0.530894736842105	0.341222222222222	1.27647896547472e-08	-0.637714233255204	-0.189672514619883
ZMYND8_MXE_46782	ZMYND8	chr20	-	47276313	47276795	47294665	47294779	47262287	47262428	47298728	47298872	0.581157894736842	0.343111111111111	1.11756675269352e-08	-0.760254336522586	-0.238046783625731
CCSER2_MXE_47518	CCSER2	chr10	+	84438511	84438707	84477574	84477664	84425730	84425893	84513448	84518521	0.400052631578947	0.159148148148148	2.76559222514108e-08	-1.3298194459715	-0.240904483430799
ATP6AP1_MXE_60322	ATP6AP1	chrX	+	154432265	154432459	154435273	154435505	154431829	154431904	154435681	154436517	0.274052631578947	0.394518518518519	1.65266629686204e-08	0.525640033100482	0.120465886939571
DBNL_MXE_64716	DBNL	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859	0.458368421052632	0.687444444444444	1.26993683611661e-08	0.584735473267092	0.229076023391813
TRIM27_MXE_66296	TRIM27	chr6	-	28908807	28908840	28911695	28911718	28907235	28907262	28920011	28920242	0.554	0.908851851851852	1.11409992667901e-08	0.714159169610779	0.354851851851852
MGAM_MXE_75666	MGAM	chr7	+	142099612	142099737	142102629	142102679	142097592	142097649	142103268	142103439	0.601210526315789	0.912407407407407	1.11294642888356e-08	0.601807890308734	0.311196881091618
MTA2_MXE_79049	MTA2	chr11	-	62598023	62598141	62600165	62600259	62597609	62597712	62600621	62600689	0.273473684210526	0.566518518518519	1.1187244750021e-08	1.05072110381298	0.293044834307992
NBEAL2_MXE_84864	NBEAL2	chr3	+	46996270	46996592	46996953	46997046	46995931	46996051	46997258	46997433	0.538736842105263	0.854296296296296	1.1187244750021e-08	0.665155798939938	0.315559454191033
KLRF1_MXE_85823	KLRF1	chr12	+	9833302	9833452	9842320	9842433	9832315	9832414	9844417	9845004	0.67421052631579	0.884333333333333	1.27255013221623e-08	0.391391117722116	0.210122807017544
ITGB7_MXE_91021	ITGB7	chr12	-	53195625	53195721	53196040	53196199	53195373	53195463	53196578	53196820	0.424578947368421	0.628777777777778	1.1187244750021e-08	0.566517393490011	0.204198830409357
AKAP13_MXE_93488	AKAP13	chr15	+	85740221	85740272	85741045	85741495	85736089	85736134	85743491	85743825	0.346315789473684	0.129740740740741	1.45130412099347e-08	-1.41645658454042	-0.216575048732943
LGALS9_MXE_108286	LGALS9	chr17	+	27638262	27638354	27640571	27640773	27631147	27631304	27642237	27642348	0.71178947368421	0.610592592592593	2.8683852616762e-07	-0.221240510087064	-0.101196881091618
PRCP_MXE_109372	PRCP	chr11	-	82838386	82838574	82849048	82849218	82824366	82825122	82849913	82850071	0.44978947368421	0.338925925925926	1.45278478734471e-08	-0.408279899368366	-0.110863547758285
MX1_MXE_123148	MX1	chr21	+	41445999	41446141	41452620	41452869	41445447	41445570	41458527	41459214	0.676947368421053	0.778777777777778	4.58789788652256e-08	0.202168046795681	0.101830409356725
ZCCHC11_MXE_127437	ZCCHC11	chr1	-	52515890	52516054	52525562	52526373	52509595	52509712	52552930	52553090	0.118315789473684	0.0157407407407407	1.10604754843063e-08	-2.91006727791575	-0.102575048732943
HPS1_MXE_127765	HPS1	chr10	-	98431130	98431291	98433982	98434091	98430570	98430670	98435271	98435414	0.743631578947368	0.501703703703704	2.77102352416253e-08	-0.567752448348614	-0.241927875243665
ZC3H13_MXE_130231	ZC3H13	chr13	-	46020448	46020557	46044954	46045064	46011414	46011554	46045390	46045516	0.413947368421053	0.296185185185185	2.41894209498986e-08	-0.482947866466041	-0.117762183235867
SARNP_MXE_142225	SARNP	chr12	-	55760550	55760640	55789074	55789143	55757382	55757553	55790566	55790592	0.478	0.846814814814815	1.11988325551105e-08	0.825035890951599	0.368814814814815
IQSEC1_MXE_1481	IQSEC1	chr3	-	12909272	12909434	12920429	12920596	12908348	12908525	12922119	12922242	0.737526315789474	0.933222222222222	1.11525447936054e-08	0.339526134399788	0.195695906432748
ADGRE2_MXE_153195	ADGRE2	chr19	-	14751435	14751671	14752328	14752526	14746895	14746962	14754953	14755127	0.357684210526316	0.659592592592593	1.12104309505028e-08	0.88288876303576	0.301908382066277
ITGB1BP1_MXE_158068	ITGB1BP1	chr2	-	9414177	9414256	9418625	9418732	9412268	9412405	9423372	9423514	0.138052631578947	0.262444444444444	3.42772572601718e-07	0.926793669133446	0.124391812865497
NLRP1_MXE_19339	NLRP1	chr17	-	5532821	5532984	5536850	5536940	5530480	5530704	5539414	5539585	0.456526315789474	0.647518518518518	1.11756675269352e-08	0.504223428683806	0.190992202729045
LRRK2_MXE_22171	LRRK2	chr12	+	40294844	40294914	40305784	40305966	40293544	40293663	40308466	40308696	0.396631578947368	0.236	1.44687009277949e-08	-0.749012686807357	-0.160631578947368
RPA1_MXE_25652	RPA1	chr17	+	1878992	1879061	1879214	1879407	1877211	1877314	1879559	1879699	0.267578947368421	0.110111111111111	1.11064259464252e-08	-1.2810045558172	-0.15746783625731
UBR2_MXE_27835	UBR2	chr6	+	42663257	42663419	42665408	42665512	42662183	42662277	42666166	42666245	0.524894736842105	0.690407407407407	7.54576760635008e-08	0.395419811717441	0.165512670565302
BCL6_MXE_36570	BCL6	chr3	-	187731708	187731930	187733532	187733703	187729049	187730021	187734868	187734907	0.624052631578947	0.337	1.11641008775595e-08	-0.88891911735329	-0.287052631578947
PLXNC1_MXE_43072	PLXNC1	chr12	+	94282297	94282401	94294485	94294540	94279471	94279649	94297188	94297220	0.741368421052632	0.876666666666667	2.43093573253899e-08	0.241837729512756	0.135298245614035
