AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
DDX56_MXE_148410	DDX56	chr7	-	44572573	44572744	44573582	44573744	44572346	44572437	44573835	44574538	0.0628390804597701	0.175444444444444	1.58148215055619e-10	1.48128029006707	0.112605363984674
DDX56_MXE_148413	DDX56	chr7	-	44572889	44573050	44573582	44573744	44572573	44572744	44573835	44574538	0.0583333333333333	0.175844444444444	4.20886446326082e-11	1.59190733444532	0.117511111111111
STAT6_MXE_148493	STAT6	chr12	-	57104463	57104586	57104725	57104813	57102828	57102921	57105150	57105339	0.269758620689655	0.386133333333333	1.76821723554298e-10	0.517430036972816	0.116374712643678
TRMT1L_MXE_148653	TRMT1L	chr1	-	185139972	185140222	185143905	185144029	185139366	185139579	185145438	185145568	0.662218390804598	0.558333333333333	1.21850556364725e-09	-0.246180387374264	-0.103885057471264
TRMT1L_MXE_148654	TRMT1L	chr1	-	185139972	185140222	185143356	185143436	185137605	185137796	185143905	185144029	0.774747126436782	0.889688888888889	3.16826169821515e-07	0.19957543622384	0.114941762452107
USP20_MXE_148890	USP20	chr9	+	129849812	129849924	129852539	129852636	129835416	129835499	129856306	129856360	0.173609195402299	0.3266	6.55278142316328e-09	0.91168142716122	0.152990804597701
TSR2_MXE_148926	TSR2	chrX	+	54440689	54440780	54444007	54444184	54440419	54440502	54444415	54445297	0.0538965517241379	0.169955555555556	4.20559020341074e-10	1.65689264377898	0.116059003831418
TSR2_MXE_148927	TSR2	chrX	+	54440689	54440780	54443399	54443491	54440419	54440502	54444007	54444184	0.0816091954022989	0.217111111111111	4.54927253299601e-10	1.41162993709539	0.135501915708812
POMT1_MXE_148945	POMT1	chr9	+	131521345	131521472	131522046	131522224	131520079	131520193	131522931	131523806	0.77583908045977	0.599533333333333	7.89228826499014e-09	-0.371917480955319	-0.176305747126437
RUNX1_MXE_148	RUNX1	chr21	-	34834409	34834601	34892924	34892963	34799300	34799462	35048841	35048958	0.529114942528736	0.317111111111111	3.31927340104294e-12	-0.738592732649829	-0.212003831417624
CD79A_MXE_149256	CD79A	chr19	+	41879534	41879653	41880669	41880738	41878989	41879289	41880866	41881372	0.201057471264368	0.440733333333333	1.39692306726161e-10	1.13229806650748	0.239675862068965
SHMT1_MXE_149692	SHMT1	chr17	-	18353671	18353817	18355885	18356000	18348324	18348440	18363371	18363563	0.0721724137931034	0.221333333333333	2.10751508965447e-11	1.61670132949763	0.14916091954023
COQ5_MXE_149715	COQ5	chr12	-	120516566	120516788	120522213	120522363	120510016	120510123	120528939	120529161	0.21083908045977	0.317688888888889	5.21632786816863e-10	0.591472327822188	0.106849808429119
SPATS2L_MXE_14973	SPATS2L	chr2	+	200412310	200412419	200419249	200419496	200389222	200389283	200440648	200440784	0.555942528735632	0.793644444444444	7.60015075205174e-16	0.513557069329186	0.237701915708812
SPATS2L_MXE_14974	SPATS2L	chr2	+	200412310	200412419	200416378	200416428	200389222	200389283	200419249	200419496	0.659045977011494	0.809377777777778	8.0210242269054e-13	0.296434123562512	0.150331800766283
SPATS2L_MXE_14975	SPATS2L	chr2	+	200440648	200440784	200459768	200459827	200439121	200439328	200467289	200467399	0.192540229885057	0.339555555555556	5.61924345877048e-08	0.818487718846062	0.147015325670498
GLB1_MXE_150289	GLB1	chr3	-	33068229	33068290	33072543	33072713	33065462	33065557	33097010	33097202	0.521574712643678	0.6222	6.93730327282055e-11	0.254504469375237	0.100625287356322
CHFR_MXE_15052	CHFR	chr12	-	132861466	132861634	132869618	132869798	132859067	132859227	132870723	132870783	0.144873563218391	0.247533333333333	4.81876223741141e-12	0.77282846107741	0.102659770114943
CSGALNACT1_MXE_150608	CSGALNACT1	chr8	-	19505200	19506130	19601770	19601865	19458425	19458642	19682472	19682583	0.0768850574712644	0.287911111111111	1.47333383245992e-15	1.90484832238727	0.211026053639847
DDA1_MXE_150728	DDA1	chr19	+	17314022	17314103	17314337	17314389	17309527	17309657	17315933	17315995	0.274091954022989	0.493911111111111	2.35814411303161e-12	0.849591445770657	0.219819157088123
ATP8B4_MXE_150784	ATP8B4	chr15	-	50047350	50047464	50106938	50107008	50044593	50044692	50119122	50119222	0.404068965517241	0.165066666666667	8.1298163647995e-17	-1.29155273587463	-0.239002298850575
ATP8B4_MXE_150853	ATP8B4	chr15	-	50074126	50074185	50106938	50107008	50047350	50047464	50119122	50119222	0.510045977011494	0.254466666666667	6.4796369981486e-15	-1.00315061579449	-0.255579310344828
LPCAT1_MXE_150964	LPCAT1	chr5	-	1470825	1470924	1473956	1474110	1466748	1466890	1474559	1474685	0.882931034482759	0.7616	6.75332061927314e-12	-0.213267275088103	-0.121331034482759
RAB1A_MXE_150970	RAB1A	chr2	-	65097970	65098066	65104733	65104806	65090982	65091078	65129892	65130301	0.0390574712643678	0.143222222222222	3.02067552619248e-13	1.87458490558385	0.104164750957854
RAB1A_MXE_150971	RAB1A	chr2	-	65097970	65098066	65104733	65104806	65088938	65089070	65129892	65130301	0.46167816091954	0.656066666666667	2.75955151243741e-07	0.506954933540765	0.194388505747126
RAB1A_MXE_150972	RAB1A	chr2	-	65090982	65091078	65104733	65104806	65088938	65089070	65129892	65130301	0.045264367816092	0.167977777777778	3.68443826649826e-13	1.89182267742625	0.122713409961686
RAB3IP_MXE_151166	RAB3IP	chr12	+	69801608	69801721	69812963	69813033	69800208	69800337	69815363	69823204	0.272241379310345	0.375911111111111	1.17334553582245e-10	0.4655051930791	0.103669731800766
EPC1_MXE_151211	EPC1	chr10	-	32291162	32291322	32305771	32305931	32287097	32287274	32378490	32378798	0.260206896551724	0.1586	2.50092586239176e-11	-0.714266428865921	-0.101606896551724
EPC1_MXE_151218	EPC1	chr10	-	32284697	32285050	32305771	32305931	32273162	32273281	32378490	32378798	0.267942528735632	0.159044444444444	2.56861374746822e-10	-0.752493610532045	-0.108898084291188
UBXN2B_MXE_151377	UBXN2B	chr8	+	58416849	58416953	58433159	58433243	58411263	58411469	58434394	58434504	0.196816091954023	0.319933333333333	4.02259162500128e-10	0.700923130105167	0.12311724137931
UBXN2B_MXE_151380	UBXN2B	chr8	+	58416849	58416953	58430518	58430669	58411263	58411469	58433159	58433243	0.16951724137931	0.289733333333333	1.53109299433451e-12	0.773293658327675	0.120216091954023
SMARCD3_MXE_151491	SMARCD3	chr7	-	151241876	151241978	151242136	151242232	151241491	151241653	151242480	151242603	0.825896551724138	0.700222222222222	1.27812926817064e-08	-0.23814823933933	-0.125674329501916
STX5_MXE_15162	STX5	chr11	-	62827560	62827631	62831018	62831262	62827342	62827398	62831953	62832091	0.224770114942529	0.351733333333333	5.8160852424495e-10	0.646031833871447	0.126963218390805
STX5_MXE_15167	STX5	chr11	-	62824165	62824287	62824458	62824565	62806859	62807628	62825035	62825117	0.293390804597701	0.394622222222222	2.05500628804939e-08	0.42764854529771	0.101231417624521
CRCP_MXE_151863	CRCP	chr7	+	66127703	66127740	66130743	66130842	66114817	66114970	66134279	66134374	0.286367816091954	0.3978	6.20161728856244e-08	0.47417391406383	0.111432183908046
CRCP_MXE_151865	CRCP	chr7	+	66127703	66127740	66145442	66145500	66114817	66114970	66152207	66154566	0.244563218390805	0.413177777777778	4.48353926308113e-10	0.756555219869724	0.168614559386973
CRCP_MXE_151866	CRCP	chr7	+	66127703	66127740	66134279	66134374	66114817	66114970	66145442	66145500	0.245057471264368	0.395066666666667	2.56353441397924e-08	0.688975993554954	0.150009195402299
ATXN7_MXE_151990	ATXN7	chr3	+	63979914	63980167	63988058	63988324	63967743	63967975	63990175	63990374	0.414862068965517	0.132377777777778	2.82781284466505e-18	-1.64797079931265	-0.282484291187739
ATXN7_MXE_151991	ATXN7	chr3	+	63979914	63980167	63982185	63982445	63967743	63967975	63982938	63983021	0.373390804597701	0.125044444444444	6.46009428846574e-19	-1.57824543715717	-0.248346360153257
ZFAND6_MXE_152195	ZFAND6	chr15	+	80120327	80120498	80121747	80121820	80059567	80059809	80122699	80122800	0.154471264367816	0.280911111111111	3.04981455157471e-10	0.86277520504325	0.126439846743295
ZFAND6_MXE_152196	ZFAND6	chr15	+	80120327	80120498	80121711	80121820	80059567	80059809	80122699	80122800	0.127666666666667	0.236466666666667	9.43229722605869e-10	0.889254938122869	0.1088
TFEB_MXE_152483	TFEB	chr6	-	41687093	41687169	41687752	41687809	41686089	41686237	41687907	41688028	0.0794827586206897	0.187155555555556	7.52281439141834e-10	1.23552402365029	0.107672796934866
SRF_MXE_152577	SRF	chr6	+	43173846	43174113	43175705	43175967	43171294	43172169	43176547	43176667	0.856390804597701	0.746644444444444	1.91675523624126e-08	-0.197847916569165	-0.109746360153257
BLOC1S1_MXE_15259	BLOC1S1	chr12	+	55716932	55717005	55719090	55719223	55716033	55716196	55719498	55719707	0.50132183908046	0.614711111111111	1.54795055104167e-09	0.294171478901318	0.113389272030651
CRBN_MXE_15264	CRBN	chr3	-	3153423	3153488	3153959	3154075	3149632	3151045	3154746	3154831	0.280436781609195	0.440355555555556	2.02636362284116e-08	0.65099328396641	0.15991877394636
CRBN_MXE_15281	CRBN	chr3	-	3152455	3152587	3167633	3167793	3149632	3151045	3172775	3172925	0.724873563218391	0.614933333333333	8.24261304837015e-10	-0.237299361306788	-0.109940229885057
CRBN_MXE_15298	CRBN	chr3	-	3153959	3154075	3154746	3154831	3153423	3153488	3156218	3156281	0.64535632183908	0.5064	1.31557935307732e-08	-0.349818533767417	-0.13895632183908
PABPC1L_MXE_15307	PABPC1L	chr20	+	44918905	44919045	44919182	44919277	44916755	44916871	44921593	44921731	0.730126436781609	0.595466666666667	3.14499696459219e-10	-0.294125568242271	-0.134659770114942
PCSK7_MXE_153091	PCSK7	chr11	-	117218465	117218568	117219056	117219164	117207969	117208064	117219590	117219758	0.634448275862069	0.791688888888889	3.0949211803352e-07	0.319431052284779	0.15724061302682
PCSK7_MXE_153092	PCSK7	chr11	-	117224700	117224755	117225930	117226021	117224077	117224216	117227156	117227322	0.224988505747126	0.338266666666667	5.30292242945131e-10	0.58830972001706	0.11327816091954
PABPC1L_MXE_15314	PABPC1L	chr20	+	44916755	44916871	44919182	44919277	44912659	44912853	44921593	44921731	0.650011494252874	0.458177777777778	1.31210255557111e-10	-0.5045577420235	-0.191833716475096
CEP63_MXE_153293	CEP63	chr3	+	134495295	134495364	134507108	134507286	134486054	134486202	134531844	134531940	0.104045977011494	0.294644444444444	7.84709593868387e-15	1.50175388061833	0.19059846743295
NDUFV2_MXE_153488	NDUFV2	chr18	+	9117837	9117903	9119325	9119388	9102629	9102797	9119473	9119590	0.185988505747126	0.2938	1.02017623848512e-08	0.659620931625518	0.107811494252874
ARHGDIA_MXE_153521	ARHGDIA	chr17	-	81869329	81869406	81869541	81869625	81869172	81869236	81869740	81869957	0.109310344827586	0.230933333333333	1.97342947223577e-10	1.07904648921901	0.121622988505747
SPTLC2_MXE_15380	SPTLC2	chr14	-	77557040	77557146	77562395	77562489	77555299	77555519	77570383	77570508	0.366781609195402	0.230511111111111	3.20673536819919e-12	-0.670085009335227	-0.136270498084291
SPTLC2_MXE_15381	SPTLC2	chr14	-	77557040	77557146	77570383	77570508	77555299	77555519	77576766	77576915	0.587873563218391	0.418311111111111	1.90903149700535e-10	-0.490929581975291	-0.16956245210728
VDAC2_MXE_153956	VDAC2	chr10	+	75212229	75212298	75214020	75214070	75211133	75211189	75217887	75217991	0.262770114942529	0.471222222222222	4.86796478118002e-08	0.842606370262042	0.208452107279693
ZBTB8OS_MXE_154074	ZBTB8OS	chr1	-	32627507	32627544	32633950	32634110	32621215	32621948	32634767	32634792	0.413252873563218	0.525688888888889	2.00098045045361e-07	0.347184390650807	0.11243601532567
CYTH4_MXE_154153	CYTH4	chr22	+	37300906	37301019	37309211	37309323	37299225	37299306	37310987	37311064	0.148919540229885	0.264266666666667	1.42983580173619e-11	0.827461394631511	0.115347126436782
UTRN_MXE_154553	UTRN	chr6	+	144820881	144821018	144827347	144827386	144797823	144797990	144827610	144827676	0.771172413793103	0.8786	1.12625068801212e-08	0.188153054703709	0.107427586206897
UTRN_MXE_154607	UTRN	chr6	+	144797823	144797990	144820881	144821018	144793833	144793991	144827347	144827386	0.639758620689655	0.752955555555556	1.08418881493387e-07	0.235037027373254	0.1131969348659
UTRN_MXE_154636	UTRN	chr6	+	144403122	144403184	144678405	144678578	144291736	144291907	144700086	144700243	0.100080459770115	0.209488888888889	7.23783474709934e-15	1.06571340426583	0.109408429118774
SEPT6_MXE_154747	SEPT6	chrX	-	119649936	119650098	119675553	119675668	119640691	119640788	119693075	119693370	0.293264367816092	0.429266666666667	1.79604925878341e-10	0.54967235773005	0.136002298850575
SEPT6_MXE_154760	SEPT6	chrX	-	119663481	119663677	119675553	119675668	119652853	119653040	119693075	119693370	0.318436781609195	0.451333333333333	1.53521617547872e-10	0.50318634650534	0.132896551724138
SEPT6_MXE_154773	SEPT6	chrX	-	119652853	119653040	119675553	119675668	119649936	119650098	119693075	119693370	0.29464367816092	0.426311111111111	3.76194006159101e-11	0.532935345078336	0.131667432950192
KLHL22_MXE_154795	KLHL22	chr22	-	20457807	20458000	20464857	20465576	20446442	20446676	20471349	20471515	0.709218390804598	0.578266666666667	6.7229369686346e-08	-0.294495004894054	-0.130951724137931
C6orf136_MXE_155116	C6orf136	chr6	+	30649557	30649959	30650993	30651082	30647038	30647303	30651265	30651466	0.0929770114942529	0.253688888888889	1.954600903852e-12	1.44811437336024	0.160711877394636
SEC61A2_MXE_15515	SEC61A2	chr10	+	12133240	12133308	12136104	12136170	12129640	12129794	12143116	12143195	0.0538850574712644	0.177066666666667	1.9123705492884e-08	1.71633547716489	0.123181609195402
NADK_MXE_15521	NADK	chr1	-	1754283	1754383	1761951	1762035	1753566	1753649	1765227	1765446	0.772563218390805	0.9062	1.31460949895127e-08	0.230176498122723	0.133636781609195
CERS2_MXE_155309	CERS2	chr1	-	150967819	150967877	150968082	150968201	150967663	150967714	150968394	150968512	0.262758620689655	0.367688888888889	1.39076285662126e-07	0.484747483231712	0.104930268199234
NADK_MXE_15536	NADK	chr1	-	1756502	1756608	1761951	1762035	1756257	1756343	1765227	1765446	0.26148275862069	0.427511111111111	1.55615665946849e-08	0.709246093781469	0.166028352490421
NADK_MXE_15544	NADK	chr1	-	1757180	1757310	1761951	1762035	1756502	1756608	1765227	1765446	0.19964367816092	0.358466666666667	5.63851735422309e-10	0.844411582018143	0.158822988505747
NADK_MXE_15546	NADK	chr1	-	1757180	1757310	1761951	1762035	1756257	1756343	1765227	1765446	0.66248275862069	0.8306	2.27656226071296e-07	0.326270963427592	0.16811724137931
AGER_MXE_155646	AGER	chr6	-	32182840	32183023	32183323	32183388	32182567	32182698	32183554	32183750	0.548873563218391	0.382155555555556	2.29621956961855e-08	-0.522313849257174	-0.166718007662835
AGER_MXE_155647	AGER	chr6	-	32182840	32183023	32183275	32183388	32182567	32182698	32183554	32183750	0.602241379310345	0.430155555555556	1.7891505829755e-08	-0.485483366761137	-0.172085823754789
AGER_MXE_155661	AGER	chr6	-	32181523	32181632	32182538	32182698	32180967	32181239	32182840	32183023	0.384229885057471	0.541866666666667	4.55093328250259e-08	0.495968166488963	0.157636781609195
AGER_MXE_155662	AGER	chr6	-	32181523	32181632	32182567	32182698	32180967	32181239	32182840	32183023	0.388080459770115	0.545911111111111	4.73889110029224e-08	0.492310267188197	0.157830651340996
TLR5_MXE_156065	TLR5	chr1	-	223137177	223137263	223141647	223141763	223134681	223134864	223143195	223143282	0.161402298850575	0.287377777777778	7.15248656458495e-09	0.832287378975354	0.125975478927203
TLR5_MXE_156074	TLR5	chr1	-	223132474	223132639	223141647	223141763	223109405	223113035	223143195	223143282	0.188977011494253	0.397311111111111	8.98765095195649e-12	1.07205839461817	0.208334099616858
G3BP2_MXE_156197	G3BP2	chr4	-	75657556	75657730	75658842	75658924	75655767	75655870	75661930	75662049	0.923367816091954	0.819333333333333	1.37162218734917e-07	-0.172454938371762	-0.104034482758621
G3BP2_MXE_156204	G3BP2	chr4	-	75656923	75657014	75661930	75662049	75655767	75655870	75673207	75673483	0.142218390804598	0.247155555555556	2.05491946822415e-08	0.797311298260417	0.104937164750958
SCML4_MXE_156266	SCML4	chr6	-	107744948	107745143	107749683	107749813	107720702	107720993	107824125	107824317	0.437793103448276	0.261555555555556	2.94245021347742e-12	-0.743131814111478	-0.17623754789272
SCML4_MXE_156267	SCML4	chr6	-	107744948	107745143	107772171	107772386	107720702	107720993	107824125	107824317	0.72035632183908	0.589977777777778	3.42521884748436e-09	-0.288050092718535	-0.130378544061303
MAN2A2_MXE_156706	MAN2A2	chr15	+	90918193	90918388	90918644	90918755	90916122	90916256	90919634	90922585	0.272586206896552	0.395533333333333	9.10578397955795e-11	0.537086719733312	0.122947126436782
MAN2A2_MXE_156710	MAN2A2	chr15	+	90913272	90913406	90916122	90916256	90912876	90912991	90918193	90918388	0.564126436781609	0.396355555555556	5.45905315234235e-14	-0.509223349653363	-0.167770881226054
CASP8_MXE_15675	CASP8	chr2	+	201272897	201272942	201276826	201276968	201272637	201272776	201284815	201285317	0.659919540229885	0.543088888888889	1.50411470210327e-07	-0.281101789292668	-0.116830651340996
EPHB4_MXE_156765	EPHB4	chr7	-	100806419	100806569	100807364	100807580	100805500	100805694	100812746	100812994	0.204528735632184	0.333177777777778	6.62941986193177e-08	0.703988627898998	0.128649042145594
NCR1_MXE_15681	NCR1	chr19	+	54906522	54906807	54909244	54909523	54906298	54906334	54910017	54910065	0.626126436781609	0.434555555555556	9.78610441222143e-14	-0.526913387544748	-0.191570881226054
PCBP2_MXE_156848	PCBP2	chr12	+	53464759	53464852	53465931	53465973	53462492	53462567	53468776	53468832	0.576586206896552	0.691377777777778	8.01659535378058e-09	0.261937908255498	0.114791570881226
PRKRIP1_MXE_157188	PRKRIP1	chr7	+	102397619	102397698	102399547	102399648	102396356	102396537	102404597	102404683	0.294597701149425	0.542866666666667	7.60276630756953e-16	0.88185172904779	0.248268965517241
RPS16_MXE_157290	RPS16	chr19	-	39433664	39433761	39435606	39435708	39433521	39433569	39435847	39435978	0.159436781609195	0.346688888888889	1.79546407600971e-10	1.12065710667786	0.187252107279693
IMPDH1_MXE_157407	IMPDH1	chr7	-	128394455	128394599	128394888	128395033	128394277	128394361	128395130	128395274	0.204425287356322	0.325933333333333	3.46708209966447e-08	0.673003236299134	0.121508045977012
PER1_MXE_157433	PER1	chr17	-	8141804	8141955	8142268	8142458	8140469	8141340	8142648	8142835	0.221022988505747	0.337644444444444	4.74445864283881e-13	0.611308388291423	0.116621455938697
MAN2C1_MXE_15781	MAN2C1	chr15	-	75366521	75366592	75367510	75367634	75364487	75364665	75368072	75368198	0.17932183908046	0.297111111111111	1.29655429592715e-08	0.728451358375447	0.117789272030651
ACAD10_MXE_157820	ACAD10	chr12	+	111692696	111692896	111705737	111705932	111686052	111686239	111709525	111709684	0.244	0.3656	1.08402387822935e-07	0.583384922607821	0.1216
AP2B1_MXE_158172	AP2B1	chr17	+	35594007	35594067	35598229	35598335	35587262	35587428	35605704	35605840	0.160448275862069	0.355222222222222	1.04422058310923e-11	1.14661355070853	0.194773946360153
ANKRD11_MXE_158226	ANKRD11	chr16	-	89291680	89291777	89305205	89305344	89291012	89291183	89418283	89418368	0.516298850574713	0.708533333333333	8.88761857796425e-08	0.456629340846085	0.192234482758621
ANKRD11_MXE_158232	ANKRD11	chr16	-	89305205	89305344	89316932	89317078	89291012	89291183	89418283	89418368	0.807344827586207	0.652177777777778	1.96114856580491e-09	-0.307919715427588	-0.155167049808429
ANKRD11_MXE_158233	ANKRD11	chr16	-	89305205	89305344	89316932	89317075	89291012	89291183	89418283	89418368	0.767229885057471	0.609555555555556	2.39265341627347e-08	-0.331901201524196	-0.157674329501916
NLRC5_MXE_158396	NLRC5	chr16	+	57058064	57058148	57059466	57059532	57055432	57055519	57061447	57061531	0.783850574712644	0.672755555555556	4.25190141678202e-08	-0.22049626030468	-0.111095019157088
NLRC5_MXE_158398	NLRC5	chr16	+	57058064	57058148	57059466	57059532	57055031	57055094	57061447	57061531	0.445885057471264	0.277511111111111	5.29054967128387e-09	-0.684126316899368	-0.168373946360153
NLRC5_MXE_158402	NLRC5	chr16	+	57034167	57034251	57036099	57036183	57033603	57033669	57037194	57037284	0.812827586206897	0.678466666666667	3.51400718252297e-08	-0.260671428737035	-0.13436091954023
NFKBID_MXE_158903	NFKBID	chr19	-	35897650	35897856	35898471	35898532	35896912	35897058	35898718	35898822	0.169264367816092	0.364488888888889	6.956063871701e-10	1.1065965354318	0.195224521072797
CCT4_MXE_158960	CCT4	chr2	-	61883458	61883548	61885019	61885072	61878868	61879011	61888380	61888671	0.310206896551724	0.744711111111111	3.74599548761697e-12	1.2634501218866	0.434504214559387
CCT4_MXE_158961	CCT4	chr2	-	61883458	61883548	61885019	61885072	61880285	61880394	61888380	61888671	0.0325977011494253	0.137	1.42753998660757e-10	2.07133376156974	0.104402298850575
MYH9_MXE_159095	MYH9	chr22	-	36305032	36305102	36305929	36306051	36303994	36304155	36306413	36306607	0.207896551724138	0.328422222222222	1.97385632550249e-10	0.659685919189534	0.120525670498084
MYH9_MXE_159096	MYH9	chr22	-	36288726	36288939	36291985	36292234	36288251	36288413	36293328	36293481	0.843931034482759	0.7094	1.09716751483501e-09	-0.250525777338281	-0.134531034482759
MYH9_MXE_159098	MYH9	chr22	-	36288726	36288939	36293328	36293481	36288251	36288413	36293758	36293863	0.768528735632184	0.627511111111111	1.85360657984674e-10	-0.292458199369393	-0.141017624521073
MYH9_MXE_159102	MYH9	chr22	-	36300850	36301057	36301533	36301665	36300126	36300264	36302567	36302676	0.130724137931034	0.240688888888889	3.83772822604202e-10	0.880643986811638	0.109964750957854
MYH9_MXE_159115	MYH9	chr22	-	36326567	36326661	36327460	36327488	36322428	36322521	36341369	36341526	0.785149425287356	0.597866666666667	2.12763556202624e-12	-0.393143468437138	-0.18728275862069
MYH9_MXE_159120	MYH9	chr22	-	36302567	36302676	36303994	36304155	36301533	36301665	36305032	36305102	0.805459770114943	0.665822222222222	1.82391323289089e-10	-0.274675511076298	-0.13963754789272
MYH9_MXE_159122	MYH9	chr22	-	36306413	36306607	36309281	36309396	36305929	36306051	36312048	36312222	0.760298850574713	0.654155555555555	6.76617767825698e-10	-0.216932866408904	-0.106143295019157
MYH9_MXE_159128	MYH9	chr22	-	36289084	36289297	36293758	36293863	36288726	36288939	36294091	36294298	0.124816091954023	0.238444444444444	1.63490126128007e-10	0.933849223435062	0.113628352490421
PPP6R2_MXE_16027	PPP6R2	chr22	+	50393892	50394135	50414551	50414689	50372019	50372150	50416091	50416157	0.662494252873563	0.533111111111111	5.54107180144737e-11	-0.313471688186012	-0.129383141762452
PPP6R2_MXE_16042	PPP6R2	chr22	+	50406688	50406875	50414551	50414689	50393892	50394135	50416091	50416157	0.752793103448276	0.633333333333333	3.03939211258447e-12	-0.249288398464973	-0.119459770114943
RERE_MXE_16067	RERE	chr1	-	8365811	8365974	8422726	8422807	8364745	8364838	8465924	8466023	0.163310344827586	0.0612666666666667	1.98326286249473e-12	-1.41444191482086	-0.10204367816092
RERE_MXE_16100	RERE	chr1	-	8422726	8422807	8465924	8466023	8365811	8365974	8495062	8495162	0.328402298850575	0.127577777777778	5.46836506687782e-15	-1.36408717200097	-0.200824521072797
PIH1D1_MXE_16313	PIH1D1	chr19	-	49449474	49449654	49450781	49450848	49448000	49448062	49451484	49451858	0.140586206896552	0.300155555555556	2.85990490542842e-10	1.09425531435465	0.159569348659004
FAM65A_MXE_17080	FAM65A	chr16	+	67540457	67540501	67540578	67540704	67540299	67540363	67541429	67541578	0.163114942528736	0.280555555555556	1.45789948297795e-09	0.782397531726505	0.11744061302682
FAM65A_MXE_17081	FAM65A	chr16	+	67544298	67544431	67544694	67544830	67543347	67543469	67544955	67545117	0.66835632183908	0.551466666666667	6.65687618471183e-09	-0.277343769106023	-0.116889655172414
ETHE1_MXE_17250	ETHE1	chr19	-	43508774	43508864	43511436	43511566	43507943	43508060	43526200	43526349	0.248620689655172	0.381444444444444	1.52457002609263e-09	0.617526591514332	0.132823754789272
GNL1_MXE_1729	GNL1	chr6	-	30554574	30554646	30555554	30555720	30553349	30553557	30556130	30557594	0.17451724137931	0.324022222222222	1.66113396406685e-10	0.892723185887426	0.149504980842912
GNL1_MXE_1738	GNL1	chr6	-	30554763	30554915	30555554	30555720	30554574	30554646	30556130	30557594	0.134850574712644	0.247111111111111	1.76637055736282e-09	0.873798211372968	0.112260536398467
TOM1_MXE_17395	TOM1	chr22	+	35334327	35334448	35338712	35338788	35333403	35333497	35345724	35345784	0.828586206896552	0.7036	1.33954078689769e-11	-0.235896321808997	-0.124986206896552
GNL1_MXE_1745	GNL1	chr6	-	30552466	30552661	30555554	30555720	30547351	30547530	30556130	30557594	0.14832183908046	0.270177777777778	1.51265853005997e-08	0.865177979810052	0.121855938697318
GNL1_MXE_1751	GNL1	chr6	-	30553349	30553557	30555554	30555720	30553083	30553179	30556130	30557594	0.133333333333333	0.255355555555556	2.6106454769304e-10	0.937469947612728	0.122022222222222
NUP210_MXE_17574	NUP210	chr3	-	13360269	13360491	13365945	13366091	13358221	13358395	13371833	13372032	0.127597701149425	0.252266666666667	2.025078715274e-08	0.983347250782835	0.124668965517241
NUP210_MXE_17585	NUP210	chr3	-	13327216	13327437	13328770	13328946	13325794	13325931	13330459	13330634	0.79132183908046	0.674466666666667	3.46850787739844e-07	-0.230517429200436	-0.116855172413793
GNL1_MXE_1761	GNL1	chr6	-	30555054	30555191	30555554	30555720	30554763	30554915	30556130	30557594	0.140471264367816	0.256155555555556	8.60222252188606e-09	0.866745147202281	0.115684291187739
TRMT112_MXE_17995	TRMT112	chr11	-	64317057	64317147	64317263	64317365	64316491	64316968	64317448	64318084	0.464275862068966	0.639066666666667	1.45477310952417e-12	0.460984162808067	0.174790804597701
PITRM1_MXE_1802	PITRM1	chr10	-	3166935	3167042	3170103	3170206	3166228	3166380	3172716	3172841	0.0837931034482759	0.186088888888889	3.81156932501305e-08	1.15108850304506	0.102295785440613
RAB7A_MXE_18156	RAB7A	chr3	+	128795359	128795420	128797942	128798069	128726135	128726359	128806371	128806590	0.0200574712643678	0.135133333333333	2.28546954374952e-12	2.75217195261009	0.115075862068966
NISCH_MXE_18386	NISCH	chr3	+	52480183	52480295	52490704	52490833	52479748	52479862	52491351	52491513	0.809758620689655	0.7064	5.3325348048515e-12	-0.197006579046139	-0.103358620689655
SLC6A6_MXE_18716	SLC6A6	chr3	+	14478465	14478568	14481670	14481841	14477204	14477342	14484866	14489349	0.588574712643678	0.462355555555556	4.99574387041238e-09	-0.348222836240335	-0.126219157088123
SLC6A6_MXE_18742	SLC6A6	chr3	+	14477204	14477342	14481670	14481841	14472204	14472317	14484866	14489349	0.492402298850575	0.384	1.42795178284279e-07	-0.35873118631985	-0.108402298850575
SLC6A6_MXE_18781	SLC6A6	chr3	+	14468087	14468212	14472204	14472317	14467852	14467956	14481670	14481841	0.77967816091954	0.6784	4.00121616419426e-12	-0.200742554761829	-0.10127816091954
SLC6A6_MXE_18784	SLC6A6	chr3	+	14468087	14468212	14472204	14472317	14467852	14467956	14479084	14479185	0.785574712643678	0.682377777777778	1.55812061769169e-12	-0.203177825775958	-0.1031969348659
ARAF_MXE_19071	ARAF	chrX	+	47562908	47563063	47563225	47563329	47561099	47561251	47564796	47564899	0.100850574712644	0.229444444444444	1.69123842319911e-08	1.18592556969399	0.128593869731801
ARL2BP_MXE_19113	ARL2BP	chr16	+	57246079	57246141	57250410	57250507	57245125	57245405	57252165	57253633	0.0653908045977011	0.183822222222222	1.82064928115995e-10	1.49115150413923	0.118431417624521
