AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
C14orf159_SE_231701	C14orf159	chr14	+	91145220	91145313	91114012	91114283	91157638	91157690	0.357471264367816	0.546377777777778	1.59755603129259e-13	0.61207153339123	0.188906513409962
ANKRD11_SE_279938	ANKRD11	chr16	-	89291680	89291777	89291012	89291183	89305205	89305344	0.385528735632184	0.205777777777778	1.86349804878123e-08	-0.905751204307246	-0.179750957854406
CLK2_SE_61349	CLK2	chr1	-	155268707	155268792	155268292	155268359	155269487	155269716	0.666632183908046	0.506977777777778	4.80106005060915e-14	-0.394968458732845	-0.159654406130268
C14orf159_SE_231735	C14orf159	chr14	+	91147780	91147858	91145220	91145313	91157638	91157690	0.647034482758621	0.524933333333333	3.13706341035935e-14	-0.301708388817887	-0.122101149425287
CPNE5_SE_76875	CPNE5	chr6	-	36753033	36753095	36748220	36748267	36756244	36756298	0.667379310344828	0.774777777777778	1.75815880079078e-07	0.21527561334064	0.10739846743295
C11orf30_SE_98994	C11orf30	chr11	+	76459935	76460085	76458182	76458358	76463820	76464080	0.445620689655172	0.566777777777778	3.09688470775481e-10	0.346966977278487	0.121157088122605
SERPINA1_SE_246480	SERPINA1	chr14	-	94388800	94389010	94388559	94388660	94390456	94390692	0.507505747126437	0.658088888888889	5.76802453844732e-09	0.374858303902434	0.150583141762452
QDPR_SE_90232	QDPR	chr4	-	17492231	17492340	17490661	17490745	17501718	17501859	0.518620689655172	0.705533333333333	7.66299990684939e-08	0.444034483737671	0.186912643678161
C11orf30_SE_98954	C11orf30	chr11	+	76459932	76460085	76458182	76458358	76463820	76464080	0.577551724137931	0.683133333333333	1.23662987548035e-09	0.242217033285606	0.105581609195402
MRS2_SE_178492	MRS2	chr6	+	24422936	24423050	24418460	24418578	24423583	24426194	0.521333333333333	0.638577777777778	8.65659918772301e-08	0.292656241825276	0.117244444444444
SERPINA1_SE_246492	SERPINA1	chr14	-	94388818	94389010	94388559	94388663	94390456	94390692	0.504885057471264	0.651822222222222	6.19808999181001e-09	0.368523557776435	0.146937164750958
SNX5_SE_51822	SNX5	chr20	-	17968374	17968457	17956932	17957037	17968699	17968991	0.906873563218391	0.7922	3.39573667968506e-11	-0.19503672224219	-0.114673563218391
OXCT1_SE_63923	OXCT1	chr5	-	41794676	41794749	41794002	41794078	41801021	41801070	0.774413793103448	0.875044444444444	1.17201804972894e-11	0.176251646113244	0.100630651340996
VPS29_SE_143006	VPS29	chr12	-	110498819	110498859	110496011	110496203	110502048	110502140	0.208896551724138	0.108777777777778	8.23340388519731e-09	-0.941404819506418	-0.10011877394636
GK5_SE_256192	GK5	chr3	-	142186193	142186267	142185928	142185989	142186451	142186513	0.723586206896552	0.617466666666667	2.85976742194059e-08	-0.228803651042238	-0.106119540229885
CHFR_SE_25637	CHFR	chr12	-	132869618	132869834	132861466	132861634	132870723	132870783	0.630954022988506	0.749688888888889	1.04351348530515e-11	0.248757138933867	0.118734865900383
MEMO1_SE_94328	MEMO1	chr2	-	31883385	31883462	31869847	31869952	31891991	31892134	0.834310344827586	0.730755555555556	8.14028903737634e-11	-0.191195241726557	-0.103554789272031
ZNF438_SE_247152	ZNF438	chr10	-	30984368	30984426	30941574	30941651	30999337	30999517	0.804011494252874	0.696911111111111	2.28996337181833e-08	-0.206241470036692	-0.107100383141762
LPCAT4_SE_225450	LPCAT4	chr15	-	34361399	34361532	34360110	34360209	34362195	34362321	0.592597701149425	0.720822222222222	6.76652228528911e-10	0.282590458973826	0.128224521072797
TMEM126B_SE_145480	TMEM126B	chr11	+	85631144	85631316	85628572	85628688	85631686	85631808	0.735965517241379	0.598066666666667	3.23204692456758e-09	-0.299331861138656	-0.137898850574713
CD47_SE_72723	CD47	chr3	-	108049618	108049651	108043093	108047292	108050577	108050602	0.764793103448276	0.562066666666667	8.16487787515416e-14	-0.444328255320134	-0.202726436781609
DGUOK_SE_205755	DGUOK	chr2	+	73938909	73939022	73926825	73927052	73946718	73946906	0.500091954022989	0.388155555555556	1.6907776148442e-07	-0.365558457146708	-0.111936398467433
MON2_SE_162281	MON2	chr12	+	62566013	62566031	62565236	62565380	62566321	62566450	0.550747126436782	0.438933333333333	9.76861261404436e-09	-0.327388227541031	-0.111813793103448
RPS24_SE_22279	RPS24	chr10	+	78040203	78040225	78037193	78037304	78040614	78040715	0.622586206896552	0.499266666666667	8.23845760414981e-10	-0.318463025990534	-0.123319540229885
NDUFB5_SE_188412	NDUFB5	chr3	+	179615982	179616049	179604786	179604939	179616982	179617044	0.694701149425287	0.582866666666667	6.75160537304244e-09	-0.253226586077328	-0.111834482758621
SERPINA1_SE_246482	SERPINA1	chr14	-	94388800	94389010	94388559	94388663	94390456	94390692	0.484	0.623977777777778	4.36686482811937e-08	0.36648760264426	0.139977777777778
VPS13B_SE_163406	VPS13B	chr8	+	99507136	99507203	99501686	99501858	99511103	99511512	0.905195402298851	0.773822222222222	4.70420094948626e-08	-0.226227096896362	-0.131373180076628
CLK2_SE_61345	CLK2	chr1	-	155268707	155268795	155268292	155268359	155269487	155269716	0.695195402298851	0.561933333333333	6.21276901454867e-12	-0.307019558772429	-0.133262068965517
SNX16_SE_128976	SNX16	chr8	-	81829429	81829516	81823791	81823940	81839611	81840082	0.870494252873563	0.716155555555556	3.4052969839764e-11	-0.281561784907264	-0.154338697318008
RAP1GAP2_SE_62908	RAP1GAP2	chr17	+	2962669	2962714	2957758	2957794	2963429	2963462	0.428241379310345	0.320422222222222	3.45119386907066e-10	-0.418449998153238	-0.107819157088123
SLC38A2_SE_175792	SLC38A2	chr12	-	46370511	46370627	46367266	46367340	46370775	46370857	0.665448275862069	0.498466666666667	5.42815121532479e-12	-0.416829499995582	-0.166981609195402
STRA13_SE_133186	STRA13	chr17	-	82019640	82019694	82019292	82019381	82019857	82019909	0.738390804597701	0.563155555555556	4.24672051512983e-09	-0.390851106338874	-0.175235249042146
BPTF_SE_227915	BPTF	chr17	+	67886127	67886316	67874816	67875020	67891843	67892034	0.450333333333333	0.591377777777778	1.22031242579694e-07	0.393086763447933	0.141044444444444
FAM193B_SE_86955	FAM193B	chr5	-	177531281	177531521	177524184	177525205	177532442	177532641	0.544298850574713	0.655333333333333	1.54336875222409e-07	0.267829926395532	0.111034482758621
SDHAF2_SE_104213	SDHAF2	chr11	+	61438003	61438113	61430124	61430182	61445940	61446767	0.530965517241379	0.4158	8.30120040381743e-13	-0.352728412211241	-0.115165517241379
PHKA2_SE_278722	PHKA2	chrX	-	18951103	18951272	18948743	18948826	18952493	18952541	0.78267816091954	0.890844444444444	2.85776816820967e-09	0.1867543464284	0.108166283524904
IDNK_SE_74322	IDNK	chr9	+	83628006	83628211	83623048	83623221	83628872	83628959	0.763873563218391	0.550022222222222	2.32926535028575e-07	-0.473843954158976	-0.213851340996169
COASY_SE_181780	COASY	chr17	+	42564982	42565047	42564445	42564577	42565226	42565311	0.731195402298851	0.572822222222222	1.64213273137485e-09	-0.352169536873184	-0.158373180076628
TLR4_SE_268881	TLR4	chr9	+	117708198	117708318	117704174	117704565	117708562	117708729	0.427655172413793	0.535444444444444	2.89778366563226e-11	0.324288905278645	0.107789272030651
MTMR14_SE_180405	MTMR14	chr3	+	9697710	9697866	9688943	9689082	9701789	9702394	0.804494252873563	0.675311111111111	4.33963555008132e-08	-0.25252981986141	-0.129183141762452
FBRS_SE_121947	FBRS	chr16	+	30661303	30661333	30660262	30660442	30662419	30662468	0.565528735632184	0.387622222222222	5.52578208322573e-09	-0.544949050026514	-0.177906513409962
TMBIM4_SE_12383	TMBIM4	chr12	-	66153339	66153410	66147907	66147941	66169854	66170072	0.684172413793103	0.499377777777778	9.87362820874892e-08	-0.454228312001346	-0.184794636015326
STX16-NPEPL1_SE_225968	STX16-NPEPL1	chr20	+	58691033	58691227	58673630	58673711	58691723	58691780	0.154448275862069	0.255244444444444	1.59853516909613e-08	0.72475579432823	0.100796168582375
CAPRIN2_SE_131104	CAPRIN2	chr12	-	30720810	30720915	30719078	30719225	30723258	30723314	0.809965517241379	0.914955555555556	2.31271125891735e-08	0.175841176156349	0.104990038314176
WNK1_SE_33130	WNK1	chr12	+	867865	869104	862082	862270	878211	878361	0.142862068965517	0.292933333333333	1.01681956249341e-08	1.03594944896312	0.150071264367816
SESN2_SE_256233	SESN2	chr1	+	28273357	28273508	28272580	28272793	28274039	28274158	0.751333333333333	0.576955555555556	1.42699234782801e-07	-0.380992921220126	-0.174377777777778
TSPO_SE_57770	TSPO	chr22	+	43159209	43159420	43151513	43151604	43161051	43161190	0.790965517241379	0.654733333333333	1.87525954421949e-07	-0.272707370359248	-0.136232183908046
PLSCR3_SE_185866	PLSCR3	chr17	-	7393143	7393364	7392790	7392952	7393466	7393509	0.292724137931034	0.393911111111111	4.02516954656333e-08	0.428328397060909	0.101186973180077
PTPRC_SE_189149	PTPRC	chr1	+	198702386	198702530	198699563	198699704	198703297	198703372	0.335609195402299	0.178844444444444	1.94786289943619e-12	-0.908076941217112	-0.156764750957854
ZFAS1_SE_153825	ZFAS1	chr20	+	49280902	49280964	49279103	49279208	49289044	49289258	0.274816091954023	0.404533333333333	1.05501607839675e-07	0.557792100713055	0.12971724137931
CLASP1_SE_155265	CLASP1	chr2	-	121445448	121445496	121430072	121430177	121447336	121447507	0.550735632183908	0.344822222222222	1.02746901987355e-11	-0.675507200249938	-0.205913409961686
FLNA_SE_19602	FLNA	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	0.528195402298851	0.416511111111111	3.24325013847493e-10	-0.342716761214262	-0.111684291187739
UFD1L_SE_32917	UFD1L	chr22	-	19475067	19475100	19471686	19471808	19479082	19479215	0.649333333333333	0.547688888888889	1.19085806279965e-11	-0.245602659263647	-0.101644444444444
SMG7_SE_35038	SMG7	chr1	+	183547102	183547252	183545965	183546337	183549763	183549923	0.743103448275862	0.578066666666667	6.31439939421514e-08	-0.362327180019092	-0.165036781609195
PARP11_SE_88627	PARP11	chr12	-	3828909	3829030	3826157	3826233	3829889	3830018	0.586701149425287	0.695866666666667	8.31852667404667e-08	0.246185082794492	0.109165517241379
USPL1_SE_213652	USPL1	chr13	+	30653147	30653305	30646931	30647057	30657473	30659549	0.760149425287356	0.609111111111111	1.73874681561882e-08	-0.319577620541535	-0.151038314176245
CNST_SE_245751	CNST	chr1	+	246641748	246641770	246634472	246634587	246647138	246648242	0.951275862068966	0.817244444444444	8.43505299455882e-08	-0.219096106580737	-0.134031417624521
MIR22HG_SE_278629	MIR22HG	chr17	-	1714370	1714453	1713702	1714014	1716129	1716272	0.567275862068966	0.444711111111111	6.7953060303257e-08	-0.351182026879959	-0.122564750957854
