AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
MEF2D_MXE_127133	MEF2D	chr1	-	156475107	156475237	156477011	156477202	156468779	156469020	156479289	156479346	0.209344827586207	0.312834951456311	3.5963699356699e-12	0.579520433673028	0.103490123870104
MEF2D_MXE_127134	MEF2D	chr1	-	156479585	156479796	156480833	156480971	156479289	156479346	156482436	156482640	0.89267816091954	0.781718446601942	4.89769564912866e-12	-0.191491049126378	-0.110959714317598
NEDD1_MXE_127325	NEDD1	chr12	+	96907603	96907856	96919984	96920125	96907222	96907300	96934975	96935205	0.23835632183908	0.371427184466019	1.45609777742418e-11	0.639959518865447	0.133070862626939
NEDD1_MXE_127326	NEDD1	chr12	+	96907603	96907856	96917620	96917737	96907222	96907300	96919984	96920125	0.229137931034483	0.391038834951456	3.56365740550028e-13	0.771095592695181	0.161900903916974
RABEPK_MXE_127351	RABEPK	chr9	+	125203007	125203066	125227909	125228059	125200582	125200906	125232595	125232745	0.272344827586207	0.445922330097087	2.54965501033559e-13	0.711357978592311	0.17357750251088
LPCAT4_MXE_127609	LPCAT4	chr15	-	34359588	34359745	34362195	34362321	34358887	34359302	34362572	34362655	0.61167816091954	0.492378640776699	5.97278818937358e-09	-0.313004588119863	-0.119299520142841
PHKG2_MXE_127780	PHKG2	chr16	+	30756366	30756520	30756589	30756715	30756181	30756272	30756803	30761176	0.803310344827586	0.633038834951456	4.09644364425632e-16	-0.343663448102019	-0.17027150987613
PHKG2_MXE_127782	PHKG2	chr16	+	30756366	30756520	30756589	30756715	30753393	30753557	30756803	30761176	0.571367816091954	0.348611650485437	1.56714679787474e-11	-0.712798990027044	-0.222756165606517
PHKG2_MXE_127786	PHKG2	chr16	+	30753393	30753557	30756589	30756715	30753231	30753297	30756803	30761176	0.890068965517241	0.770815533980583	1.06344592270649e-15	-0.207531479177913	-0.119253431536659
PHKG2_MXE_127791	PHKG2	chr16	+	30751105	30751281	30751548	30751603	30748802	30748915	30753231	30753297	0.31648275862069	0.424941747572816	3.62945538389261e-15	0.425138178863116	0.108458988952126
STX16-NPEPL1_MXE_127886	STX16-NPEPL1	chr20	+	58673630	58673711	58691033	58691227	58670511	58670603	58691404	58691562	0.750609195402299	0.639533980582524	1.81581232771782e-09	-0.231040947829103	-0.111075214819775
STX16-NPEPL1_MXE_127887	STX16-NPEPL1	chr20	+	58673630	58673711	58691723	58691780	58670511	58670603	58693736	58693922	0.951448275862069	0.848067961165049	3.21875526465819e-13	-0.165945346662648	-0.10338031469702
HENMT1_MXE_128181	HENMT1	chr1	-	108651029	108651209	108659863	108659962	108650210	108650388	108660962	108661122	0.266988505747126	0.379077669902913	1.94904214746118e-14	0.505715841975451	0.112089164155786
VARS_MXE_128217	VARS	chr6	-	31782720	31782845	31783095	31783186	31782529	31782633	31784213	31784308	0.908597701149425	0.792271844660194	4.63219644428643e-13	-0.197646121824459	-0.116325856489231
FOXN2_MXE_128314	FOXN2	chr2	+	48346200	48346751	48359046	48359147	48314655	48314814	48362642	48362707	0.354862068965517	0.501854368932039	3.99228618353504e-10	0.500010401464059	0.146992299966522
AAMP_MXE_128386	AAMP	chr2	-	218265370	218265461	218265830	218265946	218265019	218265174	218266063	218266147	0.829183908045977	0.678660194174757	6.3604402547836e-12	-0.289002721938052	-0.15052371387122
AAMP_MXE_128388	AAMP	chr2	-	218265370	218265461	218265578	218265682	218265019	218265174	218265830	218265946	0.811310344827586	0.687941747572816	5.00461510265303e-11	-0.237967476100768	-0.123368597254771
PSMD14_MXE_128424	PSMD14	chr2	+	161316436	161316569	161318821	161318873	161308274	161308604	161367477	161367549	0.537310344827586	0.65052427184466	8.88205822229549e-14	0.275847272140893	0.113213927017074
NEMF_MXE_12842	NEMF	chr14	-	49806020	49806133	49814753	49814857	49803236	49803294	49825866	49825955	0.317540229885057	0.426126213592233	3.59402500133374e-15	0.424341421375282	0.108585983707176
CD247_MXE_12862	CD247	chr1	-	167434019	167434076	167435398	167435431	167433023	167433059	167438569	167438650	0.493620689655172	0.379708737864078	2.09552625332676e-11	-0.378509666322054	-0.113911951791095
IPCEF1_MXE_128799	IPCEF1	chr6	-	154247448	154247485	154265911	154265964	154246590	154246760	154289712	154289756	0.25435632183908	0.373592233009709	5.5947310799166e-10	0.554613509930418	0.119235911170628
IPCEF1_MXE_128801	IPCEF1	chr6	-	154246590	154246760	154265911	154265964	154223169	154223243	154289712	154289756	0.263126436781609	0.389825242718447	1.62474104918571e-16	0.56707130787605	0.126698805936837
IPCEF1_MXE_128802	IPCEF1	chr6	-	154246590	154246760	154289712	154289756	154223169	154223243	154356671	154356766	0.35135632183908	0.516077669902913	4.01539471203535e-17	0.554653351455653	0.164721348063832
IPCEF1_MXE_128819	IPCEF1	chr6	-	154199667	154200040	154223169	154223243	154167919	154168113	154246590	154246760	0.449965517241379	0.330456310679612	2.24631271967681e-21	-0.445354898886573	-0.119509206561768
IPCEF1_MXE_128824	IPCEF1	chr6	-	154223169	154223243	154265911	154265964	154221256	154221328	154289712	154289756	0.306379310344828	0.428834951456311	1.602921251615e-14	0.485103618955829	0.122455641111483
IPCEF1_MXE_128831	IPCEF1	chr6	-	154247448	154247488	154289712	154289756	154246590	154246760	154356671	154356766	0.31767816091954	0.450776699029126	4.6705393654362e-09	0.504847029447337	0.133098538109586
IPCEF1_MXE_128832	IPCEF1	chr6	-	154247448	154247488	154265911	154265964	154246590	154246760	154289712	154289756	0.252965517241379	0.372990291262136	3.95703490941454e-10	0.560197339695899	0.120024774020757
IPCEF1_MXE_128837	IPCEF1	chr6	-	154221256	154221328	154289712	154289756	154214217	154214276	154356671	154356766	0.452091954022989	0.59121359223301	3.03862056124071e-12	0.387063196057983	0.139121638210021
ARNTL_MXE_128885	ARNTL	chr11	+	13375611	13375762	13381160	13381254	13374094	13374201	13385688	13385791	0.348172413793103	0.450990291262136	1.57016379481875e-16	0.37329447536545	0.102817877469032
BPTF_MXE_128992	BPTF	chr17	+	67875555	67875744	67891843	67892034	67874816	67875020	67893369	67893725	0.308206896551724	0.420359223300971	2.23257970435839e-18	0.447723583811457	0.112152326749247
BPTF_MXE_128993	BPTF	chr17	+	67875555	67875744	67891843	67892034	67874816	67875020	67894033	67894165	0.605770114942529	0.744203883495146	6.27586702330976e-13	0.296927512945379	0.138433768552617
BPTF_MXE_129026	BPTF	chr17	+	67886127	67886316	67944149	67944372	67874816	67875020	67945408	67945896	0.30151724137931	0.163349514563107	7.05498324893909e-16	-0.884278333342509	-0.138167726816204
OGT_MXE_12913	OGT	chrX	+	71537828	71538072	71544566	71544635	71533061	71533336	71547906	71548023	0.53	0.306271844660194	1.15593952934762e-10	-0.791179612510819	-0.223728155339806
DCTN3_MXE_129142	DCTN3	chr9	-	34617884	34617971	34618675	34618760	34616029	34616113	34620368	34620523	0.0996666666666667	0.269834951456311	2.91203694447497e-14	1.43689424755966	0.170168284789644
CACUL1_MXE_129225	CACUL1	chr10	-	118686597	118686641	118691264	118691403	118680981	118686168	118695140	118695230	0.413827586206897	0.52052427184466	6.44597874304196e-18	0.330935617344087	0.106696685637764
ZNF101_MXE_129354	ZNF101	chr19	+	19677863	19677986	19678725	19678786	19668152	19668207	19679180	19683506	0.087264367816092	0.210883495145631	1.11433395306559e-21	1.27298159523072	0.123619127329539
ARF5_MXE_129480	ARF5	chr7	+	127590065	127590137	127590962	127591088	127589484	127589594	127591212	127591705	0.883632183908046	0.774155339805825	5.99183696980093e-16	-0.190822883412179	-0.109476844102221
ARF5_MXE_129483	ARF5	chr7	+	127589082	127589163	127589484	127589594	127588351	127588565	127590065	127590137	0.252390804597701	0.361533980582524	8.50815641673537e-15	0.518471903176396	0.109143175984823
SH3BP2_MXE_129506	SH3BP2	chr4	+	2827229	2827318	2827605	2827674	2825125	2825196	2829492	2830147	0.76348275862069	0.594320388349515	1.04333384011385e-13	-0.361354703764025	-0.169162370271175
USP5_MXE_129538	USP5	chr12	+	6856016	6856150	6856706	6856891	6855754	6855821	6857628	6857723	0.42232183908046	0.554650485436893	1.00418973670842e-09	0.393236085823506	0.132328646356433
HNRNPA3_MXE_129817	HNRNPA3	chr2	+	177215538	177215661	177215749	177215896	177212693	177212871	177215977	177216188	0.0890574712643678	0.209339805825243	5.28896320644206e-18	1.23303811220395	0.120282334560875
SIPA1_MXE_129857	SIPA1	chr11	+	65649756	65649865	65650137	65650192	65649560	65649672	65650400	65650479	0.278183908045977	0.394970873786408	2.12029430885033e-10	0.505707301508771	0.116786965740431
PSMB9_MXE_129949	PSMB9	chr6	+	32856137	32856205	32857262	32857394	32854160	32854289	32858004	32858134	0.498597701149425	0.613097087378641	3.06670688290239e-12	0.298239319787621	0.114499386229215
PSMD5_MXE_12996	PSMD5	chr9	-	120831330	120831459	120831831	120831945	120824493	120824685	120833311	120833456	0.729735632183908	0.846174757281553	2.01136097538898e-07	0.213581747800071	0.116439125097645
INPP5A_MXE_129980	INPP5A	chr10	+	132726820	132726905	132777670	132777782	132710336	132710456	132780848	132780917	0.771919540229885	0.64221359223301	2.9526172285893e-11	-0.265397278834816	-0.129705947996875
DOK1_MXE_130081	DOK1	chr2	+	74555574	74555668	74555893	74556078	74555153	74555453	74556307	74557551	0.677436781609195	0.438378640776699	1.1558057967706e-12	-0.62790881321874	-0.239058140832496
LRRK1_MXE_130084	LRRK1	chr15	+	101021052	101021182	101022382	101022597	101015325	101015402	101024802	101024967	0.812034482758621	0.62226213592233	2.56193543967289e-10	-0.384018530016609	-0.189772346836291
NUTF2_MXE_130137	NUTF2	chr16	+	67865101	67865229	67868339	67868411	67846915	67846985	67868500	67868599	0.312183908045977	0.445932038834951	6.83362713706402e-15	0.514427683034401	0.133748130788974
GAK_MXE_130155	GAK	chr4	-	876529	876609	877089	877207	870710	870904	877614	877809	0.233942528735632	0.340504854368932	2.07516919237815e-11	0.541521210944743	0.1065623256333
KIF3A_MXE_13025	KIF3A	chr5	-	132726353	132726498	132734204	132734478	132726127	132726212	132737413	132737578	0.31164367816092	0.496864077669903	1.08569255301065e-10	0.672953794248262	0.185220399508983
CARS2_MXE_13030	CARS2	chr13	-	110644384	110644483	110645966	110646090	110642314	110642521	110647100	110647239	0.55316091954023	0.711533980582524	3.46935927005891e-11	0.363233422267572	0.158373061042294
CARS2_MXE_13033	CARS2	chr13	-	110683050	110683134	110687720	110687826	110676973	110677103	110687946	110688018	0.658666666666667	0.524650485436893	5.09312397532933e-11	-0.32819190088013	-0.134016181229773
CDADC1_MXE_130351	CDADC1	chr13	+	49267489	49268059	49286221	49286282	49259345	49259523	49291683	49293486	0.608885057471264	0.461398058252427	3.95178837731098e-12	-0.400157975885056	-0.147486999218837
CARS2_MXE_13036	CARS2	chr13	-	110651033	110651100	110663450	110663518	110647100	110647239	110667339	110667473	0.676850574712644	0.500126213592233	1.33081836209486e-12	-0.436545147213461	-0.176724361120411
VPS13D_MXE_130427	VPS13D	chr1	+	12455997	12456130	12460200	12460396	12416659	12416827	12497499	12497631	0.693540229885057	0.559873786407767	1.81219372524426e-11	-0.308877936883651	-0.133666443477291
VPS13D_MXE_130440	VPS13D	chr1	+	12416659	12416827	12460200	12460396	12415086	12415221	12497499	12497631	0.651229885057471	0.514320388349515	1.32822601449737e-08	-0.340499561471285	-0.136909496707957
CARS2_MXE_13045	CARS2	chr13	-	110647100	110647239	110651033	110651100	110645966	110646090	110663450	110663518	0.659195402298851	0.51178640776699	6.83565112478293e-16	-0.365164347966668	-0.14740899453186
NAPSB_MXE_130498	NAPSB	chr19	-	50335058	50335181	50337016	50337135	50334828	50334973	50337324	50337448	0.655459770114942	0.555271844660194	5.00297294949378e-11	-0.239312990261144	-0.100187925454748
ACSL1_MXE_130824	ACSL1	chr4	-	184762406	184762523	184764852	184764925	184760356	184760500	184765890	184765986	0.182137931034483	0.297466019417476	1.47473982256002e-10	0.707693472473912	0.115328088382993
BCL3_MXE_13113	BCL3	chr19	+	44756231	44756340	44758723	44758841	44751226	44751380	44759427	44760044	0.758770114942529	0.657893203883495	5.4061301732098e-10	-0.205809448024549	-0.100876911059034
SECISBP2L_MXE_131325	SECISBP2L	chr15	-	49009215	49009378	49011730	49011863	49000876	49001097	49012647	49012817	0.563919540229885	0.461640776699029	8.27191113087406e-14	-0.2887186715009	-0.102278763530856
EPSTI1_MXE_131400	EPSTI1	chr13	-	42969093	42969177	42970611	42970670	42964065	42964139	42991977	42992271	0.0515862068965517	0.152446601941748	3.11035568664221e-13	1.56324671782591	0.100860395045196
STX7_MXE_131528	STX7	chr6	-	132470573	132470626	132471462	132471600	132469950	132470047	132472281	132472375	0.521885057471264	0.638961165048544	1.85703769645788e-12	0.291996153796108	0.117076107577279
ASH2L_MXE_131735	ASH2L	chr8	+	38135667	38135766	38138815	38138875	38133453	38133546	38138963	38140080	0.494896551724138	0.62452427184466	3.91738826761337e-09	0.33563065257601	0.129627720120522
FAU_MXE_131775	FAU	chr11	-	65120980	65121036	65121499	65121644	65120626	65120806	65121738	65121821	0.64967816091954	0.777077669902913	7.68544937513675e-13	0.25833359557232	0.127399508983372
ANKH_MXE_131857	ANKH	chr5	-	14713543	14713667	14716705	14716835	14712873	14712973	14741826	14741922	0.88183908045977	0.759728155339806	4.58048881157599e-08	-0.215032126121848	-0.122110925119964
ZMYM5_MXE_13196	ZMYM5	chr13	-	19835476	19835689	19851354	19851448	19823483	19825235	19851688	19852190	0.508379310344828	0.398514563106796	7.69336298416191e-10	-0.351272871504866	-0.109864747238032
SLFN12_MXE_131978	SLFN12	chr17	-	35420273	35420381	35421989	35423068	35410921	35411927	35432904	35433176	0.256540229885057	0.415611650485437	1.23080009165568e-16	0.696051013872916	0.159071420600379
ZMYM5_MXE_13197	ZMYM5	chr13	-	19835476	19835689	19837655	19837821	19823483	19825235	19838699	19838985	0.514333333333333	0.384757281553398	2.05929715474638e-07	-0.418755026177451	-0.129576051779935
DOK3_MXE_13201	DOK3	chr5	-	177508236	177508542	177509474	177509657	177505010	177505110	177510259	177510426	0.40432183908046	0.273864077669903	1.02782989101955e-11	-0.562044089226956	-0.130457761410557
NARF_MXE_132044	NARF	chr17	+	82459991	82460072	82464286	82464430	82458663	82458830	82468763	82468896	0.376977011494253	0.504912621359223	1.50045389517719e-10	0.421557192134847	0.12793560986497
NARF_MXE_132045	NARF	chr17	+	82459991	82460072	82468763	82468896	82458663	82458830	82472563	82472698	0.300413793103448	0.404990291262136	3.76111883886048e-10	0.430936269205223	0.104576498158688
IL18BP_MXE_132089	IL18BP	chr11	+	72001200	72001324	72001404	72001552	72000350	72000557	72001783	72002528	0.95632183908046	0.838058252427184	2.2226972398008e-10	-0.190445694874928	-0.118263586653275
PLCB2_MXE_13227	PLCB2	chr15	-	40296295	40296392	40298222	40298380	40295200	40295285	40298561	40298708	0.354459770114943	0.456446601941748	6.26186798317897e-09	0.364824198183756	0.101986831826805
CTNS_MXE_132527	CTNS	chr17	+	3637106	3637316	3640187	3640267	3636467	3636831	3647443	3647522	0.191459770114943	0.343941747572816	1.26388573483804e-09	0.845122958283059	0.152481977457873
CTNS_MXE_132528	CTNS	chr17	+	3637106	3637316	3647443	3647522	3636467	3636831	3648846	3648931	0.138459770114943	0.333660194174757	3.32074558739761e-11	1.26891272459871	0.195200424059815
CTSD_MXE_132542	CTSD	chr11	-	1753993	1754138	1754905	1755028	1753802	1753901	1757323	1757556	0.806425287356322	0.699466019417476	2.16201952679499e-14	-0.205286906745932	-0.106959267938846
GALNT10_MXE_132602	GALNT10	chr5	+	154409540	154409762	154412888	154413005	154386312	154386430	154415782	154415932	0.257505747126437	0.150388349514563	7.21568180595783e-09	-0.775911824638165	-0.107117397611874
ACP2_MXE_132611	ACP2	chr11	-	47245304	47245394	47245473	47245572	47244734	47244867	47245681	47245834	0.861137931034483	0.760902912621359	2.46470639650357e-11	-0.178531952052335	-0.100235018413124
ACP2_MXE_132619	ACP2	chr11	-	47247640	47247727	47248037	47248133	47245681	47245834	47248675	47248847	0.315287356321839	0.483533980582524	1.78468380625898e-10	0.616949963238896	0.168246624260685
PLCB2_MXE_13275	PLCB2	chr15	-	40297876	40297959	40298222	40298380	40297520	40297605	40298561	40298708	0.524229885057471	0.629194174757282	3.41513960647318e-09	0.263305713461275	0.10496428969981
POLG_MXE_132793	POLG	chr15	-	89320765	89321012	89321961	89322015	89319227	89319350	89322741	89322902	0.304597701149425	0.197359223300971	1.28065679348288e-12	-0.626081110506422	-0.107238477848454
POLG_MXE_132803	POLG	chr15	-	89318930	89319099	89319227	89319350	89318540	89318749	89320765	89321012	0.42367816091954	0.551533980582524	6.79603416152201e-08	0.380481009603205	0.127855819662984
POLG_MXE_132805	POLG	chr15	-	89321735	89321853	89321961	89322015	89321124	89321260	89322741	89322902	0.703804597701149	0.520339805825243	2.16329239611302e-16	-0.435720861487967	-0.183464791875907
REXO2_MXE_132997	REXO2	chr11	+	114440655	114440739	114445978	114446087	114439385	114439675	114447825	114447879	0.187724137931034	0.295349514563107	1.10662991952388e-10	0.653809074145199	0.107625376632072
SCAMP3_MXE_133081	SCAMP3	chr1	-	155260329	155260450	155261656	155261734	155258825	155258954	155262085	155262385	0.0721954022988506	0.176495145631068	1.70460266900286e-09	1.28964963540138	0.104299743332217
SCAMP3_MXE_133083	SCAMP3	chr1	-	155260329	155260450	155260536	155260659	155258825	155258954	155261656	155261734	0.272977011494253	0.390495145631068	1.35246871243482e-10	0.51652515284303	0.117518134136815
ZNF263_MXE_133084	ZNF263	chr16	+	3285058	3285239	3288453	3288570	3283486	3284205	3289392	3291459	0.164172413793103	0.328883495145631	1.27316895999328e-09	1.00236488040397	0.164711081352528
PTPN7_MXE_133094	PTPN7	chr1	-	202152541	202152699	202155532	202155609	202150310	202150424	202157738	202157823	0.780862068965517	0.65521359223301	1.03762176949137e-11	-0.253102448418038	-0.125648476732508
PTPN7_MXE_133095	PTPN7	chr1	-	202152541	202152699	202153724	202153835	202150310	202150424	202154185	202154323	0.805080459770115	0.690009708737864	6.40949991908246e-11	-0.222516312044121	-0.115070751032251
PLEKHG3_MXE_133318	PLEKHG3	chr14	+	64731360	64731543	64731713	64731806	64731037	64731169	64732094	64732181	0.400816091954023	0.515669902912621	5.66378644492993e-11	0.363507414081672	0.114853810958598
GOLGA3_MXE_133409	GOLGA3	chr12	-	132776633	132776756	132776957	132777090	132775140	132775305	132777665	132777805	0.292908045977011	0.452757281553398	7.87588336735897e-14	0.628290020199266	0.159849235576387
CAPZB_MXE_133574	CAPZB	chr1	-	19378539	19378653	19419660	19419750	19356634	19356751	19485435	19485641	0.781126436781609	0.944533980582524	1.43901345070693e-09	0.274046611345425	0.163407543800915
TUBGCP2_MXE_133720	TUBGCP2	chr10	-	133289823	133289969	133292498	133292688	133288839	133289020	133293038	133293238	0.144287356321839	0.271650485436893	6.97909373193345e-16	0.912806740864314	0.127363129115054
PLGRKT_MXE_133737	PLGRKT	chr9	-	5361757	5361888	5436568	5436694	5361077	5361187	5437788	5437937	0.585758620689655	0.705155339805825	2.18022382193976e-07	0.267634824552488	0.11939671911617
RPGR_MXE_133750	RPGR	chrX	-	38321026	38321089	38323398	38323524	38318828	38318987	38327339	38327535	0.410045977011494	0.548980582524272	1.15258301318343e-13	0.420969438808662	0.138934605512778
RPGR_MXE_133764	RPGR	chrX	-	38318828	38318987	38323398	38323524	38317315	38317465	38327339	38327535	0.252045977011494	0.353155339805825	4.11276225332586e-11	0.486615983410106	0.101109362794331
MBD1_MXE_133768	MBD1	chr18	-	50275599	50275728	50275834	50275981	50275128	50275245	50276377	50276418	0.929655172413793	0.784621359223301	1.16369237627668e-10	-0.244699081693665	-0.145033813190492
MBD1_MXE_133769	MBD1	chr18	-	50277089	50277204	50279882	50280017	50276831	50276998	50281362	50281774	0.0974022988505747	0.211679611650485	1.44622334843795e-14	1.11985459220859	0.114277312799911
SLC50A1_MXE_133814	SLC50A1	chr1	+	155136298	155136376	155137978	155138098	155135811	155135991	155138179	155138858	0.322057471264368	0.424330097087379	5.09214161225082e-11	0.397868849689097	0.102272625823011
SLC50A1_MXE_133819	SLC50A1	chr1	+	155136298	155136396	155136827	155136951	155135811	155135991	155137560	155137722	0.457241379310345	0.570417475728155	6.90353454626421e-15	0.319062211824633	0.113176096417811
SRRM2_MXE_133969	SRRM2	chr16	+	2759139	2759172	2759568	2759661	2758984	2759047	2760300	2760499	0.715137931034483	0.596504854368932	2.32490876525727e-15	-0.261687647475464	-0.118633076665551
ILK_MXE_13404	ILK	chr11	+	6608045	6608211	6608693	6608790	6604225	6604360	6608883	6608967	0.189609195402299	0.300553398058252	1.53648832835435e-16	0.664592399524579	0.110944202655954
SLC25A25_MXE_134062	SLC25A25	chr9	+	128102369	128102481	128103680	128103839	128101308	128101396	128105728	128105881	0.622206896551724	0.43695145631068	3.99506779434778e-14	-0.509921375267268	-0.185255440241045
SORL1_MXE_134116	SORL1	chr11	+	121604192	121604324	121605112	121605239	121595622	121595772	121605401	121605571	0.191827586206897	0.294194174757282	3.33706547255648e-12	0.616958475191175	0.102366588550385
SORL1_MXE_134189	SORL1	chr11	+	121588019	121588151	121595622	121595772	121586221	121586329	121604192	121604324	0.642264367816092	0.51252427184466	4.26293670277385e-11	-0.325546930788668	-0.129740095971432
SORL1_MXE_134196	SORL1	chr11	+	121570156	121570270	121595622	121595772	121566939	121567113	121604192	121604324	0.787057471264368	0.683446601941748	4.22391178323913e-11	-0.203640362093102	-0.10361086932262
SORL1_MXE_134229	SORL1	chr11	+	121566939	121567113	121595622	121595772	121559518	121559657	121604192	121604324	0.742390804597701	0.625611650485437	1.92997978353041e-12	-0.24691146150556	-0.116779154112264
PPM1F_MXE_134319	PPM1F	chr22	-	21939531	21939680	21945842	21946108	21934023	21934226	21952791	21952878	0.330413793103448	0.510174757281553	3.55834857172894e-15	0.626717604985772	0.179760964178105
PPM1F_MXE_134320	PPM1F	chr22	-	21933390	21933579	21934023	21934226	21931147	21931291	21939531	21939680	0.757816091954023	0.620533980582524	1.46980754079855e-11	-0.288337560456961	-0.137282111371499
HMGXB3_MXE_134522	HMGXB3	chr5	+	150026705	150026881	150027019	150027117	150018565	150018697	150030740	150030839	0.23683908045977	0.11078640776699	2.01142944245826e-07	-1.09612626758363	-0.12605267269278
MKL1_MXE_134527	MKL1	chr22	-	40420846	40421100	40424205	40424381	40420404	40420576	40429605	40429767	0.875275862068965	0.758485436893204	1.56663788195559e-11	-0.206616304438109	-0.116790425175762
TTC7A_MXE_134648	TTC7A	chr2	+	47049948	47050046	47060768	47060971	47046314	47046431	47073701	47076136	0.816149425287356	0.712514563106796	2.12324272267428e-08	-0.195913811454547	-0.10363486218056
ISG20_MXE_134791	ISG20	chr15	+	88639342	88639594	88652109	88652310	88636166	88636292	88655414	88656344	0.18532183908046	0.0609126213592233	1.92243749144931e-20	-1.60521980755852	-0.124409217721236
ISG20_MXE_134792	ISG20	chr15	+	88636166	88636292	88639342	88639594	88635636	88635700	88652109	88652310	0.232034482758621	0.0931553398058252	6.4390026328576e-20	-1.31662884678033	-0.138879142952795
ISG20_MXE_134793	ISG20	chr15	+	88636166	88636292	88650234	88652310	88635636	88635700	88655414	88656344	0.407793103448276	0.160669902912621	3.68940308906204e-22	-1.34373767177784	-0.247123200535654
ISG20_MXE_134794	ISG20	chr15	+	88636166	88636292	88652109	88652310	88635636	88635700	88655414	88656344	0.38216091954023	0.156543689320388	1.93251895393772e-21	-1.28761490238762	-0.225617230219842
BRD3_MXE_134803	BRD3	chr9	-	134050373	134050588	134051561	134051709	134048082	134048454	134052305	134052443	0.928701149425287	0.819126213592233	1.74539606599029e-09	-0.181128656429051	-0.109574935833054
HLA-C_MXE_134931	HLA-C	chr6	-	31269965	31270085	31270209	31270485	31269492	31269525	31271072	31271348	0.248747126436782	0.44147572815534	1.46814389212392e-09	0.827654262756593	0.192728601718558
GSTO1_MXE_134966	GSTO1	chr10	+	104255162	104255271	104259575	104259798	104254709	104254962	104266083	104266190	0.717954022988506	0.89978640776699	6.67735579379822e-10	0.325691115283304	0.181832384778485
GSTO1_MXE_134968	GSTO1	chr10	+	104255162	104255271	104266083	104266190	104254709	104254962	104267251	104267464	0.117413793103448	0.233961165048544	1.42113916762284e-13	0.994667180351925	0.116547371945095
RHBDF2_MXE_134987	RHBDF2	chr17	-	76473251	76473327	76473647	76473742	76473004	76473105	76473838	76473902	0.248850574712644	0.414932038834951	2.84481264210072e-12	0.737595339834907	0.166081464122308
RHBDF2_MXE_134990	RHBDF2	chr17	-	76473004	76473105	76473647	76473742	76472685	76472839	76473838	76473902	0.202609195402299	0.363796116504854	4.98816720093479e-15	0.844430490189478	0.161186921102556
ABLIM1_MXE_135011	ABLIM1	chr10	-	114472976	114473132	114491790	114491878	114468180	114468216	114526659	114526926	0.509229885057471	0.404563106796117	2.0348816125413e-09	-0.331952326204799	-0.104666778261355
ARPC1B_MXE_135159	ARPC1B	chr7	+	99389904	99390012	99390892	99391099	99388038	99388261	99391177	99391253	0.826114942528736	0.709553398058252	6.15114957034596e-15	-0.219431267135418	-0.116561544470483
ARPC1B_MXE_135164	ARPC1B	chr7	+	99388038	99388261	99389904	99390012	99386684	99386789	99390892	99391099	0.534057471264368	0.654330097087379	3.00533574703499e-09	0.293023629274303	0.120272625823011
ARPC1B_MXE_135166	ARPC1B	chr7	+	99386684	99386789	99389904	99390012	99385701	99385778	99390892	99391099	0.566091954022989	0.679368932038835	6.19027685437665e-10	0.263158825894686	0.113276978015846
CHTOP_MXE_135222	CHTOP	chr1	+	153636571	153636653	153638294	153638448	153633981	153634343	153645063	153646306	0.682229885057471	0.851077669902913	3.79213295748244e-11	0.319032845665258	0.168847784845441
CD1D_MXE_135253	CD1D	chr1	+	158182877	158183156	158183935	158184035	158182031	158182310	158184128	158186426	0.297183908045977	0.47678640776699	1.673415609904e-12	0.681987109270334	0.179602499721013
MSL3_MXE_135320	MSL3	chrX	+	11762836	11762997	11763779	11763938	11762129	11762252	11765466	11767977	0.822574712643678	0.714970873786408	2.46619024363004e-17	-0.202262250479998	-0.10760383885727
GSDMD_MXE_135377	GSDMD	chr8	+	143555933	143556030	143558361	143558451	143555058	143555196	143559331	143559552	0.324218390804598	0.103485436893204	1.12082080709654e-15	-1.64753817080628	-0.220732953911394
BTBD2_MXE_13537	BTBD2	chr19	-	1986829	1986976	1987165	1987253	1985447	1986649	1987499	1987692	0.902689655172414	0.772611650485437	4.62007765426975e-11	-0.224486641550657	-0.130078004686977
GSDMD_MXE_135381	GSDMD	chr8	+	143559331	143559552	143559776	143559969	143558306	143558451	143560602	143560771	0.303701149425287	0.444757281553398	1.49641949817046e-11	0.550365856727948	0.141056132128111
C1D_MXE_135401	C1D	chr2	-	68045987	68046043	68047172	68047319	68042199	68043053	68053060	68053137	0.684712643678161	0.566038834951456	3.52806105840012e-13	-0.27459761572792	-0.118673808726705
MICAL1_MXE_1354	MICAL1	chr6	-	109448731	109448879	109449399	109449481	109448202	109448393	109449656	109449783	0.707229885057471	0.603368932038835	4.74095705745704e-11	-0.229138826409826	-0.103860953018636
PTMA_MXE_135621	PTMA	chr2	+	231711889	231711983	231712442	231712516	231711347	231711419	231712803	231713540	0.484747126436782	0.586174757281553	1.62252552155402e-10	0.274098495798029	0.101427630844772
PTMA_MXE_135623	PTMA	chr2	+	231711347	231711419	231712442	231712516	231708524	231708751	231712803	231713540	0.390264367816092	0.499184466019417	2.21198081510021e-11	0.355121293217052	0.108920098203325
RIC8A_MXE_135889	RIC8A	chr11	+	212836	212981	213298	213418	212596	212759	214229	215175	0.316850574712644	0.449165048543689	7.04604460070159e-13	0.503443037489841	0.132314473831046
