AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
PRPF38B_SE_228049	PRPF38B	chr1	+	108693589	108693642	108692312	108692867	108695701	108695770	0.403448275862069	0.277864077669903	3.30718321891186e-19	-0.538004389799746	-0.125584198192166
GPR155_SE_228194	GPR155	chr2	-	174482872	174482918	174481496	174481987	174486872	174487088	0.61248275862069	0.441766990291262	2.43373687488014e-10	-0.471383611170001	-0.170715768329428
VEZT_SE_229154	VEZT	chr12	+	95257149	95257239	95256549	95256622	95262905	95263081	0.70916091954023	0.832485436893204	1.73889912368641e-08	0.231312000230875	0.123324517352974
DOK1_SE_229885	DOK1	chr2	+	74555893	74556078	74555574	74555668	74556307	74557551	0.346666666666667	0.584388349514563	9.02981490212389e-14	0.753378294032678	0.237721682847896
EPSTI1_SE_232121	EPSTI1	chr13	-	42889210	42889242	42886387	42888502	42895008	42895108	0.0988390804597701	0.204990291262136	2.9907491234921e-18	1.05240208865079	0.106151210802366
REXO2_SE_234843	REXO2	chr11	+	114444540	114444652	114443855	114443933	114445978	114446087	0.786712643678161	0.894436893203884	2.38404880295252e-10	0.185142926728857	0.107724249525723
ABLIM1_SE_238442	ABLIM1	chr10	-	114447879	114448020	114445311	114445403	114451623	114451671	0.734540229885058	0.836631067961165	2.21046341197844e-07	0.187750065264016	0.102090838076108
C1D_SE_239204	C1D	chr2	-	68053060	68053137	68047172	68047319	68062944	68063027	0.377528735632184	0.275941747572816	4.99259351710842e-12	-0.452222719129577	-0.101586988059368
RIF1_SE_23988	RIF1	chr2	+	151468473	151468551	151467999	151468146	151468640	151468756	0.773344827586207	0.642058252427185	3.82755248149668e-11	-0.268407646912625	-0.131286575159022
NF2_SE_240285	NF2	chr22	+	29683019	29683064	29681438	29681601	29694751	29698600	0.346091954022988	0.204	1.96884470051787e-09	-0.762586249791816	-0.142091954022988
ASXL1_SE_242617	ASXL1	chr20	+	32429900	32430053	32429337	32429431	32431320	32431484	0.572137931034483	0.365349514563107	8.56675940751441e-10	-0.647085703463675	-0.206788416471376
B4GALT4_SE_243097	B4GALT4	chr3	-	119235144	119235227	119229846	119230244	119236852	119237070	0.461402298850575	0.283805825242718	1.07507236614424e-13	-0.70112099032721	-0.177596473607856
KDM6A_SE_243346	KDM6A	chrX	+	45060021	45060156	45059246	45059466	45060608	45060764	0.24935632183908	0.401699029126214	6.1673368244951e-09	0.687906194928124	0.152342707287133
KDM6A_SE_243347	KDM6A	chrX	+	45060021	45060156	45059246	45059466	45061323	45061419	0.446264367816092	0.628941747572816	6.94461106092808e-09	0.495027782700168	0.182677379756724
NUPL1_SE_24444	NUPL1	chr13	+	25319325	25319350	25315356	25315467	25320529	25320595	0.554114942528736	0.724252427184466	2.83245769548544e-07	0.386307342431296	0.17013748465573
WDSUB1_SE_245118	WDSUB1	chr2	-	159271701	159271795	159259809	159259843	159275545	159275638	0.569252873563218	0.73578640776699	5.64314974360842e-09	0.370217356511391	0.166533534203772
TCTN3_SE_251691	TCTN3	chr10	-	95685555	95685636	95684498	95684624	95686494	95686530	0.589689655172414	0.757291262135922	9.71808070728614e-14	0.360892397115533	0.167601606963509
BUD13_SE_25224	BUD13	chr11	-	116758268	116758407	116757765	116757950	116759073	116759179	0.662816091954023	0.798456310679612	7.68957005658879e-09	0.268604840551532	0.135640218725589
NASP_SE_252260	NASP	chr1	+	45607320	45608337	45606481	45606591	45613168	45613248	0.0250344827586207	0.127601941747573	1.27323201376798e-23	2.34966172999271	0.102567458988952
SLMAP_SE_252440	SLMAP	chr3	+	57925844	57925934	57922888	57923023	57927295	57930016	0.352816091954023	0.506349514563107	2.35767488205203e-09	0.521217204664456	0.153533422609084
ARID1B_SE_253585	ARID1B	chr6	+	157198810	157198907	157196164	157196315	157200704	157201488	0.648068965517241	0.778883495145631	4.93765220755331e-09	0.265260198625282	0.13081452962839
USP25_SE_25393	USP25	chr21	+	15849776	15849872	15842397	15842540	15866265	15866344	0.178609195402299	0.389893203883495	6.45141222459125e-08	1.12627265058591	0.211284008481196
SPATS2L_SE_25521	SPATS2L	chr2	+	200439121	200439328	200419249	200419496	200440648	200440784	0.272057471264368	0.408300970873786	1.80456135139662e-12	0.585721549712865	0.136243499609419
BAZ1A_SE_255282	BAZ1A	chr14	-	34786125	34786221	34785776	34786001	34792774	34792921	0.791114942528736	0.653300970873786	4.88104120185823e-18	-0.276139537976335	-0.137813971654949
SYCP2_SE_255534	SYCP2	chr20	-	59877384	59877555	59875270	59875469	59878007	59878045	0.710448275862069	0.816970873786408	5.079775847903e-12	0.201555027109018	0.106522597924339
ARID4B_SE_255754	ARID4B	chr1	-	235213768	235214026	235196030	235196115	235219792	235219968	0.478885057471264	0.649776699029126	7.93539105802815e-08	0.440264589369147	0.170891641557862
DCAF6_SE_256474	DCAF6	chr1	+	168015780	168015951	168004532	168004793	168038370	168038488	0.328310344827586	0.184165048543689	2.08368890419008e-07	-0.834060920993867	-0.144145296283897
PLSCR1_SE_256570	PLSCR1	chr3	-	146521543	146521705	146517005	146517167	146525604	146525647	0.60883908045977	0.758650485436893	4.1142841654106e-11	0.317374414720184	0.149811404977123
PLSCR1_SE_256583	PLSCR1	chr3	-	146528613	146528831	146525604	146525647	146533469	146533550	0.536563218390805	0.761728155339806	2.91720511835399e-16	0.505528061533585	0.225164936949001
PLSCR1_SE_256612	PLSCR1	chr3	-	146521832	146522053	146517005	146517167	146525604	146525647	0.612804597701149	0.751320388349515	8.64611223797252e-10	0.294001131326575	0.138515790648365
MTF2_SE_25685	MTF2	chr1	+	93129277	93129448	93127231	93127299	93133702	93133808	0.576241379310345	0.69547572815534	9.79667991987857e-10	0.271326903436252	0.119234348844995
FAM13B_SE_259258	FAM13B	chr5	-	138018954	138019146	138018301	138018514	138021030	138021197	0.49016091954023	0.602436893203883	2.0025218737149e-11	0.297554660362774	0.112275973663654
RNF4_SE_260855	RNF4	chr4	+	2511955	2511965	2500658	2500738	2512437	2512597	0.935103448275862	0.715941747572816	3.84047092846876e-09	-0.38528376802698	-0.219161700703046
CRBN_SE_26097	CRBN	chr3	-	3152455	3152587	3149632	3151045	3153423	3153488	0.514333333333333	0.711912621359223	3.23141051922899e-11	0.46899652266229	0.19757928802589
CRBN_SE_26122	CRBN	chr3	-	3153959	3154075	3153423	3153488	3154746	3154831	0.509643678160919	0.685718446601942	2.38125482900536e-13	0.428127406190773	0.176074768441022
TMBIM1_SE_261313	TMBIM1	chr2	-	218281939	218282181	218280025	218280126	218292465	218292557	0.754448275862069	0.885320388349515	3.42177934785953e-08	0.230777651628126	0.130872112487446
TET2_SE_261638	TET2	chr4	+	105241338	105241429	105233896	105237351	105259618	105259769	0.795057471264368	0.631271844660194	1.27746659313235e-13	-0.332797743418063	-0.163785626604174
TCEB1_SE_26368	TCEB1	chr8	-	73964486	73964625	73955910	73956054	73972076	73972287	0.323781609195402	0.630165048543689	7.62732321386066e-15	0.960708696129407	0.306383439348287
POLB_SE_265184	POLB	chr8	+	42369848	42369988	42369270	42369335	42371562	42371813	0.782827586206897	0.884417475728155	5.73129002209377e-10	0.17603293624129	0.101589889521259
TMPO_SE_265811	TMPO	chr12	+	98544950	98545061	98537474	98537572	98546358	98546447	0.861241379310345	0.757184466019417	5.81962663495768e-08	-0.185772823269379	-0.104056913290927
TMEM260_SE_266203	TMEM260	chr14	+	56617182	56617297	56615943	56616027	56618593	56618763	0.352505747126437	0.499864077669903	6.47810322634314e-12	0.503889073745043	0.147358330543466
METTL21A_SE_266919	METTL21A	chr2	-	207621805	207621917	207609114	207613443	207624228	207624404	0.773850574712644	0.903708737864078	2.79255978032792e-10	0.223802853382761	0.129858163151434
UBE3B_SE_267909	UBE3B	chr12	+	109530546	109530658	109526357	109526416	109533465	109533558	0.629666666666667	0.769533980582524	1.14900850375825e-09	0.289396737659699	0.139867313915858
CRCP_SE_268478	CRCP	chr7	+	66127703	66127740	66114817	66114970	66145442	66145500	0.717057471264368	0.84926213592233	2.82121220775207e-14	0.244121175532665	0.132204664657962
TLR4_SE_268882	TLR4	chr9	+	117708198	117708318	117704174	117704565	117712388	117717491	0.222586206896552	0.413650485436893	8.36480701238504e-26	0.894048079926728	0.191064278540341
TLR4_SE_268884	TLR4	chr9	+	117708562	117708729	117704174	117704565	117712388	117717491	0.528620689655172	0.692145631067961	6.68125156893984e-18	0.388842728753992	0.163524941412789
ZFAND6_SE_269065	ZFAND6	chr15	+	80098415	80098578	80059567	80059809	80120327	80120498	0.56616091954023	0.424378640776699	2.84518414247133e-12	-0.415860121190477	-0.141782278763531
RCBTB2_SE_26928	RCBTB2	chr13	-	48522307	48522403	48521897	48521962	48524658	48524757	0.701080459770115	0.825388349514563	1.8155008220542e-10	0.235493049430984	0.124307889744448
ZBTB8OS_SE_272611	ZBTB8OS	chr1	-	32633950	32634110	32627507	32627544	32634767	32634792	0.536735632183908	0.692339805825243	5.70211206896248e-14	0.367268630506925	0.155604173641335
CTSB_SE_27305	CTSB	chr8	-	11864375	11864463	11853328	11853479	11868000	11868137	0.253310344827586	0.137097087378641	4.12443251110898e-13	-0.885708074376894	-0.116213257448945
UTRN_SE_273420	UTRN	chr6	+	144827347	144827386	144820881	144821018	144827610	144827676	0.401770114942529	0.229844660194175	3.50085483359483e-14	-0.805711105881388	-0.171925454748354
CERS2_SE_274759	CERS2	chr1	-	150968082	150968201	150967819	150967877	150968394	150968512	0.75151724137931	0.854485436893204	1.47133101052248e-07	0.185249701104329	0.102968195513894
PCBP2_SE_277509	PCBP2	chr12	+	53464759	53464852	53462492	53462567	53467220	53467293	0.66651724137931	0.785699029126214	2.12159842658095e-12	0.237334582458846	0.119181787746903
ALG13_SE_279267	ALG13	chrX	+	111686136	111686174	111684964	111685103	111687886	111690395	0.365793103448276	0.238145631067961	2.87741585254273e-15	-0.619183793417458	-0.127647472380315
ARAP2_SE_280402	ARAP2	chr4	-	36119649	36119718	36117060	36117135	36121178	36121326	0.639655172413793	0.488660194174757	3.14795690777119e-16	-0.388462792778536	-0.150994978239036
SLTM_SE_281010	SLTM	chr15	-	58890280	58890461	58889429	58889554	58892896	58893060	0.646977011494253	0.748815533980583	1.45608289780248e-09	0.210895912535649	0.10183852248633
TRNT1_SE_281151	TRNT1	chr3	+	3146429	3146563	3144583	3144710	3147449	3147703	0.57264367816092	0.732592233009709	1.09953785603302e-08	0.355372690076567	0.159948554848789
TRNT1_SE_281167	TRNT1	chr3	+	3146429	3146623	3144583	3144710	3147449	3147703	0.681	0.81152427184466	2.54868742045448e-09	0.252979446685327	0.13052427184466
RNF41_SE_281304	RNF41	chr12	-	56212995	56213138	56210296	56210568	56213957	56214070	0.359	0.247223300970874	5.52525235706073e-08	-0.538169119370349	-0.111776699029126
DYRK4_SE_281599	DYRK4	chr12	+	4607326	4607387	4604862	4605086	4610154	4610284	0.215896551724138	0.36195145631068	2.58192572784652e-17	0.745456019987295	0.146054904586542
C14orf2_SE_28273	C14orf2	chr14	-	103920939	103921208	103913960	103913984	103921469	103921566	0.124183908045977	0.28295145631068	1.32764217515759e-10	1.18807632389932	0.158767548264703
MLH1_SE_31630	MLH1	chr3	+	37014431	37014544	37012010	37012099	37020309	37020463	0.65064367816092	0.826436893203883	3.70595929557381e-10	0.345036984651646	0.175793215042964
MLH1_SE_31659	MLH1	chr3	+	37017505	37017599	37012010	37012099	37020309	37020463	0.668344827586207	0.835310679611651	4.62035664719731e-10	0.321720240645704	0.166965852025444
SLC6A6_SE_32155	SLC6A6	chr3	+	14468087	14468212	14467852	14467956	14472204	14472317	0.772252873563218	0.64652427184466	2.24684983465099e-21	-0.256368801372953	-0.125728601718558
WNK1_SE_33096	WNK1	chr12	+	871264	871348	862082	862270	878214	878361	0.659735632183908	0.772708737864078	5.27808797169194e-09	0.228036685502014	0.11297310568017
SH2B2_SE_34136	SH2B2	chr7	+	102300521	102301279	102285061	102285258	102306720	102306822	0.13264367816092	0.354485436893204	5.09012867871161e-08	1.41817044142135	0.221841758732284
C17orf62_SE_35463	C17orf62	chr17	-	82449169	82449292	82447579	82447621	82450699	82450831	0.648919540229885	0.792087378640777	3.14744162451488e-12	0.287619980086193	0.143167838410892
IRAK4_SE_3580	IRAK4	chr12	+	43771219	43771365	43768102	43768272	43772179	43772362	0.576712643678161	0.709339805825243	2.73043114840474e-16	0.2986242572191	0.132627162147082
LRRK2_SE_37718	LRRK2	chr12	+	40367005	40367077	40364841	40365050	40367643	40369284	0.814436781609195	0.650087378640777	1.19085035563672e-16	-0.325169073211381	-0.164349402968419
ZNF384_SE_38844	ZNF384	chr12	-	6678662	6678710	6678126	6678460	6678945	6679183	0.883183908045977	0.76295145631068	4.97280229044293e-20	-0.211122619090679	-0.120232451735297
ARHGEF2_SE_4190	ARHGEF2	chr1	-	155965630	155965760	155965302	155965412	155966415	155966479	0.455459770114943	0.66921359223301	8.71765442526482e-13	0.555143118720662	0.213753822118067
FLCN_SE_42228	FLCN	chr17	-	17231793	17231882	17227888	17228161	17232787	17232901	0.870195402298851	0.711922330097087	4.00678486868656e-16	-0.2896195409636	-0.158273072201763
CD44_SE_43360	CD44	chr11	+	35208104	35208206	35189834	35190065	35211245	35211449	0.336701149425287	0.214067961165049	1.45571237167075e-11	-0.653399757680363	-0.122633188260239
GUSB_SE_44774	GUSB	chr7	-	65979726	65979911	65976014	65976202	65980223	65980409	0.612379310344828	0.815669902912621	3.87816610081419e-16	0.413559878401934	0.203290592567794
POMK_SE_45295	POMK	chr8	+	43102504	43102600	43097523	43097615	43103527	43103830	0.787	0.894194174757282	2.24811485668708e-09	0.184224511717737	0.107194174757282
YPEL5_SE_45506	YPEL5	chr2	+	30155849	30155910	30146883	30147062	30158618	30160533	0.222402298850575	0.369961165048544	5.46536493357672e-11	0.734202138006153	0.147558866197969
YPEL5_SE_45507	YPEL5	chr2	+	30155849	30155910	30148244	30148541	30156627	30156792	0.775609195402299	0.611407766990291	7.51125542770743e-09	-0.343195028177663	-0.164201428412008
YPEL5_SE_45510	YPEL5	chr2	+	30148244	30148541	30146883	30147062	30158618	30160533	0.639252873563218	0.76395145631068	1.41572939136766e-14	0.257094227479898	0.124698582747461
YPEL5_SE_45513	YPEL5	chr2	+	30148244	30148305	30146883	30147062	30158618	30160533	0.265896551724138	0.449009708737864	5.74367723303055e-16	0.75588157231331	0.183113157013726
MOB3A_SE_48806	MOB3A	chr19	-	2076810	2077013	2071035	2073424	2085174	2085328	0.534436781609195	0.695291262135922	1.49291279101161e-07	0.379598156997984	0.160854480526727
RPS5_SE_49280	RPS5	chr19	+	58393358	58393487	58388136	58388245	58394496	58394595	0.657977011494253	0.793485436893204	6.62127151203709e-15	0.270166565301399	0.135508425398951
LINC01578_SE_49942	LINC01578	chr15	+	92883584	92883778	92882842	92883186	92885514	92885584	0.732114942528736	0.615388349514563	1.35422728523357e-13	-0.250573039427369	-0.116726593014173
TRA2A_SE_5121	TRA2A	chr7	-	23522131	23522432	23521706	23521840	23531180	23531270	0.791827586206897	0.899233009708738	1.18342982322721e-13	0.183508666248656	0.107405423501841
ZCCHC10_SE_51381	ZCCHC10	chr5	-	133022840	133022906	133006758	133006920	133026496	133026604	0.608781609195402	0.421932038834951	2.54056766767364e-10	-0.528914136038036	-0.186849570360451
MRPL10_SE_5192	MRPL10	chr17	-	47829138	47829236	47828500	47828670	47831459	47831541	0.278885057471264	0.159766990291262	4.07182843556544e-11	-0.803701275955865	-0.119118067180002
SERPINB6_SE_53232	SERPINB6	chr6	-	2968778	2968913	2959167	2959342	2971532	2972165	0.352206896551724	0.240728155339806	1.02948194785071e-09	-0.54901827086723	-0.111478741211918
TP53INP1_SE_536	TP53INP1	chr8	-	94932069	94932107	94925971	94930728	94939859	94940220	0.709448275862069	0.584427184466019	1.12504497332772e-29	-0.279674218498481	-0.12502109139605
SYTL3_SE_55154	SYTL3	chr6	+	158718086	158718211	158708321	158708391	158725502	158725637	0.577218390804598	0.735631067961165	4.07898997665578e-14	0.349865144090928	0.158412677156567
SYTL3_SE_55203	SYTL3	chr6	+	158713799	158713878	158708321	158708391	158725502	158725637	0.476149425287356	0.640368932038835	1.30526695703668e-11	0.427488924787565	0.164219506751479
ATG9A_SE_55876	ATG9A	chr2	-	219228433	219228485	219227921	219228053	219229534	219229688	0.771620689655172	0.640368932038835	7.55504258956698e-14	-0.268988511082014	-0.131251757616337
ADGRG3_SE_58336	ADGRG3	chr16	+	57684389	57684483	57680504	57680617	57688351	57689378	0.605172413793103	0.825611650485437	4.43250844210862e-13	0.448117104085839	0.220439236692333
UPP1_SE_58595	UPP1	chr7	+	48103296	48103411	48094762	48094827	48106872	48107082	0.357655172413793	0.530330097087379	1.56546247434507e-12	0.568321320118797	0.172674924673586
PDK1_SE_58750	PDK1	chr2	+	172564502	172564687	172562740	172562800	172564977	172565073	0.814712643678161	0.929242718446602	1.05807456927712e-09	0.189764180342481	0.114530074768441
PDK1_SE_58753	PDK1	chr2	+	172568740	172568817	172566855	172566933	172570725	172570824	0.810724137931034	0.700330097087379	1.01823366349021e-11	-0.211176008042139	-0.110394040843656
PDK1_SE_58763	PDK1	chr2	+	172562740	172562800	172562219	172562291	172564502	172564687	0.284942528735632	0.183815533980583	7.58297640469805e-12	-0.632412273534493	-0.10112699475505
LYRM1_SE_59867	LYRM1	chr16	+	20902485	20902717	20900297	20900535	20920121	20920214	0.284459770114943	0.445	2.35330061930254e-12	0.645580703088851	0.160540229885057
NUP50_SE_6013	NUP50	chr22	+	45170987	45171177	45168167	45168246	45171599	45171683	0.334149425287356	0.232349514563107	2.39578927902118e-09	-0.524196762161934	-0.10179991072425
SERAC1_SE_60376	SERAC1	chr6	-	158130372	158130486	158128107	158128270	158143055	158143184	0.793977011494253	0.909252427184466	1.36963002163449e-09	0.195583635123213	0.115275415690213
TSSC4_SE_61248	TSSC4	chr11	+	2401838	2402147	2400487	2400798	2402293	2402450	0.672793103448276	0.418572815533981	2.35993436512884e-07	-0.684684299209467	-0.254220287914295
TMEM120A_SE_6130	TMEM120A	chr7	-	75987537	75987602	75987359	75987428	75987717	75987810	0.902701149425287	0.799485436893204	2.45245171393681e-14	-0.175176690013207	-0.103215712532084
TESK2_SE_61458	TESK2	chr1	-	45345876	45345994	45343882	45345558	45346692	45346779	0.523655172413793	0.677757281553398	5.86392449074249e-08	0.372151599955717	0.154102109139605
CCM2_SE_6206	CCM2	chr7	+	45069825	45069961	45064462	45064646	45072725	45072783	0.731850574712644	0.837553398058252	2.35371345839302e-12	0.194632055224005	0.105702823345609
CCM2_SE_6214	CCM2	chr7	+	45038252	45038426	45027633	45027797	45063917	45064001	0.461965517241379	0.629058252427184	8.6045644995825e-15	0.445408452854658	0.167092735185805
CCM2_SE_6300	CCM2	chr7	+	45068442	45068579	45064462	45064646	45072725	45072783	0.528275862068965	0.716854368932039	6.90799986686562e-15	0.440388569054199	0.188578506863073
SESTD1_SE_64691	SESTD1	chr2	-	179123714	179123829	179121769	179121929	179124363	179124558	0.748298850574713	0.577650485436893	3.10219176801021e-18	-0.373417722818286	-0.170648365137819
PIN1_SE_65746	PIN1	chr19	+	9836822	9836875	9835206	9835402	9838435	9838648	0.188827586206897	0.0840097087378641	1.77861448942923e-07	-1.16844157598751	-0.104817877469032
SEPT4_SE_66371	SEPT4	chr17	-	58526681	58526978	58526219	58526313	58539111	58539208	0.142137931034483	0.496757281553398	2.86855446551203e-15	1.80524951026423	0.354619350518915
WDFY3_SE_66580	WDFY3	chr4	-	84726860	84726911	84724425	84724594	84733381	84733609	0.557977011494253	0.422961165048544	1.09894784316872e-15	-0.399680478876253	-0.135015846445709
DNM2_SE_66729	DNM2	chr19	+	10808568	10808580	10805915	10805967	10812263	10812377	0.856850574712644	0.719145631067961	1.23906938749879e-10	-0.252759681997269	-0.137704943644683
SYTL2_SE_68262	SYTL2	chr11	-	85714412	85714507	85709330	85709500	85718789	85718843	0.713114942528736	0.819572815533981	7.71827706853351e-08	0.200737497908916	0.106457873005245
RNF24_SE_68521	RNF24	chr20	-	3974331	3974400	3963874	3964024	4015436	4015569	0.724275862068966	0.585747572815534	1.47724432028112e-13	-0.306260224475385	-0.138528289253432
CDH23_SE_68536	CDH23	chr10	+	71813243	71813348	71812767	71812890	71814951	71815947	0.220873563218391	0.431436893203884	3.17948651801525e-10	0.965928800005649	0.210563329985493
LAT2_SE_71072	LAT2	chr7	+	74214821	74214940	74209756	74210088	74215946	74216069	0.682655172413793	0.549349514563107	8.12665988720818e-09	-0.313432685969966	-0.133305657850686
LAT2_SE_71106	LAT2	chr7	+	74214821	74215010	74209756	74210088	74215946	74216069	0.740206896551724	0.615330097087379	1.68797042726406e-09	-0.266568017867186	-0.124876799464345
ABI1_SE_72443	ABI1	chr10	-	26759061	26759235	26751597	26751783	26765217	26765318	0.669896551724138	0.516543689320388	1.51416947906494e-10	-0.375047948112188	-0.15335286240375
ABI1_SE_72485	ABI1	chr10	-	26759061	26759238	26751597	26751783	26765217	26765318	0.705954022988506	0.56331067961165	9.96141421255887e-11	-0.32564340406212	-0.142643343376855
CD47_SE_72724	CD47	chr3	-	108049618	108049651	108043093	108047292	108057476	108057569	0.542701149425287	0.175747572815534	5.30324544043639e-19	-1.62665319935987	-0.366953576609753
IP6K2_SE_73756	IP6K2	chr3	-	48715314	48715527	48693450	48695421	48717156	48717278	0.259689655172414	0.450407766990291	1.81962692676213e-15	0.794443161071388	0.190718111817878
STYXL1_SE_75826	STYXL1	chr7	-	76000889	76001002	75996336	75996599	76003757	76003855	0.747344827586207	0.856291262135922	7.71326031381603e-09	0.196327542527586	0.108946434549715
CREBZF_SE_76014	CREBZF	chr11	-	85661636	85661749	85657563	85660597	85662388	85662457	0.864229885057471	0.710271844660194	3.31763097420143e-11	-0.283043822474657	-0.153958040397277
CSNK1D_SE_79098	CSNK1D	chr17	-	82245975	82246039	82242660	82244831	82248874	82249014	0.559770114942529	0.453582524271845	8.84940741031341e-20	-0.303469409357416	-0.106187590670684
RBM18_SE_79569	RBM18	chr9	-	122254273	122254367	122251846	122251973	122261379	122261508	0.346172413793103	0.230077669902913	1.3398391892651e-07	-0.589369791893243	-0.116094743890191
HERPUD1_SE_81076	HERPUD1	chr16	+	56935403	56935475	56935234	56935312	56936686	56936817	0.829758620689655	0.721592233009709	1.12730710150899e-09	-0.201507903145068	-0.108166387679946
GCH1_SE_81496	GCH1	chr14	-	54844000	54844143	54842005	54843054	54845767	54845852	0.27864367816092	0.488019417475728	1.2149372129659e-09	0.808517129280147	0.209375739314809
DPEP2_SE_83520	DPEP2	chr16	-	67992063	67992193	67991114	67991184	67999374	67999518	0.814609195402299	0.924990291262136	1.07170417305258e-13	0.183330123378432	0.110381095859837
DPEP2_SE_83561	DPEP2	chr16	-	67991837	67991979	67991114	67991184	67999374	67999518	0.835367816091954	0.941834951456311	6.37302017299832e-16	0.173062699593378	0.106467135364357
PREP_SE_85476	PREP	chr6	-	105285485	105285580	105282450	105282582	105288757	105288894	0.717540229885058	0.829543689320388	1.27352093789298e-07	0.209258244406602	0.112003459435331
AKAP2_SE_88074	AKAP2	chr9	+	110156318	110156497	110136126	110138539	110168398	110172511	0.605850574712644	0.779407766990291	7.00896192468028e-21	0.363416293079904	0.173557192277648
LRRC6_SE_88553	LRRC6	chr8	-	132578407	132578516	132571952	132572480	132583693	132583775	0.366689655172414	0.22973786407767	1.05669162449365e-12	-0.674570913142388	-0.136951791094744
PPIP5K2_SE_88868	PPIP5K2	chr5	+	103176865	103176910	103173857	103173972	103177666	103177774	0.31732183908046	0.20152427184466	1.13687595458158e-09	-0.654993206173174	-0.1157975672358
RHOC_SE_89336	RHOC	chr1	-	112705099	112705168	112703643	112703806	112707077	112707403	0.854494252873563	0.712009708737864	1.64494188692154e-13	-0.263173875251711	-0.142484544135699
SREK1_SE_91125	SREK1	chr5	+	66158808	66158932	66153462	66153596	66159218	66159334	0.734954022988506	0.548796116504854	6.82625557628777e-11	-0.421383728656438	-0.186157906483651
PPP3CC_SE_92695	PPP3CC	chr8	+	22539468	22539498	22532920	22533018	22540614	22541144	0.872252873563218	0.76878640776699	2.54538459971749e-07	-0.182163615942901	-0.103466465796228
ADNP_SE_92849	ADNP	chr20	-	50904765	50904849	50903888	50904001	50928650	50928825	0.376896551724138	0.23531067961165	7.72111056037519e-11	-0.679601796670929	-0.141585872112487
ZNF706_SE_92919	ZNF706	chr8	-	101202332	101202447	101201606	101201743	101205434	101205732	0.393873563218391	0.271873786407767	4.53263438392625e-10	-0.534795530603956	-0.121999776810624
CDC27_SE_94978	CDC27	chr17	-	47171916	47172064	47169916	47170042	47181561	47181637	0.694977011494253	0.805533980582524	3.71930141013847e-08	0.212980191708185	0.110556969088271
NEDD9_SE_94	NEDD9	chr6	-	11305065	11305159	11213280	11213727	11305991	11306155	0.404287356321839	0.172330097087379	7.73633714959822e-13	-1.23020639827807	-0.23195725923446
NIN_SE_95174	NIN	chr14	-	50756491	50758630	50754741	50754867	50759856	50760359	0.396367816091954	0.545087378640777	3.08077328115438e-20	0.459647690784447	0.148719562548823
NIN_SE_95176	NIN	chr14	-	50756491	50758630	50754741	50754867	50761789	50761911	0.402080459770115	0.609097087378641	1.98017707089982e-10	0.599187979640018	0.207016627608526
ADRM1_SE_95361	ADRM1	chr20	+	62308367	62308470	62308020	62308178	62308654	62308862	0.160436781609195	0.336805825242718	2.53733824489304e-10	1.06991215999508	0.176369043633523
GTDC1_SE_95400	GTDC1	chr2	-	143957194	143957339	143952772	143952843	143970652	143970762	0.673344827586207	0.782029126213592	4.91609262740688e-11	0.215876826151459	0.108684298627385
LRCH3_SE_97869	LRCH3	chr3	+	197858833	197858905	197854391	197854445	197865422	197865471	0.782781609195402	0.649029126213592	5.14289413913292e-10	-0.27032663852946	-0.13375248298181
CALU_SE_98111	CALU	chr7	+	128747552	128748367	128739291	128739432	128748572	128748804	0.252057471264368	0.10821359223301	1.14069499505207e-13	-1.2198709969498	-0.143843879031358
SAR1A_SE_98181	SAR1A	chr10	-	70162689	70162759	70161857	70161931	70170412	70170529	0.512816091954023	0.33426213592233	6.13079656500603e-08	-0.617461593208498	-0.178553956031693
POLK_SE_98657	POLK	chr5	+	75593877	75594049	75590343	75590440	75596221	75597178	0.447781609195402	0.655650485436893	2.55718760101694e-11	0.550131670413368	0.207868876241491
VNN3_SE_98914	VNN3	chr6	-	132728740	132728979	132724605	132724979	132734252	132734383	0.680103448275862	0.791825242718447	4.77814909047197e-15	0.219427853394383	0.111721794442584
VNN3_SE_98925	VNN3	chr6	-	132726721	132727012	132724605	132724979	132734252	132734383	0.742126436781609	0.847009708737864	9.95673667772865e-16	0.190713505252713	0.104883271956255
MASTL_SE_203197	MASTL	chr10	+	27173120	27173259	27169943	27171083	27180952	27181066	0.607793103448276	0.743	1.89109561575987e-09	0.289781905889548	0.135206896551724
SIK3_SE_210642	SIK3	chr11	-	116875865	116876009	116875373	116875451	116876252	116876363	0.628609195402299	0.73821359223301	6.08470922999485e-08	0.231874924927073	0.109604396830711
YTHDC2_SE_219396	YTHDC2	chr5	+	113524980	113525177	113515271	113515362	113532878	113533045	0.370609195402299	0.550970873786408	7.6845915177146e-15	0.572077377632263	0.180361678384109
ZBTB8OS_SE_272599	ZBTB8OS	chr1	-	32633950	32634072	32627507	32627544	32650432	32650590	0.213252873563218	0.364572815533981	1.73217955339535e-13	0.773641808599735	0.151319941970762
ZBTB8OS_SE_272612	ZBTB8OS	chr1	-	32633950	32634110	32627507	32627544	32650432	32650590	0.361666666666667	0.522398058252427	3.91568520510289e-12	0.530488897577479	0.16073139158576
