AS_ID	Gene_ID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
SYTL3_MXE_31689	SYTL3	chr6	+	158725502	158725637	158751927	158752030	158708321	158708391	158757210	158757381	0.430505747126437	0.172157894736842	1.35093153415593e-08	-1.32230015644514	-0.258347852389595
ASUN_MXE_31929	ASUN	chr12	-	26913456	26913687	26914407	26914578	26911177	26911317	26916001	26916180	0.127885057471264	0.274315789473684	5.61654048420549e-09	1.10098996071966	0.14643073200242
PSMB8_MXE_32034	PSMB8	chr6	-	32842133	32842263	32842941	32843089	32841530	32841735	32843849	32844039	0.308367816091954	0.421210526315789	4.4089489599858e-08	0.449889289578655	0.112842710223835
PSMB8_MXE_32039	PSMB8	chr6	-	32842671	32842783	32842941	32843089	32842133	32842263	32843849	32844039	0.236011494252874	0.358105263157895	6.32047747788121e-10	0.601526598884201	0.122093768905021
PSMB8_MXE_32048	PSMB8	chr6	-	32841530	32841735	32842941	32843089	32840716	32841047	32843849	32844039	0.204229885057471	0.312684210526316	3.36105943022456e-10	0.614512378057324	0.108454325468845
ATG9A_MXE_32069	ATG9A	chr2	-	219220746	219220892	219221079	219221302	219219379	219220452	219222049	219222167	0.844057471264368	0.66	3.56980189918249e-08	-0.35487520987046	-0.184057471264368
PHF2_MXE_32126	PHF2	chr9	+	93665989	93666060	93667079	93667240	93665685	93665864	93673584	93673862	0.915080459770115	0.737526315789474	2.52695502936559e-09	-0.311204072714388	-0.177554143980641
CTSZ_MXE_32915	CTSZ	chr20	-	58997602	58997753	59001464	59001644	58996638	58996801	59006321	59006485	0.12216091954023	0.247157894736842	6.83372687766135e-09	1.01665016302469	0.124996975196612
SSFA2_MXE_33424	SSFA2	chr2	+	181918754	181918882	181919295	181919446	181918597	181918675	181920596	181920662	0.709942528735632	0.593105263157895	1.76580921715701e-07	-0.259414066122528	-0.116837265577737
PTPN6_MXE_34371	PTPN6	chr12	+	6951608	6951731	6955371	6955485	6951270	6951520	6955659	6955756	0.236505747126437	0.381578947368421	3.17872847596728e-08	0.690106334866855	0.145073200241984
ZFYVE27_MXE_34454	ZFYVE27	chr10	+	97748268	97748364	97750330	97750470	97744728	97744915	97751375	97751462	0.131965517241379	0.314947368421053	1.38361042502314e-08	1.25494975590313	0.182981851179673
PIK3R5_MXE_3495	PIK3R5	chr17	-	8881787	8881881	8884706	8884783	8881629	8881712	8886228	8886322	0.0711034482758621	0.176526315789474	1.71402494419801e-08	1.31189183788022	0.105422867513612
PIK3R5_MXE_3521	PIK3R5	chr17	-	8890737	8890912	8893585	8893655	8889972	8890126	8904776	8904915	0.882275862068965	0.736894736842105	2.8699821601288e-07	-0.259771265741229	-0.14538112522686
SLCO3A1_MXE_35519	SLCO3A1	chr15	+	91915992	91916458	92094880	92094979	91853707	91854088	92104278	92104542	0.0975287356321839	0.271736842105263	4.19566563379397e-08	1.47831092073648	0.174208106473079
GPS1_MXE_35551	GPS1	chr17	+	82055739	82055825	82056000	82056095	82055161	82055222	82056285	82056391	0.191620689655172	0.349421052631579	6.53045160271913e-08	0.866713193255666	0.157800362976407
PPP1R2_MXE_35605	PPP1R2	chr3	-	195523691	195523786	195529793	195529901	195519017	195519185	195542903	195543401	0.266022988505747	0.412210526315789	3.92398112313167e-11	0.631830424079238	0.146187537810042
PCGF3_MXE_35764	PCGF3	chr4	+	761278	761416	764983	765064	744599	744688	766031	770639	0.750586206896552	0.626052631578947	1.97887186268776e-08	-0.261733830773413	-0.124533575317604
TPT1_MXE_35781	TPT1	chr13	-	45339993	45340184	45340711	45340785	45339496	45339602	45341041	45341284	0.308931034482759	0.470736842105263	3.24615208243705e-09	0.607635961639623	0.161805807622505
TPT1_MXE_35786	TPT1	chr13	-	45338659	45338776	45340711	45340785	45333470	45337388	45341041	45341284	0.379988505747126	0.565052631578947	4.86897766960265e-10	0.572429473774128	0.185064125831821
RAP1GAP2_MXE_35795	RAP1GAP2	chr17	+	2800514	2800550	2965539	2965643	2796437	2796571	2980286	2980365	0.098	0.297263157894737	6.52896412824807e-08	1.60088701571239	0.199263157894737
RAP1GAP2_MXE_35814	RAP1GAP2	chr17	+	3008010	3008145	3026007	3026121	3005954	3006041	3026349	3026464	0.778758620689655	0.942052631578947	1.7712090256254e-10	0.274631435533547	0.163294010889292
FGD3_MXE_37168	FGD3	chr9	+	92976207	92976709	93002924	93003014	92975237	92975405	93004000	93004137	0.143804597701149	0.308736842105263	1.41017037945812e-09	1.10226785037332	0.164932244404114
FGD3_MXE_37169	FGD3	chr9	+	92976207	92976709	93004000	93004137	92975237	92975405	93006023	93006180	0.124287356321839	0.242789473684211	1.31723664468251e-08	0.966026334492921	0.118502117362371
ELOVL5_MXE_37404	ELOVL5	chr6	-	53291775	53291963	53295641	53295707	53276178	53276256	53348816	53349179	0.0420229885057471	0.149894736842105	3.818042128097e-08	1.83469905831347	0.107871748336358
ELOVL5_MXE_37419	ELOVL5	chr6	-	53276178	53276256	53295641	53295707	53275089	53275261	53348816	53349179	0.0416436781609195	0.176263157894737	5.85917105612702e-09	2.08156155265857	0.134619479733817
SEPT4_MXE_37630	SEPT4	chr17	-	58526681	58526978	58539111	58539208	58526219	58526313	58540665	58540818	0.811919540229885	0.416368421052632	3.62619983930519e-07	-0.963476112635716	-0.395551119177254
C16orf62_MXE_38114	C16orf62	chr16	+	19564850	19564950	19569423	19569591	19555414	19555746	19573118	19573241	0.388459770114943	0.226157894736842	3.33506341305838e-09	-0.780434838633544	-0.1623018753781
IRF8_MXE_38279	IRF8	chr16	+	85914472	85914520	85918416	85918803	85913130	85913236	85920108	85920224	0.133229885057471	0.270894736842105	2.01710621917526e-07	1.02381463151718	0.137664851784634
CCM2_MXE_3935	CCM2	chr7	+	45072725	45072783	45073459	45073571	45064462	45064646	45074269	45074408	0.216540229885057	0.0814736842105263	4.01746004897477e-08	-1.41022902774835	-0.135066545674531
CCM2_MXE_3956	CCM2	chr7	+	45063917	45064001	45072725	45072783	45027633	45027797	45073459	45073571	0.59516091954023	0.415684210526316	5.96041909466951e-08	-0.517791847639786	-0.179476709013914
CCM2_MXE_3957	CCM2	chr7	+	45063917	45064001	45069825	45069961	45027633	45027797	45072725	45072783	0.590528735632184	0.360157894736842	7.59391336090368e-10	-0.713377735287333	-0.230370840895342
CCM2_MXE_3958	CCM2	chr7	+	45063917	45064001	45074269	45074408	45027633	45027797	45075776	45076470	0.580919540229885	0.319421052631579	5.2719190351556e-10	-0.862878956147555	-0.261498487598306
CCM2_MXE_3959	CCM2	chr7	+	45063917	45064001	45068442	45068579	45027633	45027797	45069825	45069961	0.703896551724138	0.415421052631579	7.92572080731963e-09	-0.760789087851656	-0.288475499092559
CCM2_MXE_3960	CCM2	chr7	+	45063917	45064001	45064462	45064646	45027633	45027797	45068442	45068579	0.762022988505747	0.455	8.00178748238679e-10	-0.743967975901976	-0.307022988505747
CCM2_MXE_3961	CCM2	chr7	+	45063917	45064001	45073459	45073571	45027633	45027797	45074269	45074408	0.693333333333333	0.430842105263158	2.06613391492263e-09	-0.686389874307799	-0.262491228070175
CCM2_MXE_3964	CCM2	chr7	+	45064462	45064646	45068442	45068579	45000187	45000363	45069825	45069961	0.235172413793103	0.105368421052632	2.15553817429646e-07	-1.15827628339155	-0.129803992740472
CCM2_MXE_3974	CCM2	chr7	+	45064462	45064646	45068442	45068579	45038252	45038426	45069825	45069961	0.241528735632184	0.112631578947368	3.27265662275978e-07	-1.10058346435654	-0.128897156684815
BECN1_MXE_39757	BECN1	chr17	-	42814523	42814673	42815907	42816054	42813947	42814008	42818220	42818415	0.695931034482759	0.511421052631579	1.20684725458584e-11	-0.444432794368641	-0.18450998185118
BECN1_MXE_39768	BECN1	chr17	-	42818220	42818415	42820773	42820841	42815907	42816054	42823747	42823879	0.306459770114943	0.441473684210526	2.57896444784163e-10	0.526629743399443	0.135013914095584
BECN1_MXE_39772	BECN1	chr17	-	42811654	42811797	42815907	42816054	42810131	42810928	42818220	42818415	0.640252873563218	0.436684210526316	4.06754659940841e-09	-0.552051455293995	-0.203568663036903
CCM2_MXE_3979	CCM2	chr7	+	45064462	45064646	45068442	45068579	45027633	45027797	45069825	45069961	0.234068965517241	0.105473684210526	2.57249174281036e-07	-1.15005057466347	-0.128595281306715
CCM2_MXE_3982	CCM2	chr7	+	45064462	45064646	45068442	45068579	44999745	44999857	45069825	45069961	0.235091954022988	0.105368421052632	2.20415236566865e-07	-1.15778260825726	-0.129723532970357
WDTC1_MXE_4047	WDTC1	chr1	+	27303620	27303795	27305000	27305193	27301225	27301461	27306185	27308633	0.182034482758621	0.295684210526316	7.53954557014903e-09	0.699845440139757	0.113649727767695
LAT2_MXE_40534	LAT2	chr7	+	74219743	74219787	74220216	74220254	74216824	74216864	74220583	74220619	0.301206896551724	0.504684210526316	1.75911345947842e-08	0.744626148502267	0.203477313974592
LAT2_MXE_40535	LAT2	chr7	+	74219743	74219787	74219959	74220008	74216824	74216864	74220216	74220254	0.195218390804598	0.329684210526316	2.45322887825873e-08	0.755995823790806	0.134465819721718
LAT2_MXE_40537	LAT2	chr7	+	74216824	74216864	74223723	74223783	74215946	74216069	74224017	74224197	0.138850574712644	0.270315789473684	2.93426972056152e-07	0.961112635315005	0.131465214761041
LAT2_MXE_40538	LAT2	chr7	+	74216824	74216864	74219959	74220008	74215946	74216069	74220216	74220254	0.148896551724138	0.280947368421053	1.05394372700062e-07	0.915989543803448	0.132050816696915
LAT2_MXE_40539	LAT2	chr7	+	74216824	74216864	74219743	74219787	74215946	74216069	74219959	74220008	0.167149425287356	0.332894736842105	1.8430430567281e-08	0.993927666729189	0.165745311554749
WDTC1_MXE_4058	WDTC1	chr1	+	27297937	27298111	27301225	27301461	27297047	27297156	27303620	27303795	0.885172413793103	0.743368421052632	9.33607861640098e-10	-0.251881088019194	-0.141803992740472
PLCG2_MXE_40757	PLCG2	chr16	+	81893708	81893794	81895806	81895927	81891471	81891590	81900611	81900780	0.81251724137931	0.664631578947368	2.72566412979076e-09	-0.289843584827339	-0.147885662431942
PLCG2_MXE_40796	PLCG2	chr16	+	81900611	81900780	81907684	81907774	81895806	81895927	81908415	81908591	0.162206896551724	0.313578947368421	8.10357448019655e-09	0.950993545097152	0.151372050816697
PLCG2_MXE_40797	PLCG2	chr16	+	81900611	81900780	81905402	81905507	81895806	81895927	81907684	81907774	0.196425287356322	0.346736842105263	3.03157568754816e-08	0.819860465535889	0.150311554748941
SRA1_MXE_41228	SRA1	chr5	-	140551060	140551169	140551981	140552184	140550066	140550911	140557146	140557456	0.201919540229885	0.307526315789474	5.68355569047036e-08	0.606929340301652	0.105606775559589
MBOAT7_MXE_41285	MBOAT7	chr19	-	54180772	54181133	54183520	54183680	54178764	54178941	54187160	54187287	0.742114942528736	0.875684210526316	1.88835371163963e-07	0.238768042459769	0.13356926799758
ABI1_MXE_41307	ABI1	chr10	-	26765217	26765318	26768851	26768992	26751597	26751783	26770244	26770345	0.811264367816092	0.704684210526316	6.23604008889161e-08	-0.203195235288932	-0.106580157289776
ABI1_MXE_41311	ABI1	chr10	-	26765217	26765318	26823137	26823305	26751597	26751783	26860746	26861087	0.885333333333333	0.783315789473684	1.75535055684591e-08	-0.17662670145552	-0.102017543859649
SSB_MXE_41406	SSB	chr2	+	169805473	169805577	169805664	169805839	169800951	169801026	169806784	169806892	0.630045977011494	0.523736842105263	6.84205959095975e-11	-0.266615017474392	-0.106309134906231
SSB_MXE_41413	SSB	chr2	+	169800951	169801026	169805664	169805839	169798811	169798976	169806784	169806892	0.395908045977012	0.0648947368421053	1.01839129122596e-11	-2.60899200614605	-0.331013309134906
SSB_MXE_41414	SSB	chr2	+	169800951	169801026	169805473	169805577	169798811	169798976	169805664	169805839	0.321712643678161	0.0805789473684211	7.63838060888973e-11	-1.9972977724034	-0.24113369630974
CD47_MXE_41448	CD47	chr3	-	108051938	108051970	108071092	108071182	108050577	108050602	108079990	108080344	0.670942528735632	0.827736842105263	2.30361191626313e-07	0.30298297833597	0.156794313369631
CD47_MXE_41471	CD47	chr3	-	108050577	108050602	108051938	108051970	108049618	108049651	108057476	108057569	0.469747126436782	0.737473684210526	2.23009802725415e-08	0.650707233245681	0.267726557773745
TRAPPC8_MXE_41498	TRAPPC8	chr18	-	31849565	31849739	31852445	31852504	31846715	31846817	31852594	31852663	0.320011494252874	0.204315789473684	5.33369739118137e-09	-0.647323025629175	-0.115695704779189
TRAPPC8_MXE_41525	TRAPPC8	chr18	-	31853848	31853945	31855659	31855807	31852594	31852663	31857539	31857982	0.428229885057471	0.532421052631579	9.57306800859565e-10	0.314182137248053	0.104191167574108
DDB2_MXE_43922	DDB2	chr11	+	47216335	47216472	47232813	47232959	47214941	47215263	47234572	47234672	0.172655172413793	0.315473684210526	3.59183421485067e-09	0.869626110113806	0.142818511796733
STK10_MXE_44435	STK10	chr5	-	172090231	172090362	172096425	172096560	172082960	172083084	172105655	172105737	0.213586206896552	0.350842105263158	6.52995574516817e-08	0.716003416119572	0.137255898366606
UBA7_MXE_44795	UBA7	chr3	-	49811869	49812016	49812108	49812206	49811272	49811455	49812407	49812543	0.833241379310345	0.706315789473684	4.38411012165785e-09	-0.238421138465027	-0.126925589836661
UBA7_MXE_44825	UBA7	chr3	-	49809389	49809464	49811272	49811455	49808975	49809159	49811869	49812016	0.212827586206897	0.322157894736842	1.0532458537995e-07	0.598082787919816	0.109330308529946
DNAJC7_MXE_45429	DNAJC7	chr17	-	41997114	41997239	42000481	42000570	41996310	41996424	42017339	42017697	0.349068965517241	0.471421052631579	1.35025900302651e-07	0.433504089930422	0.122352087114338
KIAA0319L_MXE_45484	KIAA0319L	chr1	-	35442905	35443028	35449866	35450005	35442245	35442336	35450357	35450509	0.668885057471264	0.485105263157895	2.4516450814877e-08	-0.463460484439268	-0.18377979431337
STOM_MXE_45869	STOM	chr9	-	121348014	121348149	121356052	121356156	121338987	121341408	121370126	121370304	0.194344827586207	0.368263157894737	1.03035534462988e-07	0.922118361689106	0.17391833030853
STOM_MXE_45871	STOM	chr9	-	121349119	121349323	121356052	121356156	121348086	121348149	121370126	121370304	0.180540229885057	0.334684210526316	2.68795063007848e-07	0.890480140760147	0.154143980641258
TAPBP_MXE_46271	TAPBP	chr6	-	33303954	33303989	33304127	33304217	33299694	33301771	33304296	33304638	0.233540229885057	0.383947368421053	3.57487442854192e-08	0.717237468082789	0.150407138535995
RGS10_MXE_46385	RGS10	chr10	-	119526031	119526118	119527305	119527424	119515508	119515652	119542589	119542710	0.10435632183908	0.235	7.32052130221118e-08	1.17114275610442	0.13064367816092
PKN1_MXE_46613	PKN1	chr19	+	14467717	14467793	14467875	14467967	14467564	14467641	14469340	14469517	0.304241379310345	0.413	8.02020511961747e-08	0.440925396938797	0.108758620689655
PKN1_MXE_46615	PKN1	chr19	+	14467564	14467641	14467875	14467967	14464059	14464153	14469340	14469517	0.341942528735632	0.463421052631579	9.60506067273083e-09	0.43856971791968	0.121478523895947
COQ10B_MXE_46773	COQ10B	chr2	+	197459931	197460081	197462538	197462731	197453506	197453664	197470069	197470171	0.43164367816092	0.611842105263158	1.20789650740438e-07	0.503318533569647	0.180198427102238
COQ10B_MXE_46774	COQ10B	chr2	+	197459931	197460081	197470069	197470171	197453506	197453664	197473756	197475127	0.399505747126437	0.596684210526316	5.31123108078755e-08	0.578751343438914	0.197178463399879
DPEP2_MXE_47590	DPEP2	chr16	-	67992063	67992193	67992509	67992636	67991114	67991184	67992949	67993257	0.108977011494253	0.278684210526316	1.11702540148619e-07	1.354607432504	0.169707199032063
POLE3_MXE_47646	POLE3	chr9	-	113409609	113409728	113410054	113410140	113407238	113408983	113410227	113410408	0.104494252873563	0.253736842105263	1.07702495985123e-07	1.2799094141236	0.1492425892317
TINF2_MXE_47823	TINF2	chr14	-	24241674	24241776	24241889	24241994	24241019	24241116	24242140	24242674	0.594103448275862	0.85321052631579	1.05440919801899e-07	0.522187602547563	0.259107078039927
TINF2_MXE_47824	TINF2	chr14	-	24241674	24241776	24241889	24241994	24241203	24241311	24242140	24242674	0.171655172413793	0.323263157894737	3.3314765182831e-08	0.913195763678825	0.151607985480944
TINF2_MXE_47832	TINF2	chr14	-	24241019	24241116	24241889	24241994	24239644	24240875	24242140	24242674	0.137505747126437	0.239263157894737	1.72350298613706e-07	0.799106347489247	0.1017574107683
PPP1R9B_MXE_48000	PPP1R9B	chr17	-	50139262	50139316	50143597	50143718	50135967	50136197	50145112	50145245	0.548885057471264	0.651368421052632	5.06246262214859e-08	0.246969713477441	0.102483363581367
PPP1R9B_MXE_48004	PPP1R9B	chr17	-	50140092	50140228	50141268	50141373	50139262	50139316	50143597	50143718	0.79864367816092	0.936578947368421	2.07516882340063e-08	0.229848633447566	0.137935269207502
NFKBIZ_MXE_48015	NFKBIZ	chr3	+	101852084	101852224	101852737	101852768	101849513	101849917	101852885	101852989	0.0731149425287356	0.182631578947368	9.373871918258e-08	1.32069805868751	0.109516636418633
RIPK3_MXE_48169	RIPK3	chr14	-	24338421	24338567	24339456	24339597	24338248	24338295	24339806	24340036	0.268827586206897	0.465526315789474	2.22991696669108e-08	0.792181534003917	0.196698729582577
SUCLG2_MXE_48188	SUCLG2	chr3	-	67529086	67529186	67609454	67609596	67528131	67528222	67654502	67654614	0.249091954022989	0.385421052631579	3.49078267999584e-08	0.629756955779944	0.13632909860859
HACD4_MXE_4855	HACD4	chr9	-	21026595	21026723	21029294	21029398	21015897	21016010	21031552	21031636	0.167022988505747	0.286842105263158	3.72507925607064e-07	0.780210127072669	0.119819116757411
INPP4A_MXE_48939	INPP4A	chr2	+	98559462	98559495	98563464	98563637	98555552	98555808	98564639	98564763	0.69383908045977	0.519894736842105	2.1564449718109e-07	-0.416381552495931	-0.173944343617665
ITGAL_MXE_49109	ITGAL	chr16	+	30474195	30474298	30475305	30475400	30472661	30472898	30475512	30475580	0.25948275862069	0.395	1.75781011436941e-08	0.606213971657611	0.13551724137931
ITGAL_MXE_49148	ITGAL	chr16	+	30517648	30517705	30517796	30517895	30516972	30517086	30518623	30518719	0.153965517241379	0.282052631578947	8.40520958549856e-08	0.873357122386695	0.128087114337568
FAM49B_MXE_49393	FAM49B	chr8	-	129871374	129871496	129903311	129903350	129855610	129855747	129970942	129970995	0.742413793103448	0.934526315789474	1.3508185396456e-08	0.332011775954484	0.192112522686025
EML3_MXE_49542	EML3	chr11	-	62604112	62604201	62605112	62605180	62603943	62604041	62605641	62605773	0.211448275862069	0.363315789473684	1.35123668386065e-07	0.780919268970455	0.151867513611615
RNASEK-C17orf49_MXE_49728	RNASEK-C17orf49	chr17	+	7014144	7014878	7016494	7016685	7013665	7013742	7016909	7017014	0.833333333333333	0.937263157894737	2.2491226927559e-11	0.169560485070081	0.103929824561403
POLR3GL_MXE_49786	POLR3GL	chr1	+	145974824	145974991	145977083	145977152	145964702	145964768	145977482	145977539	0.101379310344828	0.243368421052632	6.2341406203919e-08	1.26337872446094	0.141989110707804
POLR3GL_MXE_49788	POLR3GL	chr1	+	145974824	145974991	145977777	145977851	145964702	145964768	145977982	145978096	0.0857701149425287	0.214631578947368	1.34957498970247e-07	1.32331539760496	0.12886146400484
CDK11B_MXE_49828	CDK11B	chr1	-	1652468	1652566	1657374	1657498	1649498	1649637	1658913	1659097	0.795252873563218	0.911947368421053	2.45124927242268e-08	0.197536884161362	0.116694494857834
CDK11B_MXE_49882	CDK11B	chr1	-	1657255	1657302	1657374	1657498	1655368	1655484	1658913	1659097	0.703896551724138	0.845789473684211	4.01903331442975e-08	0.264935186823755	0.141892921960073
AKAP2_MXE_50157	AKAP2	chr9	+	110136126	110138539	110156318	110156497	110048597	110048855	110168398	110172511	0.353620689655172	0.132578947368421	2.82688915264214e-08	-1.41535098294899	-0.221041742286751
NPM1_MXE_50302	NPM1	chr5	+	171391705	171391799	171392913	171392978	171391304	171391424	171400152	171400210	0.645988505747126	0.768368421052632	4.13389611651188e-11	0.250289732449305	0.122379915305505
WDR12_MXE_50592	WDR12	chr2	-	202899530	202899637	202901024	202901119	202896064	202896219	202907864	202907959	0.819195402298851	0.949894736842105	4.20058411004527e-08	0.213560030887567	0.130699334543255
ARMCX3_MXE_51831	ARMCX3	chrX	+	101623785	101623893	101624157	101624218	101623129	101623276	101624479	101624550	0.181137931034483	0.381631578947368	1.9309982128877e-07	1.07509187101601	0.200493647912886
SZRD1_MXE_51965	SZRD1	chr1	+	16391374	16391424	16393227	16393482	16387054	16387125	16395037	16398148	0.145758620689655	0.0367894736842105	2.20014444109756e-07	-1.98621626997137	-0.108969147005445
SPATA13_MXE_52038	SPATA13	chr13	+	24284134	24284271	24294738	24294868	24270686	24270912	24297362	24297735	0.406298850574713	0.571894736842105	1.10253664565529e-07	0.493208345283244	0.165595886267393
SPATA13_MXE_52040	SPATA13	chr13	+	24284134	24284271	24290651	24290884	24270686	24270912	24294738	24294868	0.475413793103448	0.630789473684211	1.47796959955542e-07	0.40797482475287	0.155375680580762
SPATA13_MXE_52060	SPATA13	chr13	+	24286213	24286393	24290651	24290884	24284134	24284271	24294738	24294868	0.312034482758621	0.434894736842105	5.82329043347786e-08	0.47896077987635	0.122860254083485
RBX1_MXE_52566	RBX1	chr22	+	40964046	40964117	40967798	40967884	40951346	40951476	40972475	40973015	0.283103448275862	0.150526315789474	1.77159239913896e-09	-0.911313593315429	-0.132577132486388
SLC15A3_MXE_52838	SLC15A3	chr11	-	60942034	60942145	60943688	60943836	60939479	60939638	60946531	60946821	0.309609195402299	0.471263157894737	2.11018120589442e-07	0.606084579481041	0.161653962492438
FAM120A_MXE_5329	FAM120A	chr9	+	93515982	93516269	93527154	93527242	93515666	93515767	93529352	93529580	0.147873563218391	0.268578947368421	3.64585892677575e-07	0.860982072168522	0.12070538415003
THOC2_MXE_53467	THOC2	chrX	-	123613398	123613556	123613638	123613708	123611439	123611516	123614051	123614189	0.460390804597701	0.282105263157895	1.13615302187602e-11	-0.706625436630509	-0.178285541439806
PGS1_MXE_534	PGS1	chr17	+	78403567	78404089	78419545	78419675	78400676	78400855	78424060	78424659	0.677804597701149	0.481157894736842	9.40800063904529e-08	-0.494359022594564	-0.196646702964307
EEF2_MXE_53502	EEF2	chr19	-	3981946	3982052	3982245	3982424	3981338	3981452	3982806	3983018	0.0800574712643678	0.195263157894737	6.22085842314562e-08	1.28631181642469	0.115205686630369
NIN_MXE_54100	NIN	chr14	-	50756491	50758630	50759856	50760359	50754741	50754867	50763825	50763964	0.614574712643678	0.436210526315789	2.51657358609684e-07	-0.494563822400644	-0.178364186327889
ADRM1_MXE_54208	ADRM1	chr20	+	62303567	62303781	62304460	62304577	62302895	62303049	62306196	62306320	0.218252873563218	0.360473684210526	2.68776510892337e-07	0.723893292921569	0.142220810647308
GTDC1_MXE_54227	GTDC1	chr2	-	143957194	143957339	143970652	143970762	143952772	143952843	144141881	144142055	0.310770114942529	0.182263157894737	2.20523249236672e-07	-0.769824805367697	-0.128506957047792
IL1R2_MXE_54538	IL1R2	chr2	+	102009561	102009826	102015870	102016051	102008514	102008642	102019637	102019812	0.334114942528736	0.444736842105263	2.80744088164707e-07	0.41260741747777	0.110621899576528
CD74_MXE_54813	CD74	chr5	-	150406258	150406321	150406880	150406960	150405084	150405180	150407151	150407324	0.124114942528736	0.229842105263158	1.88688471621298e-07	0.888966296736141	0.105727162734422
CD74_MXE_54836	CD74	chr5	-	150404679	150404767	150406258	150406321	150402562	150402625	150406880	150406960	0.0930229885057471	0.216578947368421	2.20446092695139e-07	1.21923381758677	0.123555958862674
LRPPRC_MXE_55118	LRPPRC	chr2	-	43894544	43894629	43896633	43896708	43889733	43889876	43899218	43899334	0.499022988505747	0.391368421052632	3.49911700715059e-09	-0.350578926064393	-0.107654567453116
SAR1A_MXE_55683	SAR1A	chr10	-	70161003	70161069	70161857	70161931	70157763	70157867	70170412	70170529	0.25932183908046	0.468368421052632	2.20446092695139e-07	0.852900098355269	0.209046581972172
POLK_MXE_55976	POLK	chr5	+	75584759	75584926	75590343	75590440	75583292	75583417	75593877	75594049	0.854609195402299	0.748052631578947	2.35282213837482e-07	-0.192125061177113	-0.106556563823351
POLK_MXE_55996	POLK	chr5	+	75593877	75594049	75596221	75597178	75590343	75590440	75597746	75597789	0.104	0.213315789473684	6.67506557760433e-08	1.03640722846216	0.109315789473684
VNN3_MXE_56169	VNN3	chr6	-	132726721	132727012	132728740	132728933	132724605	132724979	132734252	132734383	0.458540229885057	0.331368421052632	2.59209134921044e-09	-0.468612191486566	-0.127171808832426
SLC11A1_MXE_56743	SLC11A1	chr2	+	218384242	218384365	218386634	218386741	218382028	218382375	218387159	218387230	0.432908045977011	0.273157894736842	1.72767971043098e-07	-0.664325494529482	-0.159750151240169
SLC11A1_MXE_56745	SLC11A1	chr2	+	218384242	218384365	218385146	218385266	218382028	218382375	218386634	218386741	0.561172413793103	0.344105263157895	8.73178265632209e-09	-0.705594131909069	-0.217067150635209
RNF213_MXE_57213	RNF213	chr17	+	80372974	80373165	80374457	80374589	80372520	80372734	80375759	80375870	0.34432183908046	0.458263157894737	4.94731021925729e-08	0.412418616081752	0.113941318814277
ELF4_MXE_5724	ELF4	chrX	-	130069299	130069677	130071039	130071232	130064919	130067525	130071335	130071419	0.805	0.687105263157895	1.72497613068733e-07	-0.228457649245361	-0.117894736842105
ELF4_MXE_5726	ELF4	chrX	-	130069299	130069677	130071335	130071419	130064919	130067525	130072225	130072417	0.834793103448276	0.709	5.88855190336049e-09	-0.235633054415239	-0.125793103448276
ANKRD44_MXE_5770	ANKRD44	chr2	-	197025195	197025267	197187022	197187106	197013510	197013712	197310577	197310797	0.391459770114943	0.561263157894737	5.95905353628192e-08	0.519813310900684	0.169803387779794
CCPG1_MXE_57774	CCPG1	chr15	-	55385599	55385714	55389364	55389433	55378299	55378376	55408220	55408510	0.082632183908046	0.190526315789474	2.8891895710482e-08	1.20521457599991	0.107894131881428
ANKRD44_MXE_5807	ANKRD44	chr2	-	197013510	197013712	197187022	197187106	197008943	197009031	197310577	197310797	0.319	0.466526315789474	1.23504565862742e-07	0.548402038840733	0.147526315789474
ANKRD44_MXE_5811	ANKRD44	chr2	-	197147026	197147105	197187022	197187106	197136591	197136662	197310577	197310797	0.382080459770115	0.530421052631579	6.0396423763223e-09	0.473261559992154	0.148340592861464
ACTR8_MXE_58125	ACTR8	chr3	-	53878356	53878467	53879938	53880109	53877646	53877751	53881978	53882202	0.195218390804598	0.324526315789474	3.13215376892688e-07	0.73324650060694	0.129307924984876
AKNA_MXE_58611	AKNA	chr9	-	114343707	114343803	114345862	114346009	114342008	114342125	114346668	114346784	0.726275862068966	0.586578947368421	5.18660355310322e-08	-0.308192339652841	-0.139696914700544
SVIL_MXE_58689	SVIL	chr10	-	29530606	29530668	29531253	29531288	29529704	29529844	29550596	29551263	0.0725402298850575	0.201210526315789	1.16051086366426e-08	1.47185255918687	0.128670296430732
ARAP1_MXE_58957	ARAP1	chr11	-	72696548	72696654	72696982	72697195	72695717	72695865	72697322	72697486	0.152747126436782	0.266789473684211	1.15253594273401e-07	0.804556505846965	0.114042347247429
ARAP1_MXE_58985	ARAP1	chr11	-	72712437	72712568	72713175	72713243	72712195	72712339	72714151	72714321	0.723609195402299	0.533578947368421	2.65940049144758e-09	-0.439508996027739	-0.190030248033878
MGEA5_MXE_59163	MGEA5	chr10	-	101792838	101792943	101810183	101810314	101791353	101791439	101813029	101813127	0.599057471264368	0.481210526315789	2.06364100436577e-09	-0.316026214933997	-0.117846944948578
