AS_ID	Gene_ID	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	MeanIncLevel_1	MeanIncLevel_2	pvalue	Log2FC	deltaPSI
DOK1_SE_229885	DOK1	chr2	+	74555893	74556078	74555574	74555668	74556307	74557551	0.346666666666667	0.686021739130435	7.90740470309837e-13	0.984705171706244	0.339355072463768
AP1AR_SE_231407	AP1AR	chr4	+	112262987	112263086	112260765	112260862	112265008	112265067	0.758942528735632	0.905065217391304	6.75921238793285e-12	0.254031112936501	0.146122688655672
ATXN3_SE_231644	ATXN3	chr14	-	92079414	92079468	92070934	92071053	92080964	92081061	0.208620689655172	0.0774565217391304	1.49218685360609e-11	-1.42942361984546	-0.131164167916042
UBE2G1_SE_23196	UBE2G1	chr17	-	4296716	4296814	4282797	4282921	4307020	4307123	0.787965517241379	0.920391304347826	1.72481320411759e-10	0.224114857177251	0.132425787106447
EPSTI1_SE_232121	EPSTI1	chr13	-	42889210	42889242	42886387	42888502	42895008	42895108	0.0988390804597701	0.227195652173913	8.2882097751664e-15	1.20078173249832	0.128356571714143
ASH2L_SE_232657	ASH2L	chr8	+	38135667	38135766	38133453	38133546	38138815	38138875	0.803586206896552	0.936130434782609	6.48025375335722e-14	0.220256759023248	0.132544227886057
PUF60_SE_233091	PUF60	chr8	-	143820665	143820716	143818372	143818534	143821596	143821686	0.927413793103448	0.783521739130435	2.66231519486309e-10	-0.243239880158708	-0.143892053973014
SACM1L_SE_234427	SACM1L	chr3	+	45735234	45735373	45732052	45732151	45737582	45737652	0.752666666666667	0.886782608695652	3.86376683625609e-12	0.236569396519702	0.134115942028985
REXO2_SE_234843	REXO2	chr11	+	114444540	114444652	114443855	114443933	114445978	114446087	0.786712643678161	0.915739130434783	1.66443674497377e-09	0.219099901541014	0.129026486756622
ZNF263_SE_235040	ZNF263	chr16	+	3285058	3285239	3283486	3284205	3289392	3291459	0.180850574712644	0.586021739130435	1.11863615284834e-13	1.69615600138021	0.405171164417791
PTPN7_SE_235070	PTPN7	chr1	-	202158117	202158301	202157738	202157823	202159280	202159454	0.804505747126437	0.9145	1.33042271409043e-08	0.184880442846035	0.109994252873563
MDH1_SE_236088	MDH1	chr2	+	63595422	63595519	63588608	63589046	63597398	63597574	0.872827586206897	0.97804347826087	3.24827572538474e-09	0.164201901064176	0.105215892053973
HMGXB3_SE_237552	HMGXB3	chr5	+	150024261	150024680	150018565	150018697	150026705	150026881	0.805505747126437	0.93904347826087	1.41712124378907e-07	0.221297074731161	0.133537731134433
ZNF430_SE_238007	ZNF430	chr19	+	21022788	21022881	21020619	21020803	21033455	21033582	0.695597701149425	0.911	2.78332477890665e-10	0.389197889275011	0.215402298850575
ABLIM1_SE_238442	ABLIM1	chr10	-	114447879	114448020	114445311	114445403	114451623	114451671	0.734540229885058	0.911065217391304	1.74781664199194e-12	0.310712823510812	0.176524987506247
C1D_SE_239204	C1D	chr2	-	68053060	68053137	68047172	68047319	68062944	68063027	0.377528735632184	0.255782608695652	5.166210514339e-11	-0.561668284392616	-0.121746126936532
UBE2Q2_SE_239304	UBE2Q2	chr15	+	75876186	75876271	75873427	75873568	75879097	75879188	0.800448275862069	0.922695652173913	2.90293846467235e-09	0.205046678295075	0.122247376311844
RIF1_SE_23988	RIF1	chr2	+	151468473	151468551	151467999	151468146	151468640	151468756	0.773344827586207	0.586695652173913	2.13947085982185e-11	-0.398499541841108	-0.186649175412294
NF2_SE_240285	NF2	chr22	+	29683019	29683064	29681438	29681601	29694751	29698600	0.346091954022988	0.137630434782609	9.00346372206171e-12	-1.33035586759689	-0.20846151924038
ZNF222_SE_241824	ZNF222	chr19	+	44026025	44026086	44025341	44025478	44027022	44027149	0.235149425287356	0.127304347826087	2.86362480399341e-10	-0.885296113755522	-0.107845077461269
ASXL1_SE_242617	ASXL1	chr20	+	32429900	32430053	32429337	32429431	32431320	32431484	0.572137931034483	0.299413043478261	9.27491579535757e-10	-0.934225922309144	-0.272724887556222
B4GALT4_SE_243097	B4GALT4	chr3	-	119235144	119235227	119229846	119230244	119236852	119237070	0.461402298850575	0.216152173913043	1.7982012290311e-13	-1.09397784603453	-0.245250124937531
KDM6A_SE_243346	KDM6A	chrX	+	45060021	45060156	45059246	45059466	45060608	45060764	0.24935632183908	0.50495652173913	4.40776983117897e-13	1.01795039328771	0.25560019990005
KDM6A_SE_243347	KDM6A	chrX	+	45060021	45060156	45059246	45059466	45061323	45061419	0.446264367816092	0.751326086956522	4.33300634271502e-13	0.751540576724761	0.30506171914043
GPATCH11_SE_243836	GPATCH11	chr2	+	37089639	37089866	37088368	37088440	37090680	37090722	0.781666666666667	0.916021739130435	2.35206611204198e-09	0.228828320021818	0.134355072463768
NUPL1_SE_24444	NUPL1	chr13	+	25319325	25319350	25315356	25315467	25320529	25320595	0.554114942528736	0.839608695652174	8.84255038544537e-11	0.599531836428119	0.285493753123438
KIF21B_SE_244480	KIF21B	chr1	-	200983055	200983094	200980959	200981096	200984858	200984972	0.248379310344828	0.134782608695652	3.30605215528839e-15	-0.881910649719413	-0.113596701649175
AVIL_SE_244557	AVIL	chr12	-	57803523	57803669	57803246	57803391	57806359	57806539	0.837333333333333	0.951413043478261	1.18405932881524e-11	0.184269745790905	0.114079710144927
SMU1_SE_244781	SMU1	chr9	-	33071739	33071892	33068823	33068934	33073595	33073806	0.748390804597701	0.904239130434783	3.98427619597822e-09	0.272912518377054	0.155848325837081
WDSUB1_SE_245118	WDSUB1	chr2	-	159271701	159271795	159259809	159259843	159275545	159275638	0.569252873563218	0.795934782608696	1.40447109394333e-09	0.483580554866811	0.226681909045477
AMPD2_SE_245857	AMPD2	chr1	+	109628642	109628806	109628363	109628495	109629108	109629235	0.594977011494253	0.834978260869565	2.35978761952162e-11	0.488904709525489	0.240001249375312
XPNPEP1_SE_246624	XPNPEP1	chr10	-	109870730	109870904	109869952	109870029	109871791	109871861	0.845229885057471	0.949108695652174	2.13489764658253e-10	0.167229541810833	0.103878810594703
CAPRIN1_SE_24684	CAPRIN1	chr11	+	34091905	34092056	34090528	34090678	34096478	34096673	0.742206896551724	0.873804347826087	1.80844534914499e-08	0.235488877727627	0.131597451274363
DAXX_SE_247458	DAXX	chr6	-	33320735	33321567	33319379	33319854	33321718	33321908	0.816471264367816	0.931195652173913	6.45092475112521e-13	0.189682211045567	0.114724387806097
RUNX1_SE_247	RUNX1	chr21	-	34834409	34834601	34799300	34799462	34859473	34859578	0.756068965517241	0.857065217391304	2.29943365700259e-13	0.180887151546726	0.100996251874063
PADI2_SE_249033	PADI2	chr1	-	17079263	17079415	17075678	17075823	17082544	17082652	0.813574712643678	0.927086956521739	1.71633937326531e-12	0.188429825050547	0.113512243878061
NBEAL1_SE_249339	NBEAL1	chr2	+	203201542	203201715	203199337	203199447	203202686	203202781	0.72451724137931	0.955	7.46686607233822e-13	0.398480711059125	0.23048275862069
TMEM161B_SE_250142	TMEM161B	chr5	-	88221673	88221760	88220562	88220719	88225768	88225866	0.214103448275862	0.0777608695652174	3.4248905358491e-10	-1.46119177429288	-0.136342578710645
GAPVD1_SE_250741	GAPVD1	chr9	+	125360527	125360725	125359419	125359492	125362605	125365011	0.839471264367816	0.950130434782609	7.16038070283945e-12	0.178644639901484	0.110659170414793
TCTN3_SE_251691	TCTN3	chr10	-	95685555	95685636	95684498	95684624	95686494	95686530	0.589689655172414	0.808217391304348	5.33303304735011e-13	0.454787510492012	0.218527736131934
BUD13_SE_25224	BUD13	chr11	-	116758268	116758407	116757765	116757950	116759073	116759179	0.662816091954023	0.868673913043478	1.13483308246383e-11	0.390206083953612	0.205857821089455
BUD13_SE_25229	BUD13	chr11	-	116758268	116758407	116757145	116757227	116759073	116759179	0.814804597701149	0.946369565217391	4.16668927254682e-09	0.215949557028614	0.131564967516242
SLMAP_SE_252440	SLMAP	chr3	+	57925844	57925934	57922888	57923023	57927295	57930016	0.352816091954023	0.602152173913043	2.14237456710738e-12	0.771211762432321	0.24933608195902
DBF4_SE_252524	DBF4	chr7	+	87886843	87886894	87884978	87885158	87887328	87887398	0.846885057471264	0.962021739130435	3.63622988025982e-11	0.183903320760408	0.11513668165917
ADCY7_SE_252809	ADCY7	chr16	+	50310686	50310880	50309547	50309646	50311692	50311786	0.804022988505747	0.913260869565217	2.34609928274695e-11	0.183790268226117	0.10923788105947
HUWE1_SE_252924	HUWE1	chrX	-	53544559	53544762	53543840	53543968	53545028	53545161	0.805689655172414	0.920586956521739	2.20459315347882e-09	0.192329769809573	0.114897301349325
ARID1B_SE_253585	ARID1B	chr6	+	157198810	157198907	157196164	157196315	157200704	157201488	0.648068965517241	0.873217391304348	2.66142605190543e-14	0.43019351536282	0.225148425787106
HELB_SE_253795	HELB	chr12	+	66313985	66314163	66309705	66310608	66318637	66318792	0.686551724137931	0.895304347826087	3.3903962205526e-09	0.383009776683396	0.208752623688156
USP25_SE_25393	USP25	chr21	+	15849776	15849872	15842397	15842540	15866265	15866344	0.178609195402299	0.547108695652174	9.11146470428194e-15	1.61502112868559	0.368499500249875
AK6_SE_254300	AK6	chr5	-	69366502	69366595	69355894	69355953	69369462	69369582	0.827068965517241	0.960673913043478	5.70655203817884e-13	0.216039177802301	0.133604947526237
BAZ2A_SE_255060	BAZ2A	chr12	-	56605829	56606063	56605072	56605327	56606246	56606312	0.846080459770115	0.948739130434783	4.00714987405258e-09	0.165216585941093	0.102658670664668
SPATS2L_SE_25521	SPATS2L	chr2	+	200439121	200439328	200419249	200419496	200440648	200440784	0.272057471264368	0.430586956521739	1.26303018303466e-08	0.662393169235771	0.158529485257371
BAZ1A_SE_255282	BAZ1A	chr14	-	34786125	34786221	34785776	34786001	34792774	34792921	0.791114942528736	0.623304347826087	8.14324946029555e-15	-0.343950545487316	-0.167810594702649
ARID4B_SE_255754	ARID4B	chr1	-	235213768	235214026	235196030	235196115	235219792	235219968	0.478885057471264	0.805565217391304	1.13200366314195e-13	0.750321971927975	0.32668015992004
DCAF6_SE_256474	DCAF6	chr1	+	168015780	168015951	168004532	168004793	168038370	168038488	0.328310344827586	0.102434782608696	1.82976539790513e-10	-1.68035453093235	-0.225875562218891
DCAF6_SE_256477	DCAF6	chr1	+	168038370	168038488	168022987	168023047	168043024	168043140	0.858931034482759	0.963413043478261	8.09664292332348e-12	0.165612157686258	0.104482008995502
PLSCR1_SE_256570	PLSCR1	chr3	-	146521543	146521705	146517005	146517167	146525604	146525647	0.60883908045977	0.830434782608696	2.84368853090168e-13	0.44780590575233	0.221595702148926
PLSCR1_SE_256583	PLSCR1	chr3	-	146528613	146528831	146525604	146525647	146533469	146533550	0.536563218390805	0.850847826086957	1.2003914966629e-16	0.66515296864482	0.314284607696152
PLSCR1_SE_256612	PLSCR1	chr3	-	146521832	146522053	146517005	146517167	146525604	146525647	0.612804597701149	0.831739130434783	1.89463442498263e-13	0.440703985961705	0.218934532733633
MTF2_SE_25685	MTF2	chr1	+	93129277	93129448	93127231	93127299	93133702	93133808	0.576241379310345	0.741304347826087	1.42476017055701e-09	0.363392710278537	0.165062968515742
FAM13B_SE_259258	FAM13B	chr5	-	138018954	138019146	138018301	138018514	138021030	138021197	0.49016091954023	0.62404347826087	1.18958657087448e-10	0.348391084893931	0.13388255872064
MTX2_SE_259547	MTX2	chr2	+	176323391	176323464	176297848	176297895	176326824	176326901	0.803689655172414	0.916347826086957	1.98865793098377e-09	0.189256806414472	0.112658170914543
PHF20L1_SE_260586	PHF20L1	chr8	+	132839386	132839582	132837711	132837811	132842514	132842875	0.738540229885058	0.902760869565217	1.1582019193878e-09	0.28966737599267	0.16422063968016
CRBN_SE_26097	CRBN	chr3	-	3152455	3152587	3149632	3151045	3153423	3153488	0.514333333333333	0.802891304347826	6.16443732387062e-12	0.642501032424042	0.288557971014493
CRBN_SE_26122	CRBN	chr3	-	3153959	3154075	3153423	3153488	3154746	3154831	0.509643678160919	0.709630434782609	4.07079815290927e-11	0.477578958917155	0.199986756621689
LOC100630923_SE_261514	LOC100630923	chr7	+	102397619	102397698	102376211	102376322	102399547	102399648	0.798275862068966	0.898673913043478	3.23842227000763e-10	0.170910335642788	0.100398050974513
TET2_SE_261638	TET2	chr4	+	105241338	105241429	105233896	105237351	105259618	105259769	0.795057471264368	0.600673913043478	3.64370067395316e-13	-0.404477140620831	-0.194383558220889
TET2_SE_261645	TET2	chr4	+	105243569	105243778	105242833	105242927	105259618	105259769	0.697252873563218	0.880086956521739	3.16156627888814e-10	0.335964100512405	0.182834082958521
RAD23A_SE_261669	RAD23A	chr19	+	12948496	12948552	12947847	12948009	12948685	12948813	0.869712643678161	0.979739130434783	4.81090725609789e-08	0.171858854323243	0.110026486756622
DLST_SE_262246	DLST	chr14	+	74894311	74894409	74893347	74893424	74898368	74898499	0.821172413793103	0.935195652173913	8.94548685781834e-11	0.187583059820643	0.11402323838081
TCEB1_SE_26368	TCEB1	chr8	-	73964486	73964625	73955910	73956054	73972076	73972287	0.323781609195402	0.69204347826087	1.31111616808874e-12	1.09584163648895	0.368261869065467
TMEM33_SE_263970	TMEM33	chr4	+	41939195	41939383	41938601	41938696	41943746	41943814	0.858850574712644	0.964239130434783	4.12352894902831e-14	0.166983828923534	0.105388555722139
ARHGAP12_SE_26415	ARHGAP12	chr10	-	31854065	31854206	31843460	31843586	31861394	31861658	0.848873563218391	0.959717391304348	6.32872031430281e-08	0.177059951544814	0.110843828085957
MOSPD2_SE_26447	MOSPD2	chrX	+	14915667	14915764	14914502	14914599	14916196	14916326	0.78167816091954	0.901760869565217	8.4269844903274e-11	0.206170176652692	0.120082708645677
POLB_SE_265184	POLB	chr8	+	42369848	42369988	42369270	42369335	42371562	42371813	0.782827586206897	0.941195652173913	1.60841184382503e-13	0.26580005983024	0.158368065967016
NADK_SE_26548	NADK	chr1	-	1761951	1762035	1757180	1757310	1779904	1780069	0.820816091954023	0.94295652173913	4.82139631985804e-10	0.200132237003143	0.122140429785108
KIAA0922_SE_2656	KIAA0922	chr4	+	153592474	153592584	153591052	153591194	153593798	153593871	0.822770114942529	0.936760869565217	4.94139665987269e-12	0.187191420207048	0.113990754622689
TMPO_SE_265811	TMPO	chr12	+	98544950	98545061	98537474	98537572	98546358	98546447	0.861241379310345	0.668913043478261	5.50807738040905e-11	-0.364598959686443	-0.192328335832084
TMPO_SE_265816	TMPO	chr12	+	98544229	98544349	98537474	98537572	98546358	98546447	0.883206896551724	0.776717391304348	1.21581050510334e-07	-0.185361668113508	-0.106489505247376
TMEM260_SE_266203	TMEM260	chr14	+	56617182	56617297	56615943	56616027	56618593	56618763	0.352505747126437	0.557108695652174	2.62560109709508e-12	0.660312055648145	0.204602948525737
EPG5_SE_26678	EPG5	chr18	-	45917678	45917819	45916437	45916582	45922340	45922600	0.719942528735632	0.84104347826087	1.03378334211519e-10	0.224298639108826	0.121100949525237
EPG5_SE_26679	EPG5	chr18	-	45917678	45917819	45916437	45916582	45923267	45923387	0.722264367816092	0.909195652173913	3.36370323654378e-09	0.332063786890978	0.186931284357821
METTL21A_SE_266919	METTL21A	chr2	-	207621805	207621917	207609114	207613443	207624228	207624404	0.773850574712644	0.97045652173913	1.63226356211153e-14	0.326608560307181	0.196605947026487
EPG5_SE_26698	EPG5	chr18	-	45887750	45887907	45884616	45884811	45889797	45889940	0.816241379310345	0.953434782608696	1.93377611606887e-11	0.224138408068636	0.137193403298351
APOOL_SE_267033	APOOL	chrX	+	85051388	85051508	85046445	85046550	85054343	85054398	0.854931034482759	0.969521739130435	1.34172970832527e-08	0.18146520209873	0.114590704647676
CLK4_SE_267710	CLK4	chr5	-	178617343	178617434	178616881	178616948	178618555	178618778	0.183252873563218	0.313391304347826	9.70698785655243e-11	0.774129328741946	0.130138430784608
CASP8_SE_26787	CASP8	chr2	+	201272897	201272942	201272637	201272776	201276826	201276968	0.850172413793103	0.702304347826087	4.94937881927767e-12	-0.275659080850318	-0.147868065967017
CASP8_SE_26789	CASP8	chr2	+	201272897	201272942	201272637	201272776	201274888	201274953	0.926390804597701	0.810978260869565	3.2761424453503e-15	-0.191957691140095	-0.115412543728136
UBE3B_SE_267903	UBE3B	chr12	+	109523977	109524115	109521440	109521551	109524437	109524503	0.773850574712644	0.905326086956522	2.72725982451874e-11	0.22638250757706	0.131475512243878
UBE3B_SE_267909	UBE3B	chr12	+	109530546	109530658	109526357	109526416	109533465	109533558	0.629666666666667	0.810195652173913	3.44169380718311e-09	0.363682047087964	0.180528985507246
CRCP_SE_268478	CRCP	chr7	+	66127703	66127740	66114817	66114970	66145442	66145500	0.717057471264368	0.888195652173913	7.01206921907138e-15	0.308788755379878	0.171138180909545
TLR4_SE_268882	TLR4	chr9	+	117708198	117708318	117704174	117704565	117712388	117717491	0.222586206896552	0.45	1.77679958028124e-18	1.01556080615006	0.227413793103448
TLR4_SE_268884	TLR4	chr9	+	117708562	117708729	117704174	117704565	117712388	117717491	0.528620689655172	0.751	1.61532686402927e-16	0.506580016095704	0.222379310344828
CNIH1_SE_269013	CNIH1	chr14	-	54432107	54432220	54430260	54430404	54436368	54436437	0.713793103448276	0.824804347826087	2.03842412039871e-11	0.208545975293776	0.111011244377811
ZFAND6_SE_269065	ZFAND6	chr15	+	80098415	80098578	80059567	80059809	80120327	80120498	0.56616091954023	0.399847826086957	8.43986942751019e-12	-0.501761123393448	-0.166313093453273
RCBTB2_SE_26928	RCBTB2	chr13	-	48522307	48522403	48521897	48521962	48524658	48524757	0.701080459770115	0.885913043478261	5.76296719202897e-12	0.337585073250552	0.184832583708146
GAR1_SE_270668	GAR1	chr4	+	109816152	109816378	109815509	109815545	109817935	109818090	0.838689655172414	0.953347826086957	6.88656008776453e-10	0.184865611891209	0.114658170914543
CD244_SE_271291	CD244	chr1	-	160841209	160841500	160838938	160839049	160841583	160841901	0.779011494252874	0.887152173913043	1.35919108315329e-07	0.187536977077603	0.10814067966017
ZBTB8OS_SE_272611	ZBTB8OS	chr1	-	32633950	32634110	32627507	32627544	32634767	32634792	0.536735632183908	0.746347826086956	8.34488916407033e-14	0.475636469953815	0.209612193903048
CTSB_SE_27305	CTSB	chr8	-	11864375	11864463	11853328	11853479	11868000	11868137	0.253310344827586	0.134173913043478	2.05233213478846e-09	-0.916801795090363	-0.119136431784108
EIF6_SE_273313	EIF6	chr20	-	35280653	35280829	35279941	35280118	35284175	35284261	0.779712643678161	0.902847826086957	4.6854927090902e-11	0.211540314484992	0.123135182408796
UTRN_SE_273420	UTRN	chr6	+	144827347	144827386	144820881	144821018	144827610	144827676	0.401770114942529	0.203260869565217	3.99708494402426e-12	-0.983037751560408	-0.198509245377311
CERS2_SE_274759	CERS2	chr1	-	150968082	150968201	150967819	150967877	150968394	150968512	0.75151724137931	0.941869565217391	2.29839289905702e-14	0.325721079118288	0.190352323838081
AGER_SE_275457	AGER	chr6	-	32182246	32182388	32181605	32181632	32182567	32182698	0.749229885057471	0.87695652173913	6.58679431201994e-12	0.227096871151804	0.127726636681659
LARS_SE_276054	LARS	chr5	-	146142871	146143084	146140203	146140261	146143411	146143550	0.816758620689655	0.917978260869565	4.93164226933961e-09	0.168550211775765	0.10121964017991
PCBP2_SE_277508	PCBP2	chr12	+	53464759	53464852	53462492	53462567	53465931	53465973	0.52116091954023	0.652304347826087	1.03251068285561e-13	0.323816340467211	0.131143428285857
PCBP2_SE_277509	PCBP2	chr12	+	53464759	53464852	53462492	53462567	53467220	53467293	0.66651724137931	0.827195652173913	1.80861622354019e-12	0.311586407477815	0.160678410794603
PANK3_SE_277931	PANK3	chr5	-	168563888	168564065	168561392	168561516	168566012	168566266	0.816275862068966	0.94304347826087	1.17891628925458e-12	0.208267490436274	0.126767616191904
KCTD20_SE_278126	KCTD20	chr6	+	36474788	36475062	36470051	36470257	36479120	36479223	0.777827586206897	0.897608695652174	3.9228614803731e-12	0.206636250349707	0.119781109445277
ALG13_SE_279267	ALG13	chrX	+	111686136	111686174	111684964	111685103	111687886	111690395	0.365793103448276	0.2075	1.09162540399989e-13	-0.817916538750729	-0.158293103448276
ZNF271P_SE_279630	ZNF271P	chr18	+	35291009	35291232	35290271	35290391	35305975	35310766	0.603195402298851	0.709	2.06904174946671e-13	0.233160195386608	0.105804597701149
ARAP2_SE_280402	ARAP2	chr4	-	36119649	36119718	36117060	36117135	36121178	36121326	0.639655172413793	0.498	2.2472504071356e-11	-0.361148639199875	-0.141655172413793
SLTM_SE_281010	SLTM	chr15	-	58890280	58890461	58889429	58889554	58892896	58893060	0.646977011494253	0.815652173913043	7.81416208062405e-13	0.334239610547115	0.168675162418791
TRNT1_SE_281151	TRNT1	chr3	+	3146429	3146563	3144583	3144710	3147449	3147703	0.57264367816092	0.826369565217391	1.85753419408284e-12	0.529149405931422	0.253725887056472
TRNT1_SE_281167	TRNT1	chr3	+	3146429	3146623	3144583	3144710	3147449	3147703	0.681	0.886130434782609	2.86959454857506e-13	0.379864274994258	0.205130434782609
RNF41_SE_281304	RNF41	chr12	-	56212995	56213138	56210296	56210568	56213957	56214070	0.359	0.169347826086957	6.80201727607417e-12	-1.08399437693103	-0.189652173913043
HELZ_SE_28130	HELZ	chr17	-	67135969	67136198	67128650	67128855	67137930	67138114	0.779551724137931	0.901413043478261	2.12816941625413e-08	0.20954357550662	0.12186131934033
TUBA4A_SE_281398	TUBA4A	chr2	-	219252007	219252230	219251564	219251713	219253855	219253946	0.775954022988506	0.913391304347826	1.23621194811155e-13	0.235261883024472	0.13743728135932
DYRK4_SE_281599	DYRK4	chr12	+	4607326	4607387	4604862	4605086	4610154	4610284	0.215896551724138	0.399065217391304	6.48982197530705e-16	0.886284337745481	0.183168665667166
DPY19L1_SE_28590	DPY19L1	chr7	-	34957983	34958070	34955307	34955367	34966893	34966971	0.704022988505747	0.8815	6.11876456257567e-08	0.324338031504252	0.177477011494253
KDM2A_SE_29727	KDM2A	chr11	+	67215855	67215949	67215339	67215446	67217730	67217884	0.805758620689655	0.930847826086956	1.02462968865689e-09	0.208197618420116	0.125089205397301
TXNL1_SE_30363	TXNL1	chr18	-	56626161	56626266	56624287	56624461	56626360	56626457	0.302114942528736	0.0792608695652174	2.79044211737253e-13	-1.93041684095538	-0.222854072963518
ATXN2_SE_31127	ATXN2	chr12	-	111486760	111486824	111485712	111485865	111488475	111488780	0.830448275862069	0.94	7.87559503135119e-08	0.178770443486603	0.109551724137931
MLH1_SE_31630	MLH1	chr3	+	37014431	37014544	37012010	37012099	37020309	37020463	0.65064367816092	0.894130434782609	9.63494778205594e-12	0.458617630808363	0.243486756621689
MLH1_SE_31659	MLH1	chr3	+	37017505	37017599	37012010	37012099	37020309	37020463	0.668344827586207	0.900478260869565	8.44455526940214e-12	0.430098804698517	0.232133433283358
SLC6A6_SE_32155	SLC6A6	chr3	+	14468087	14468212	14467852	14467956	14472204	14472317	0.772252873563218	0.63854347826087	2.57956274375132e-15	-0.27428847814435	-0.133709395302349
ATF2_SE_32592	ATF2	chr2	-	175074999	175075087	175072249	175074835	175080659	175080765	0.219091954022989	0.108	1.33505456264166e-08	-1.0205051910892	-0.111091954022989
WNK1_SE_33096	WNK1	chr12	+	871264	871348	862082	862270	878214	878361	0.659735632183908	0.807434782608696	2.17162203675822e-11	0.291457709777949	0.147699150424788
SH2B2_SE_34136	SH2B2	chr7	+	102300521	102301279	102285061	102285258	102306720	102306822	0.13264367816092	0.570391304347826	3.37697577359184e-12	2.10439607006123	0.437747626186906
SH2B2_SE_34137	SH2B2	chr7	+	102300521	102301279	102285061	102285258	102308814	102308906	0.42348275862069	0.809586956521739	2.77769195793217e-12	0.934882812681119	0.386104197901049
SMG5_SE_34379	SMG5	chr1	-	156266540	156266678	156265780	156266380	156267469	156267678	0.825931034482759	0.9415	3.7355123278594e-12	0.188939773683384	0.115568965517241
IKBKAP_SE_35181	IKBKAP	chr9	-	108919252	108919349	108917546	108917670	108922841	108922927	0.84248275862069	0.956130434782609	1.05054464052847e-12	0.182560281392957	0.113647676161919
C17orf62_SE_35463	C17orf62	chr17	-	82449169	82449292	82447579	82447621	82450699	82450831	0.648919540229885	0.790195652173913	5.28938282276005e-09	0.284170299289949	0.141276111944028
IRAK4_SE_3580	IRAK4	chr12	+	43771219	43771365	43768102	43768272	43772179	43772362	0.576712643678161	0.706282608695652	4.20372293383997e-11	0.29239292045928	0.129569965017491
RBM5_SE_3682	RBM5	chr3	+	50114179	50114251	50113382	50113544	50115427	50115607	0.794045977011494	0.905695652173913	4.24715159886244e-08	0.189803786869296	0.111649675162419
LRRK2_SE_37718	LRRK2	chr12	+	40367005	40367077	40364841	40365050	40367643	40369284	0.814436781609195	0.706108695652174	2.90454705966566e-09	-0.205912434397587	-0.108328085957021
ENTPD7_SE_3789	ENTPD7	chr10	+	99698533	99698858	99695955	99696122	99700972	99701058	0.827402298850575	0.954347826086957	1.58823316623097e-08	0.205926207522752	0.126945527236382
ZNF286A_SE_38421	ZNF286A	chr17	+	15700207	15700366	15699576	15699777	15701151	15701240	0.786379310344828	0.894717391304348	1.64835742154954e-07	0.186206694574718	0.10833808095952
ZNF286A_SE_38423	ZNF286A	chr17	+	15700047	15700366	15699576	15699777	15701151	15701240	0.794896551724138	0.904847826086957	8.39670855971457e-08	0.186908066071215	0.109951274362819
ZNF384_SE_38844	ZNF384	chr12	-	6678662	6678710	6678126	6678460	6678945	6679183	0.883183908045977	0.716347826086957	3.90782659842466e-16	-0.302053620854737	-0.16683608195902
TPP1_SE_39466	TPP1	chr11	-	6618775	6618915	6617625	6617776	6619195	6619267	0.789942528735632	0.932478260869565	6.08242477652436e-17	0.239322396136621	0.142535732133933
FBXO21_SE_40847	FBXO21	chr12	-	117166897	117167077	117165484	117165617	117172470	117172607	0.847206896551724	0.954826086956522	8.12877052402168e-09	0.172523649655125	0.107619190404798
ARHGEF2_SE_4190	ARHGEF2	chr1	-	155965630	155965760	155965302	155965412	155966415	155966479	0.455459770114943	0.782239130434783	3.69679450145318e-14	0.780286077529721	0.32677936031984
FLCN_SE_42228	FLCN	chr17	-	17231793	17231882	17227888	17228161	17232787	17232901	0.870195402298851	0.74745652173913	3.07091485766602e-09	-0.219349731718907	-0.12273888055972
PIGF_SE_42273	PIGF	chr2	-	46613693	46613785	46612227	46612344	46616969	46617112	0.753747126436782	0.885173913043478	2.07332562162284e-09	0.231880337170822	0.131426786606697
AKAP10_SE_42282	AKAP10	chr17	-	19940886	19941010	19939712	19939849	19941825	19941910	0.614264367816092	0.727086956521739	1.29075578778792e-11	0.243268216657883	0.112822588705647
CD44_SE_43360	CD44	chr11	+	35208104	35208206	35189834	35190065	35211245	35211449	0.336701149425287	0.17145652173913	1.27171915426463e-11	-0.973625864716994	-0.165244627686157
GUSB_SE_44774	GUSB	chr7	-	65979726	65979911	65976014	65976202	65980223	65980409	0.612379310344828	0.851760869565217	7.63309309263888e-14	0.476022911865836	0.23938155922039
ARID3A_SE_45290	ARID3A	chr19	+	932417	932742	929261	929896	960091	960164	0.753413793103448	0.937	6.50073899586484e-09	0.314606602255395	0.183586206896552
POMK_SE_45295	POMK	chr8	+	43102504	43102600	43097523	43097615	43103527	43103830	0.787	0.910173913043478	8.13390921022164e-08	0.209778601351031	0.123173913043478
YPEL5_SE_45507	YPEL5	chr2	+	30155849	30155910	30148244	30148541	30156627	30156792	0.775609195402299	0.511326086956522	2.11351215717195e-09	-0.601086276065769	-0.264283108445777
YPEL5_SE_45510	YPEL5	chr2	+	30148244	30148541	30146883	30147062	30158618	30160533	0.639252873563218	0.798804347826087	1.55820200382906e-13	0.32145544460317	0.159551474262869
YPEL5_SE_45513	YPEL5	chr2	+	30148244	30148305	30146883	30147062	30158618	30160533	0.265896551724138	0.520239130434783	2.01918203707441e-15	0.968309849722619	0.254342578710645
